player,pos,salary,date
James McAdoo,PF,3000,2017-12-02
Reggie Bullock,SG/SF,3000,2017-12-02
Eric Moreland,PF/C,3000,2017-12-02
Justin Anderson,SF/PF,3000,2017-12-02
Furkan Korkmaz,SG/SF,3000,2017-12-02
Jacob Pullen,PG,3000,2017-12-02
Dwight Buyks,PG,3000,2017-12-02
Corey Brewer,SG/SF,3000,2017-12-02
Malik Beasley,SG,3000,2017-12-02
Josh Hart,PG/SG,3000,2017-12-02
Richard Jefferson,SF/PF,3000,2017-12-02
Andrew Bogut,C,3000,2017-12-02
Monte Morris,PG,3000,2017-12-02
Luol Deng,SF/PF,3000,2017-12-02
Torrey Craig,SG/SF,3000,2017-12-02
Darrell Arthur,PF,3000,2017-12-02
Thomas Bryant,PF/C,3000,2017-12-02
Tyler Ennis,PG/SG,3000,2017-12-02
Alex Caruso,PG/SG,3000,2017-12-02
Vander Blue,PG/SG,3000,2017-12-02
Tyler Lydon,PF,3000,2017-12-02
Vince Carter,SG/SF,3000,2017-12-02
Harry Giles,PF/C,3000,2017-12-02
JaKarr Sampson,SF/PF,3000,2017-12-02
Jack Cooley,PF,3000,2017-12-02
Georgios Papagiannis,C,3000,2017-12-02
Malachi Richardson,SG/SF,3000,2017-12-02
Jason Terry,PG/SG,3000,2017-12-02
Rashad Vaughn,PG/SF,3000,2017-12-02
D.J. Wilson,PF/C,3000,2017-12-02
Gary Payton II,SG,3000,2017-12-02
Joel Bolomboy,PF,3000,2017-12-02
Sterling Brown,SG,3000,2017-12-02
James Harden,PG/SG,11900,2017-12-03
Russell Westbrook,PG,10100,2017-12-03
Stephen Curry,PG/SG,9400,2017-12-03
Kevin Durant,SF/PF,9100,2017-12-03
Chris Paul,PG/SG,8400,2017-12-03
Karl-Anthony Towns,C,8300,2017-12-03
Paul George,SF,8200,2017-12-03
Kristaps Porzingis,PF/C,8200,2017-12-03
LaMarcus Aldridge,PF/C,8100,2017-12-03
Kawhi Leonard,SF/PF,8000,2017-12-03
Blake Griffin,PF/C,8000,2017-12-03
Aaron Gordon,SF/PF,7800,2017-12-03
Hassan Whiteside,C,7500,2017-12-03
Jimmy Butler,SG,7400,2017-12-03
Draymond Green,PF/C,7300,2017-12-03
Nikola Vucevic,C,7200,2017-12-03
Clint Capela,C,7100,2017-12-03
Louis Williams,PG/SG,7000,2017-12-03
Andrew Wiggins,SF/PF,6900,2017-12-03
Tim Hardaway Jr.,SG/SF,6800,2017-12-03
DeAndre Jordan,C,6800,2017-12-03
Klay Thompson,SG,6700,2017-12-03
Lonzo Ball,PG,6700,2017-12-03
Jeff Teague,PG,6600,2017-12-03
Carmelo Anthony,SF/PF,6500,2017-12-03
Goran Dragic,PG,6400,2017-12-03
Brandon Ingram,SG/SF,6300,2017-12-03
Elfrid Payton,PG,6200,2017-12-03
Taj Gibson,PF/C,6100,2017-12-03
Enes Kanter,PF/C,6000,2017-12-03
Dion Waiters,SG/SF,6000,2017-12-03
Austin Rivers,PG/SG,5800,2017-12-03
Kentavious Caldwell-Pope,SG,5700,2017-12-03
James Johnson,PF,5700,2017-12-03
Evan Fournier,SG/SF,5600,2017-12-03
Steven Adams,C,5600,2017-12-03
Pau Gasol,PF/C,5500,2017-12-03
Danilo Gallinari,SF/PF,5500,2017-12-03
Kyle Anderson,PG/SF,5300,2017-12-03
Kyle Kuzma,SF/PF,5300,2017-12-03
Jordan Clarkson,PG/SG,5200,2017-12-03
Larry Nance Jr.,SF/PF,5200,2017-12-03
Trevor Ariza,SG/SF,5100,2017-12-03
Patrick Beverley,PG/SG,5000,2017-12-03
Julius Randle,PF/C,5000,2017-12-03
Courtney Lee,SG/SF,5000,2017-12-03
Eric Gordon,SG,4900,2017-12-03
Jonathon Simmons,SG/SF,4900,2017-12-03
Ryan Anderson,PF/C,4800,2017-12-03
Rudy Gay,SF/PF,4700,2017-12-03
Brook Lopez,C,4600,2017-12-03
Josh Richardson,SG/SF,4600,2017-12-03
Kelly Olynyk,PF/C,4500,2017-12-03
Wesley Johnson,SG/SF,4400,2017-12-03
Kyle O'Quinn,PF/C,4300,2017-12-03
Danny Green,SG/SF,4200,2017-12-03
Tyus Jones,PG/SG,4200,2017-12-03
Bam Adebayo,PF/C,4200,2017-12-03
Tyler Johnson,PG/SG,4100,2017-12-03
Jarrett Jack,PG,4000,2017-12-03
Patrick Mills,PG,3900,2017-12-03
Justise Winslow,SF/PF,3900,2017-12-03
Milos Teodosic,PG/SG,3900,2017-12-03
D.J. Augustin,PG/SG,3800,2017-12-03
Jerami Grant,SF/PF,3800,2017-12-03
Montrezl Harrell,PF/C,3800,2017-12-03
Tony Parker,PG,3700,2017-12-03
Wayne Ellington,SG/SF,3700,2017-12-03
Terrence Ross,SG/SF,3700,2017-12-03
Andre Iguodala,SG/SF,3700,2017-12-03
Manu Ginobili,SG/SF,3600,2017-12-03
Gorgui Dieng,PF/C,3600,2017-12-03
Shaun Livingston,PG/SG,3600,2017-12-03
Michael Beasley,SF/PF,3600,2017-12-03
Bryn Forbes,PG/SG,3600,2017-12-03
Andre Roberson,SG/SF,3500,2017-12-03
Shabazz Muhammad,SG/SF,3500,2017-12-03
Jamal Crawford,SG,3500,2017-12-03
David West,PF/C,3500,2017-12-03
P.J. Tucker,SF/PF,3500,2017-12-03
Sam Dekker,SF/PF,3500,2017-12-03
Nemanja Bjelica,SF/PF,3500,2017-12-03
Brandon Paul,SG,3500,2017-12-03
Dejounte Murray,PG,3500,2017-12-03
Frank Ntilikina,PG/SG,3500,2017-12-03
Jonathan Isaac,SF/PF,3500,2017-12-03
Arron Afflalo,SG/SF,3400,2017-12-03
Omri Casspi,SF/PF,3400,2017-12-03
Nene Hilario,C,3400,2017-12-03
Luc Mbah a Moute,SF/PF,3400,2017-12-03
Patrick McCaw,SG/SF,3400,2017-12-03
Ivica Zubac,C,3400,2017-12-03
Guillermo Hernangomez,PF/C,3400,2017-12-03
Raymond Felton,PG/SG,3300,2017-12-03
Joakim Noah,C,3300,2017-12-03
Zaza Pachulia,C,3300,2017-12-03
Doug McDermott,SF/PF,3300,2017-12-03
Bismack Biyombo,PF/C,3300,2017-12-03
Tarik Black,PF/C,3300,2017-12-03
Mario Hezonja,PG/SF,3300,2017-12-03
Alex Abrines,SG/SF,3300,2017-12-03
Jordan Bell,PF/C,3300,2017-12-03
Dakari Johnson,C,3300,2017-12-03
Nick Young,SG,3200,2017-12-03
Lance Thomas,SF/PF,3200,2017-12-03
Shelvin Mack,PG,3200,2017-12-03
Sindarius Thornwell,SG,3200,2017-12-03
Damyean Dotson,SG,3200,2017-12-03
Ramon Sessions,PG,3100,2017-12-03
Patrick Patterson,PF/C,3100,2017-12-03
Marreese Speights,PF/C,3100,2017-12-03
Bobby Brown,PG,3100,2017-12-03
Luol Deng,SF/PF,3000,2017-12-03
Kyle Singler,SG/SF,3000,2017-12-03
Corey Brewer,SG/SF,3000,2017-12-03
Andrew Bogut,C,3000,2017-12-03
Nick Collison,PF/C,3000,2017-12-03
Udonis Haslem,PF/C,3000,2017-12-03
Cole Aldrich,C,3000,2017-12-03
Aaron Brooks,PG/SG,3000,2017-12-03
JaVale McGee,C,3000,2017-12-03
Tyler Ennis,PG/SG,3000,2017-12-03
Adreian Payne,PF,3000,2017-12-03
Joffrey Lauvergne,PF/C,3000,2017-12-03
Willie Reed,C,3000,2017-12-03
Jordan Mickey,PF/C,3000,2017-12-03
Quinn Cook,PG,3000,2017-12-03
Jamil Wilson,SF/PF,3000,2017-12-03
Darrun Hilliard,SG/SF,3000,2017-12-03
Kevon Looney,SF/PF,3000,2017-12-03
Anthony Brown,SG/SF,3000,2017-12-03
Josh Huestis,SF/PF,3000,2017-12-03
Briante Weber,PG,3000,2017-12-03
Matt Costello,PF,3000,2017-12-03
Demetrius Jackson,PG,3000,2017-12-03
Marcus Georges-Hunt,SG/SF,3000,2017-12-03
A.J. Hammons,C,3000,2017-12-03
C.J. Williams,SG,3000,2017-12-03
Damian Jones,C,3000,2017-12-03
Chinanu Onuaku,PF/C,3000,2017-12-03
Brice Johnson,PF/C,3000,2017-12-03
Troy Williams,SG,3000,2017-12-03
Rodney McGruder,SG/SF,3000,2017-12-03
Okaro White,SF/PF,3000,2017-12-03
Ron Baker,PG/SG,3000,2017-12-03
Davis Bertans,SF/PF,3000,2017-12-03
Isaiah Hicks,PF,3000,2017-12-03
Chris Boucher,PF,3000,2017-12-03
Zhou Qi,PF/C,3000,2017-12-03
Jawun Evans,PG,3000,2017-12-03
Thomas Bryant,PF/C,3000,2017-12-03
Alex Caruso,PG/SG,3000,2017-12-03
Josh Hart,PG/SG,3000,2017-12-03
Vander Blue,PG/SG,3000,2017-12-03
Matt Williams,SG,3000,2017-12-03
Derrick Walton Jr.,PG/SG,3000,2017-12-03
Justin Patton,C,3000,2017-12-03
Jamel Artis,SG/SF,3000,2017-12-03
Luke Kornet,PF,3000,2017-12-03
Terrance Ferguson,SG/SF,3000,2017-12-03
Khem Birch,PF/C,3000,2017-12-03
Wesley Iwundu,SG/SF,3000,2017-12-03
Derrick White,PG/SG,3000,2017-12-03
PJ Dozier,PG/SG,3000,2017-12-03
Daniel Hamilton,SF,3000,2017-12-03
LeBron James,SF/PF,11800,2017-12-04
DeMarcus Cousins,PF/C,11000,2017-12-04
Giannis Antetokounmpo,SF/PF,10600,2017-12-04
Anthony Davis,PF/C,10100,2017-12-04
Joel Embiid,C,9800,2017-12-04
Ben Simmons,PG/SF,9800,2017-12-04
Stephen Curry,PG/SG,9400,2017-12-04
Kevin Durant,SF/PF,9000,2017-12-04
Andre Drummond,C,8800,2017-12-04
Victor Oladipo,PG/SG,8700,2017-12-04
John Wall,PG,8500,2017-12-04
Kyrie Irving,PG,8500,2017-12-04
Nikola Jokic,C,8500,2017-12-04
Kristaps Porzingis,PF/C,8400,2017-12-04
LaMarcus Aldridge,PF/C,8300,2017-12-04
Karl-Anthony Towns,C,8300,2017-12-04
Kevin Love,PF/C,8200,2017-12-04
Marc Gasol,C,8100,2017-12-04
Kawhi Leonard,SF/PF,8000,2017-12-04
Dennis Schroder,PG,8000,2017-12-04
Aaron Gordon,SF/PF,7900,2017-12-04
Devin Booker,SG/SF,7800,2017-12-04
Dwight Howard,C,7700,2017-12-04
Al Horford,PF/C,7600,2017-12-04
Rudy Gobert,C,7500,2017-12-04
Kemba Walker,PG,7500,2017-12-04
Draymond Green,PF/C,7400,2017-12-04
Bradley Beal,SG,7400,2017-12-04
Tyreke Evans,SG/SF,7300,2017-12-04
D'Angelo Russell,PG,7200,2017-12-04
Nikola Vucevic,C,7100,2017-12-04
Klay Thompson,SG,7000,2017-12-04
Spencer Dinwiddie,PG/SG,7000,2017-12-04
Will Barton,SG/SF,6900,2017-12-04
Jimmy Butler,SG,6900,2017-12-04
Donovan Mitchell,PG/SG,6900,2017-12-04
Tim Hardaway Jr.,SG/SF,6800,2017-12-04
Eric Bledsoe,PG/SG,6700,2017-12-04
Derrick Favors,PF/C,6700,2017-12-04
T.J. Warren,SF/PF,6700,2017-12-04
Harrison Barnes,SF/PF,6600,2017-12-04
Otto Porter,SF/PF,6600,2017-12-04
Isaiah Thomas,PG,6500,2017-12-04
Andrew Wiggins,SF/PF,6500,2017-12-04
Tobias Harris,SF/PF,6400,2017-12-04
Paul Millsap,PF/C,6400,2017-12-04
Jeff Teague,PG,6400,2017-12-04
Mike Conley,PG,6400,2017-12-04
Jrue Holiday,PG/SG,6300,2017-12-04
Khris Middleton,SG/SF,6300,2017-12-04
Robert Covington,SF/PF,6200,2017-12-04
Enes Kanter,PF/C,6200,2017-12-04
Myles Turner,C,6100,2017-12-04
Kris Dunn,PG/SG,6100,2017-12-04
Lauri Markkanen,PF,6100,2017-12-04
Elfrid Payton,PG,6000,2017-12-04
Jaylen Brown,SG/SF,6000,2017-12-04
Jayson Tatum,SF/PF,6000,2017-12-04
Taj Gibson,PF/C,5900,2017-12-04
DeMarre Carroll,SF/PF,5900,2017-12-04
Reggie Jackson,PG,5900,2017-12-04
Jeremy Lamb,SG/SF,5800,2017-12-04
Gary Harris,SG,5800,2017-12-04
Nicolas Batum,SG/SF,5700,2017-12-04
Darren Collison,PG,5700,2017-12-04
Kent Bazemore,SG/SF,5700,2017-12-04
Rodney Hood,SG/SF,5700,2017-12-04
Rondae Hollis-Jefferson,SF/PF,5700,2017-12-04
John Collins,PF/C,5700,2017-12-04
Dwyane Wade,PG/SG,5600,2017-12-04
Thaddeus Young,SF/PF,5600,2017-12-04
Justin Holiday,SG/SF,5600,2017-12-04
Dario Saric,PF/C,5600,2017-12-04
Dennis Smith Jr.,PG/SG,5600,2017-12-04
Evan Fournier,SG/SF,5500,2017-12-04
Pau Gasol,PF/C,5500,2017-12-04
Ricky Rubio,PG,5500,2017-12-04
Avery Bradley,PG/SG,5400,2017-12-04
Marcus Smart,SG/SF,5400,2017-12-04
Denzel Valentine,SG/SF,5400,2017-12-04
Mario Chalmers,PG,5300,2017-12-04
Robin Lopez,C,5300,2017-12-04
J.J. Redick,SG/SF,5300,2017-12-04
Taurean Prince,SG/SF,5300,2017-12-04
Kyle Anderson,PG/SF,5200,2017-12-04
Dewayne Dedmon,C,5200,2017-12-04
Marcin Gortat,C,5200,2017-12-04
Courtney Lee,SG/SF,5200,2017-12-04
Jabari Parker,SF/PF,5200,2017-12-04
Joe Ingles,SG/SF,5100,2017-12-04
Kelly Oubre Jr.,SG/SF,5100,2017-12-04
Jamal Murray,PG/SG,5100,2017-12-04
Domantas Sabonis,PF/C,5100,2017-12-04
Rajon Rondo,PG,5000,2017-12-04
Trevor Booker,PF/C,5000,2017-12-04
Jonathon Simmons,SG/SF,5000,2017-12-04
Marcus Morris,SF/PF,4900,2017-12-04
Nikola Mirotic,PF/C,4900,2017-12-04
Caris LeVert,SG/SF,4900,2017-12-04
Rudy Gay,SF/PF,4800,2017-12-04
Ersan Ilyasova,SF/PF,4800,2017-12-04
Kenneth Faried,PF/C,4800,2017-12-04
Bobby Portis,PF,4800,2017-12-04
Malcolm Brogdon,PG/SG,4800,2017-12-04
Dirk Nowitzki,PF/C,4700,2017-12-04
Markieff Morris,SF/PF,4700,2017-12-04
Greg Monroe,PF/C,4700,2017-12-04
Wilson Chandler,SF/PF,4700,2017-12-04
Zach LaVine,PG/SG,4700,2017-12-04
Allen Crabbe,SG/SF,4700,2017-12-04
JaMychal Green,SF/PF,4700,2017-12-04
Juan Jose Barea,PG/SG,4600,2017-12-04
John Henson,C,4600,2017-12-04
Jerian Grant,PG/SG,4600,2017-12-04
Wesley Matthews,SG/SF,4500,2017-12-04
Bojan Bogdanovic,SG/SF,4500,2017-12-04
Alex Len,PF/C,4500,2017-12-04
Lance Stephenson,SG/SF,4500,2017-12-04
Michael Carter-Williams,PG,4500,2017-12-04
Marco Belinelli,SG,4400,2017-12-04
Danny Green,SG/SF,4400,2017-12-04
T.J. McConnell,PG,4400,2017-12-04
Tyson Chandler,C,4300,2017-12-04
Mason Plumlee,PF/C,4300,2017-12-04
Mike James,PG,4300,2017-12-04
Kyle O'Quinn,PF/C,4200,2017-12-04
Josh Jackson,SG/SF,4200,2017-12-04
Darius Miller,SF,4100,2017-12-04
J.R. Smith,SG/SF,4100,2017-12-04
Joe Harris,SG/SF,4100,2017-12-04
Tim Frazier,PG,4100,2017-12-04
Terry Rozier,PG/SG,4100,2017-12-04
Seth Curry,PG/SG,4100,2017-12-04
Tyler Ulis,PG,4100,2017-12-04
Tomas Satoransky,PG/SG,4100,2017-12-04
Ishmael Smith,PG,4000,2017-12-04
Luke Babbitt,SF/PF,4000,2017-12-04
Alec Burks,PG/SG,4000,2017-12-04
Michael Kidd-Gilchrist,SF,4000,2017-12-04
Devin Harris,PG/SG,3900,2017-12-04
Patrick Mills,PG,3900,2017-12-04
Jarrett Jack,PG,3900,2017-12-04
Dwight Powell,PF/C,3900,2017-12-04
DeAndre Bembry,SG/SF,3900,2017-12-04
Marquese Chriss,PF/C,3900,2017-12-04
Malik Monk,PG/SG,3900,2017-12-04
Chandler Parsons,SF/PF,3800,2017-12-04
Derrick Rose,PG,3800,2017-12-04
D.J. Augustin,PG/SG,3800,2017-12-04
Jeff Green,SF/PF,3800,2017-12-04
Tony Snell,SG/SF,3800,2017-12-04
Jonas Jerebko,SF/PF,3800,2017-12-04
Tristan Thompson,PF/C,3800,2017-12-04
Glenn Robinson III,SG/SF,3800,2017-12-04
Frank Kaminsky,PF/C,3800,2017-12-04
Emmanuel Mudiay,PG,3800,2017-12-04
Tyus Jones,PG/SG,3800,2017-12-04
Yogi Ferrell,PG/SG,3800,2017-12-04
David Nwaba,PG/SG,3800,2017-12-04
Dillon Brooks,SG/SF,3800,2017-12-04
Markelle Fultz,PG/SG,3800,2017-12-04
Tony Parker,PG,3700,2017-12-04
Jae Crowder,SF/PF,3700,2017-12-04
Amir Johnson,PF/C,3700,2017-12-04
Kyle Korver,SG/SF,3700,2017-12-04
Terrence Ross,SG/SF,3700,2017-12-04
Thabo Sefolosha,SG/SF,3700,2017-12-04
Andre Iguodala,SG/SF,3700,2017-12-04
Marvin Williams,SF/PF,3700,2017-12-04
James Ennis,SG/SF,3700,2017-12-04
E'Twaun Moore,SG/SF,3700,2017-12-04
Stanley Johnson,SG/SF,3700,2017-12-04
Richaun Holmes,PF/C,3700,2017-12-04
Trey Lyles,SF/PF,3700,2017-12-04
Juan Hernangomez,SF/PF,3700,2017-12-04
Thon Maker,PF/C,3700,2017-12-04
Daniel Theis,PF/C,3700,2017-12-04
Manu Ginobili,SG/SF,3600,2017-12-04
Aron Baynes,C,3600,2017-12-04
Jared Dudley,PF,3600,2017-12-04
Cody Zeller,C,3600,2017-12-04
Gorgui Dieng,PF/C,3600,2017-12-04
Shaun Livingston,PG/SG,3600,2017-12-04
Malcolm Delaney,PG/SG,3600,2017-12-04
Bryn Forbes,PG/SG,3600,2017-12-04
Cory Joseph,PG,3500,2017-12-04
Joe Johnson,SG/SF,3500,2017-12-04
Ben McLemore,SG/SF,3500,2017-12-04
Iman Shumpert,PG/SG,3500,2017-12-04
Shabazz Muhammad,SG/SF,3500,2017-12-04
Jamal Crawford,SG,3500,2017-12-04
Jodie Meeks,SG,3500,2017-12-04
David West,PF/C,3500,2017-12-04
Mike Muscala,C,3500,2017-12-04
Michael Beasley,SF/PF,3500,2017-12-04
Nemanja Bjelica,SF/PF,3500,2017-12-04
Sean Kilpatrick,PG/SG,3500,2017-12-04
Paul Zipser,SG/SF,3500,2017-12-04
DeAndre Liggins,PG/SF,3500,2017-12-04
Brandon Paul,SG,3500,2017-12-04
Dejounte Murray,PG,3500,2017-12-04
Frank Ntilikina,PG/SG,3500,2017-12-04
Jonathan Isaac,SF/PF,3500,2017-12-04
Jameer Nelson,PG/SG,3400,2017-12-04
Channing Frye,PF/C,3400,2017-12-04
Arron Afflalo,SG/SF,3400,2017-12-04
Jerryd Bayless,PG/SG,3400,2017-12-04
Jason Smith,PF/C,3400,2017-12-04
Anthony Tolliver,SF/PF,3400,2017-12-04
Miles Plumlee,C,3400,2017-12-04
Omri Casspi,SF/PF,3400,2017-12-04
Tyler Zeller,C,3400,2017-12-04
Ian Mahinmi,C,3400,2017-12-04
Al Jefferson,PF/C,3400,2017-12-04
Jarell Martin,PF/C,3400,2017-12-04
Patrick McCaw,SG/SF,3400,2017-12-04
Andrew Harrison,PG/SG,3400,2017-12-04
Guillermo Hernangomez,PF/C,3400,2017-12-04
Dragan Bender,PF/C,3400,2017-12-04
Jarrett Allen,PF/C,3400,2017-12-04
Luke Kennard,SG,3400,2017-12-04
Brandan Wright,PF/C,3300,2017-12-04
Troy Daniels,SG,3300,2017-12-04
Joakim Noah,C,3300,2017-12-04
Zaza Pachulia,C,3300,2017-12-04
Quincy Acy,PF/C,3300,2017-12-04
Doug McDermott,SF/PF,3300,2017-12-04
Bismack Biyombo,PF/C,3300,2017-12-04
Dante Cunningham,SF/PF,3300,2017-12-04
Mario Hezonja,PG/SF,3300,2017-12-04
Isaiah Whitehead,PG/SG,3300,2017-12-04
Isaiah Taylor,PG,3300,2017-12-04
Tyler Cavanaugh,PF,3300,2017-12-04
Dwayne Bacon,SG/SF,3300,2017-12-04
Jordan Bell,PF/C,3300,2017-12-04
Nick Young,SG,3200,2017-12-04
Mirza Teletovic,SF/PF,3200,2017-12-04
Mike Scott,PF,3200,2017-12-04
Timofey Mozgov,C,3200,2017-12-04
Nerlens Noel,C,3200,2017-12-04
Ian Clark,PG/SG,3200,2017-12-04
Lance Thomas,SF/PF,3200,2017-12-04
Matthew Dellavedova,PG/SG,3200,2017-12-04
Shane Larkin,PG,3200,2017-12-04
Shelvin Mack,PG,3200,2017-12-04
Raulzinho Neto,PG,3200,2017-12-04
Deyonta Davis,PF/C,3200,2017-12-04
Timothe Luwawu-Cabarrot,SG/SF,3200,2017-12-04
Alan Williams,C,3200,2017-12-04
Semi Ojeleye,SG/SF,3200,2017-12-04
Ante Zizic,PF/C,3200,2017-12-04
Maxi Kleber,PF,3200,2017-12-04
Damyean Dotson,SG,3200,2017-12-04
Ramon Sessions,PG,3100,2017-12-04
Tony Allen,SG/SF,3100,2017-12-04
Marreese Speights,PF/C,3100,2017-12-04
Langston Galloway,PG/SG,3100,2017-12-04
Salah Mejri,C,3100,2017-12-04
Cheick Diallo,PF,3100,2017-12-04
Antonio Blakeney,PG,3100,2017-12-04
Jeremy Lin,PG/SG,3000,2017-12-04
Richard Jefferson,SF/PF,3000,2017-12-04
Omer Asik,C,3000,2017-12-04
Alexis Ajinca,C,3000,2017-12-04
Jason Terry,PG/SG,3000,2017-12-04
Jeff Withey,C,3000,2017-12-04
Brandon Knight,PG/SG,3000,2017-12-04
Gordon Hayward,SG/SF,3000,2017-12-04
Jose Calderon,PG,3000,2017-12-04
Nate Wolters,PG,3000,2017-12-04
Jon Leuer,PF/C,3000,2017-12-04
Dante Exum,PG/SG,3000,2017-12-04
Nik Stauskas,PG/SF,3000,2017-12-04
Cole Aldrich,C,3000,2017-12-04
Darrell Arthur,PF,3000,2017-12-04
Aaron Brooks,PG/SG,3000,2017-12-04
JaVale McGee,C,3000,2017-12-04
Reggie Bullock,SG/SF,3000,2017-12-04
Ekpe Udoh,PF/C,3000,2017-12-04
Quincy Pondexter,SG/SF,3000,2017-12-04
Solomon Hill,SF/PF,3000,2017-12-04
Josh McRoberts,PF/C,3000,2017-12-04
Adreian Payne,PF,3000,2017-12-04
Eric Moreland,PF/C,3000,2017-12-04
Johnny O'Bryant,PF/C,3000,2017-12-04
Joffrey Lauvergne,PF/C,3000,2017-12-04
James McAdoo,PF,3000,2017-12-04
Dwight Buyks,PG,3000,2017-12-04
Chris McCullough,PF/C,3000,2017-12-04
Damien Wilkins,SG/SF,3000,2017-12-04
Cristiano Da Silva Felicio,PF/C,3000,2017-12-04
Quinn Cook,PG,3000,2017-12-04
Justin Anderson,SF/PF,3000,2017-12-04
Darrun Hilliard,SG/SF,3000,2017-12-04
Kevon Looney,SF/PF,3000,2017-12-04
Joseph Young,PG/SG,3000,2017-12-04
Anthony Brown,SG/SF,3000,2017-12-04
Rashad Vaughn,PG/SF,3000,2017-12-04
Julyan Stone,PG/SG,3000,2017-12-04
Cameron Payne,PG/SG,3000,2017-12-04
Jahlil Okafor,C,3000,2017-12-04
Luis Montero,SF,3000,2017-12-04
Boban Marjanovic,C,3000,2017-12-04
Treveon Graham,SG/SF,3000,2017-12-04
Matt Costello,PF,3000,2017-12-04
Josh Magette,PG,3000,2017-12-04
Jalen Jones,SF,3000,2017-12-04
Marcus Georges-Hunt,SG/SF,3000,2017-12-04
Vince Hunter,PF,3000,2017-12-04
John Holland,SG/SF,3000,2017-12-04
Kay Felder,PG,3000,2017-12-04
Dorian Finney-Smith,SF,3000,2017-12-04
Nicolas Brussino,SG,3000,2017-12-04
Malik Beasley,SG,3000,2017-12-04
Henry Ellenson,PF/C,3000,2017-12-04
Damian Jones,C,3000,2017-12-04
Gary Payton II,SG,3000,2017-12-04
Alex Poythress,SF,3000,2017-12-04
Ron Baker,PG/SG,3000,2017-12-04
Derrick Jones Jr.,SF,3000,2017-12-04
Ryan Arcidiacono,PG,3000,2017-12-04
Davis Bertans,SF/PF,3000,2017-12-04
Joel Bolomboy,PF,3000,2017-12-04
Marcus Paige,PG,3000,2017-12-04
Sheldon McClellan,SG,3000,2017-12-04
Wayne Selden,PG/SG,3000,2017-12-04
Tyler Dorsey,PG/SG,3000,2017-12-04
Yakuba Ouattara,SG,3000,2017-12-04
Guerschon Yabusele,PF/C,3000,2017-12-04
Abdel Nader,PF,3000,2017-12-04
Jabari Bird,SG,3000,2017-12-04
Kadeem Allen,SG,3000,2017-12-04
Mangok Mathiang,PF/C,3000,2017-12-04
Isaiah Hicks,PF,3000,2017-12-04
Cedi Osman,SG/SF,3000,2017-12-04
Johnathan Motley,PF/C,3000,2017-12-04
Monte Morris,PG,3000,2017-12-04
Torrey Craig,SG/SF,3000,2017-12-04
Tyler Lydon,PF,3000,2017-12-04
Antonius Cleveland,SG,3000,2017-12-04
Chris Boucher,PF,3000,2017-12-04
Edmond Sumner,PG,3000,2017-12-04
Ike Anigbogu,PF/C,3000,2017-12-04
Kobi Simmons,SG,3000,2017-12-04
Ivan Rabb,PF/C,3000,2017-12-04
Sterling Brown,SG,3000,2017-12-04
D.J. Wilson,PF/C,3000,2017-12-04
Justin Patton,C,3000,2017-12-04
Frank Jackson,PG,3000,2017-12-04
Charles Cooke,SG,3000,2017-12-04
Jamel Artis,SG/SF,3000,2017-12-04
Luke Kornet,PF,3000,2017-12-04
Khem Birch,PF/C,3000,2017-12-04
Wesley Iwundu,SG/SF,3000,2017-12-04
Jacob Pullen,PG,3000,2017-12-04
Furkan Korkmaz,SG/SF,3000,2017-12-04
Davon Reed,SG/SF,3000,2017-12-04
Alec Peters,PF,3000,2017-12-04
London Perrantes,PG,3000,2017-12-04
Derrick White,PG/SG,3000,2017-12-04
Royce O'Neale,SF,3000,2017-12-04
Tony Bradley,C,3000,2017-12-04
Eric Griffin,SF/PF,3000,2017-12-04
Michael Young,PF,3000,2017-12-04
Devin Robinson,SG,3000,2017-12-04
TJ Leaf,SF/PF,3000,2017-12-04
Jacob Wiley,PG,3000,2017-12-04
Russell Westbrook,PG,11000,2017-12-05
Damian Lillard,PG,9400,2017-12-05
Kyle Lowry,PG,8700,2017-12-05
John Wall,PG,8500,2017-12-05
DeMar DeRozan,SG/SF,8500,2017-12-05
Paul George,SF,8400,2017-12-05
Devin Booker,SG/SF,8000,2017-12-05
Bradley Beal,SG,7600,2017-12-05
Rudy Gobert,C,7300,2017-12-05
Jusuf Nurkic,C,7200,2017-12-05
Donovan Mitchell,PG/SG,7100,2017-12-05
C.J. McCollum,PG/SG,7000,2017-12-05
Otto Porter,SF/PF,6900,2017-12-05
Derrick Favors,PF/C,6600,2017-12-05
Carmelo Anthony,SF/PF,6500,2017-12-05
T.J. Warren,SF/PF,6400,2017-12-05
Steven Adams,C,5900,2017-12-05
Rodney Hood,SG/SF,5700,2017-12-05
Ricky Rubio,PG,5400,2017-12-05
Marcin Gortat,C,5200,2017-12-05
Serge Ibaka,PF/C,5000,2017-12-05
Kelly Oubre Jr.,SG/SF,4900,2017-12-05
Joe Ingles,SG/SF,4900,2017-12-05
Jonas Valanciunas,C,4800,2017-12-05
Markieff Morris,SF/PF,4700,2017-12-05
Alec Burks,PG/SG,4500,2017-12-05
Greg Monroe,PF/C,4500,2017-12-05
Alex Len,PF/C,4400,2017-12-05
Tyson Chandler,C,4300,2017-12-05
Al-Farouq Aminu,SF/PF,4200,2017-12-05
Mike James,PG,4200,2017-12-05
Tomas Satoransky,PG/SG,4100,2017-12-05
Noah Vonleh,PF/C,4000,2017-12-05
Josh Jackson,SG/SF,4000,2017-12-05
