player,pos,salary,date
Jordan Loyd,PG/SG,3000,2019-03-05
Jared Terrell,PG/SG,3000,2019-03-05
Jacob Evans III,SG/SF,3000,2019-03-05
Marcus Derrickson,PF,3000,2019-03-05
Chandler Hutchison,SF/PF,3000,2019-03-05
Rawle Alkins,SG/SF,3000,2019-03-05
Mohamed Bamba,C,3000,2019-03-05
Melvin Frazier,SG/SF,3000,2019-03-05
Shake Milton,PG/SG,3000,2019-03-05
Zhaire Smith,SG/SF,3000,2019-03-05
Chris Chiozza,PG,3000,2019-03-05
Gary Clark,PF/C,3000,2019-03-05
Vincent Edwards,PG/SF,3000,2019-03-05
Isaiah Hartenstein,PF/C,3000,2019-03-05
Yuta Watanabe,SF/PF,3000,2019-03-05
Jevon Carter,PG/SG,3000,2019-03-05
Deonte Burton,PG/SG,3000,2019-03-05
Hamidou Diallo,SG/SF,3000,2019-03-05
Aaron Holiday,PG/SG,3000,2019-03-05
Alize Johnson,PF,3000,2019-03-05
Cameron Reynolds,PG/SG,3000,2019-03-05
Brandon Sampson,PG/SG,3000,2019-03-05
Donte Grantham,SF/PF,3000,2019-03-05
Haywood Highsmith,SG/SF,3000,2019-03-05
Julian Washburn,SG/SF,3000,2019-03-05
LeBron James,SF/PF,11300,2019-03-06
Karl-Anthony Towns,C,10800,2019-03-06
Nikola Jokic,C,10600,2019-03-06
Joel Embiid,C,10300,2019-03-06
Bradley Beal,SG,9800,2019-03-06
Kyrie Irving,PG,9300,2019-03-06
Luka Doncic,PG/SF,9100,2019-03-06
Andre Drummond,C,9000,2019-03-06
Ben Simmons,PG/SF,8900,2019-03-06
Trae Young,PG,8800,2019-03-06
Donovan Mitchell,PG/SG,8700,2019-03-06
Blake Griffin,PF/C,8600,2019-03-06
Julius Randle,PF/C,8400,2019-03-06
Kemba Walker,PG,8300,2019-03-06
DeMar DeRozan,SG/SF,8200,2019-03-06
Rudy Gobert,C,8100,2019-03-06
Devin Booker,PG/SG,8100,2019-03-06
Lauri Markkanen,PF/C,8000,2019-03-06
D'Angelo Russell,PG/SG,7900,2019-03-06
Jrue Holiday,PG/SG,7800,2019-03-06
Tobias Harris,SF/PF,7700,2019-03-06
LaMarcus Aldridge,PF/C,7600,2019-03-06
Kevin Love,PF/C,7500,2019-03-06
Zach LaVine,PG/SG,7500,2019-03-06
Deandre Ayton,C,7400,2019-03-06
Jimmy Butler,SG/SF,7300,2019-03-06
Buddy Hield,SG/SF,7200,2019-03-06
De'Aaron Fox,PG,7100,2019-03-06
John Collins,PF/C,7000,2019-03-06
Paul Millsap,PF/C,6900,2019-03-06
Brandon Ingram,PG/SG,6800,2019-03-06
Anthony Davis,PF/C,6700,2019-03-06
Hassan Whiteside,C,6500,2019-03-06
Al Horford,PF/C,6400,2019-03-06
Mitchell Robinson,C,6400,2019-03-06
Otto Porter,SF/PF,6300,2019-03-06
Justise Winslow,PG/SF,6300,2019-03-06
Marvin Bagley III,PF/C,6300,2019-03-06
Derrick Favors,PF/C,6200,2019-03-06
Josh Richardson,SG/SF,6200,2019-03-06
Kelly Oubre Jr.,SG/SF,6200,2019-03-06
Jamal Murray,PG/SG,6200,2019-03-06
Dennis Smith Jr.,PG,6200,2019-03-06
Kyle Kuzma,SF/PF,6200,2019-03-06
Dewayne Dedmon,PF/C,6100,2019-03-06
Rudy Gay,SF/PF,6000,2019-03-06
Rajon Rondo,PG,6000,2019-03-06
DeAndre Jordan,C,6000,2019-03-06
Bobby Portis,PF/C,6000,2019-03-06
Lonzo Ball,PG,6000,2019-03-06
Trevor Ariza,SF/PF,5900,2019-03-06
Ricky Rubio,PG,5900,2019-03-06
Andrew Wiggins,SG/SF,5900,2019-03-06
Dwight Powell,C,5900,2019-03-06
Joe Ingles,SG/SF,5900,2019-03-06
Larry Nance Jr.,PF/C,5900,2019-03-06
Willie Cauley-Stein,C,5800,2019-03-06
Jayson Tatum,SF/PF,5800,2019-03-06
Robert Covington,SF/PF,5700,2019-03-06
Bogdan Bogdanovic,SG/SF,5700,2019-03-06
Goran Dragic,PG,5600,2019-03-06
Will Barton,SG/SF,5600,2019-03-06
Dwyane Wade,PG/SG,5500,2019-03-06
Cody Zeller,C,5500,2019-03-06
Tristan Thompson,C,5500,2019-03-06
Cedi Osman,SF/PF,5500,2019-03-06
Elfrid Payton,PG,5400,2019-03-06
Reggie Jackson,PG/SG,5400,2019-03-06
Caris LeVert,PG/SF,5400,2019-03-06
Bam Adebayo,PF/C,5400,2019-03-06
Derrick White,PG/SG,5400,2019-03-06
Dwight Howard,C,5300,2019-03-06
Jordan Clarkson,PG/SG,5300,2019-03-06
Derrick Rose,PG/SG,5300,2019-03-06
Jeff Teague,PG,5300,2019-03-06
Nicolas Batum,SG/SF,5300,2019-03-06
Spencer Dinwiddie,PG/SG,5300,2019-03-06
Harrison Barnes,SF/PF,5200,2019-03-06
Kelly Olynyk,PF/C,5200,2019-03-06
Jeremy Lamb,SG/SF,5200,2019-03-06
Tyler Johnson,PG/SG,5200,2019-03-06
Kris Dunn,PG/SG,5200,2019-03-06
Tomas Satoransky,PG/SG,5200,2019-03-06
Jabari Parker,SF/PF,5100,2019-03-06
T.J. Warren,SF/PF,5100,2019-03-06
Terry Rozier,PG/SG,5100,2019-03-06
Robin Lopez,C,5000,2019-03-06
Kent Bazemore,SG/SF,5000,2019-03-06
Dion Waiters,SG/SF,5000,2019-03-06
J.J. Redick,SG/SF,4900,2019-03-06
Tim Hardaway Jr.,SG/SF,4800,2019-03-06
Marcus Smart,PG/SG,4800,2019-03-06
Collin Sexton,PG,4800,2019-03-06
Jae Crowder,SF/PF,4700,2019-03-06
Emmanuel Mudiay,PG,4700,2019-03-06
Jarrett Allen,C,4700,2019-03-06
Luke Kennard,SG/SF,4700,2019-03-06
Kevin Knox,SF/PF,4700,2019-03-06
Noah Vonleh,PF/C,4600,2019-03-06
Jeff Green,PF/C,4500,2019-03-06
Mike Scott,SF/PF,4500,2019-03-06
Alex Len,C,4500,2019-03-06
Taurean Prince,SF,4500,2019-03-06
Jaylen Brown,SG/SF,4500,2019-03-06
Wendell Carter Jr.,PF/C,4500,2019-03-06
Jonah Bolden,PF/C,4500,2019-03-06
Allonzo Trier,PG/SG,4500,2019-03-06
Marvin Williams,SF/PF,4400,2019-03-06
Boban Marjanovic,C,4400,2019-03-06
Damyean Dotson,SG/SF,4400,2019-03-06
Josh Jackson,SF/PF,4400,2019-03-06
Marcus Morris,SF/PF,4300,2019-03-06
Joe Harris,SG/SF,4300,2019-03-06
Malik Beasley,PG/SG,4300,2019-03-06
Jakob Poeltl,C,4300,2019-03-06
Thomas Bryant,PF/C,4300,2019-03-06
Harry Giles,PF/C,4300,2019-03-06
Mason Plumlee,PF/C,4200,2019-03-06
Reggie Bullock,SG/SF,4200,2019-03-06
Cheick Diallo,PF/C,4200,2019-03-06
Taj Gibson,PF/C,4100,2019-03-06
Kevin Huerter,SG/SF,4100,2019-03-06
Henry Ellenson,PF/C,4000,2019-03-06
Dario Saric,PF,4000,2019-03-06
Bryn Forbes,PG/SG,4000,2019-03-06
Ante Zizic,C,4000,2019-03-06
Kenrich Williams,SF/PF,4000,2019-03-06
Wayne Ellington,SG/SF,3900,2019-03-06
Gordon Hayward,SF/PF,3900,2019-03-06
DeMarre Carroll,SF/PF,3900,2019-03-06
James Johnson,SF/PF,3900,2019-03-06
Gary Harris,SG,3900,2019-03-06
Tyus Jones,PG,3900,2019-03-06
DeAndre Bembry,SG/SF,3800,2019-03-06
Mikal Bridges,SG/SF,3800,2019-03-06
Jalen Brunson,PG/SG,3800,2019-03-06
JaVale McGee,C,3700,2019-03-06
Rodney McGruder,SG/SF,3700,2019-03-06
Marquese Chriss,PF/C,3600,2019-03-06
Royce O'Neale,SF,3600,2019-03-06
Nemanja Bjelica,PF,3500,2019-03-06
Dorian Finney-Smith,SF/PF,3500,2019-03-06
Derrick Jones Jr.,SF/PF,3500,2019-03-06
Kadeem Allen,PG/SG,3500,2019-03-06
Omari Spellman,PF/C,3500,2019-03-06
Rodions Kurucs,SF/PF,3500,2019-03-06
Marco Belinelli,SG/SF,3400,2019-03-06
Ishmael Smith,PG,3400,2019-03-06
Patrick Mills,PG/SG,3400,2019-03-06
Vince Carter,SF/PF,3400,2019-03-06
Kyle Korver,SG/SF,3400,2019-03-06
Dante Exum,PG/SG,3400,2019-03-06
Allen Crabbe,SG/SF,3400,2019-03-06
Richaun Holmes,PF/C,3400,2019-03-06
Trey Lyles,SF/PF,3400,2019-03-06
Alex Poythress,SF/PF,3400,2019-03-06
Josh Okogie,SG/SF,3400,2019-03-06
Dirk Nowitzki,PF/C,3300,2019-03-06
Lance Stephenson,SG/SF,3300,2019-03-06
Jahlil Okafor,C,3300,2019-03-06
Ryan Arcidiacono,PG/SG,3300,2019-03-06
Davis Bertans,SF/PF,3300,2019-03-06
Maxi Kleber,PF/C,3300,2019-03-06
Monte Morris,PG,3300,2019-03-06
Josh Hart,SG/SF,3300,2019-03-06
Frank Ntilikina,PG/SF,3300,2019-03-06
Luke Kornet,PF/C,3300,2019-03-06
Ed Davis,C,3200,2019-03-06
Darius Miller,SF/PF,3200,2019-03-06
Isaiah Thomas,PG,3200,2019-03-06
Kentavious Caldwell-Pope,SG/SF,3200,2019-03-06
Matthew Dellavedova,PG/SG,3200,2019-03-06
Frank Kaminsky,PF/C,3200,2019-03-06
Mario Hezonja,SF/PF,3200,2019-03-06
Raulzinho Neto,PG,3200,2019-03-06
Wayne Selden,SG/SF,3200,2019-03-06
Frank Jackson,PG/SG,3200,2019-03-06
Keita Bates-Diop,SF,3200,2019-03-06
Tony Parker,PG,3100,2019-03-06
Devin Harris,PG/SG,3100,2019-03-06
Troy Daniels,SG,3100,2019-03-06
Brandon Knight,PG/SG,3100,2019-03-06
Trey Burke,PG/SG,3100,2019-03-06
Amir Johnson,PF/C,3100,2019-03-06
Courtney Lee,SG/SF,3100,2019-03-06
Thabo Sefolosha,SF/PF,3100,2019-03-06
Jon Leuer,PF/C,3100,2019-03-06
Zaza Pachulia,C,3100,2019-03-06
Lance Thomas,SF/PF,3100,2019-03-06
Shabazz Napier,PG/SG,3100,2019-03-06
Rondae Hollis-Jefferson,PF/C,3100,2019-03-06
Salah Mejri,C,3100,2019-03-06
T.J. McConnell,PG/SG,3100,2019-03-06
Georges Niang,SF/PF,3100,2019-03-06
Thon Maker,PF/C,3100,2019-03-06
Timothe Luwawu-Cabarrot,SG/SF,3100,2019-03-06
Shaquille Harrison,PG/SF,3100,2019-03-06
David Nwaba,SG/SF,3100,2019-03-06
Daniel Theis,PF/C,3100,2019-03-06
Antonio Blakeney,PG/SG,3100,2019-03-06
Torrey Craig,SG/SF,3100,2019-03-06
Justin Patton,C,3100,2019-03-06
Justin Jackson,SG/SF,3100,2019-03-06
Jaron Blossomgame,SF/PF,3100,2019-03-06
Miles Bridges,SF/PF,3100,2019-03-06
Chandler Hutchison,SF/PF,3100,2019-03-06
Drew Eubanks,PF/C,3100,2019-03-06
De'Anthony Melton,PG,3100,2019-03-06
Jaylen Adams,PG,3100,2019-03-06
Grayson Allen,PG/SG,3100,2019-03-06
Bruce Brown Jr.,SG/SF,3100,2019-03-06
Ryan Anderson,PF/C,3000,2019-03-06
Wesley Johnson,SG/SF,3000,2019-03-06
Tyson Chandler,C,3000,2019-03-06
Aron Baynes,C,3000,2019-03-06
Channing Frye,PF/C,3000,2019-03-06
John Wall,PG,3000,2019-03-06
Luol Deng,SF/PF,3000,2019-03-06
Alec Burks,PG/SG,3000,2019-03-06
Jerryd Bayless,PG/SG,3000,2019-03-06
J.R. Smith,SG/SF,3000,2019-03-06
Jose Calderon,PG,3000,2019-03-06
Jason Smith,PF,3000,2019-03-06
Anthony Tolliver,SF/PF,3000,2019-03-06
Corey Brewer,SG/SF,3000,2019-03-06
Miles Plumlee,C,3000,2019-03-06
Jared Dudley,SF/PF,3000,2019-03-06
Kosta Koufos,C,3000,2019-03-06
Udonis Haslem,PF,3000,2019-03-06
Ian Mahinmi,C,3000,2019-03-06
Ian Clark,PG/SG,3000,2019-03-06
Nik Stauskas,SG/SF,3000,2019-03-06
Juan Jose Barea,PG/SG,3000,2019-03-06
Michael Kidd-Gilchrist,SF/PF,3000,2019-03-06
Bismack Biyombo,C,3000,2019-03-06
Jamal Crawford,PG/SG,3000,2019-03-06
Gorgui Dieng,PF/C,3000,2019-03-06
Glenn Robinson III,SF/PF,3000,2019-03-06
Ekpe Udoh,C,3000,2019-03-06
John Henson,C,3000,2019-03-06
Quincy Pondexter,SF,3000,2019-03-06
Solomon Hill,SF/PF,3000,2019-03-06
John Jenkins,PG/SG,3000,2019-03-06
James Ennis,SF/PF,3000,2019-03-06
Mike Muscala,PF/C,3000,2019-03-06
Shelvin Mack,PG/SG,3000,2019-03-06
E'Twaun Moore,SG/SF,3000,2019-03-06
Dante Cunningham,SF/PF,3000,2019-03-06
Langston Galloway,PG/SG,3000,2019-03-06
R.J. Hunter,SG,3000,2019-03-06
Cristiano Da Silva Felicio,C,3000,2019-03-06
Justin Anderson,SF,3000,2019-03-06
Stanley Johnson,SF/PF,3000,2019-03-06
Sam Dekker,SF/PF,3000,2019-03-06
Kristaps Porzingis,PF/C,3000,2019-03-06
Jordan McRae,PG/SG,3000,2019-03-06
Jonathon Simmons,SG/SF,3000,2019-03-06
Treveon Graham,SF/PF,3000,2019-03-06
Isaiah Whitehead,PG/SG,3000,2019-03-06
Yogi Ferrell,PG/SG,3000,2019-03-06
Denzel Valentine,PG/SF,3000,2019-03-06
C.J. Williams,SG/SF,3000,2019-03-06
Juan Hernangomez,SF/PF,3000,2019-03-06
Troy Williams,SF/PF,3000,2019-03-06
Guillermo Hernangomez,C,3000,2019-03-06
Chasson Randle,PG/SG,3000,2019-03-06
Dragan Bender,PF/C,3000,2019-03-06
Alan Williams,C,3000,2019-03-06
Dejounte Murray,PG,3000,2019-03-06
Tyler Cavanaugh,PF,3000,2019-03-06
Guerschon Yabusele,PF/C,3000,2019-03-06
Semi Ojeleye,SF/PF,3000,2019-03-06
Malik Monk,PG/SG,3000,2019-03-06
Dwayne Bacon,SG/SF,3000,2019-03-06
Isaiah Hicks,PF/C,3000,2019-03-06
Tyler Lydon,PF,3000,2019-03-06
Ben Moore,SF,3000,2019-03-06
Jawun Evans,PG,3000,2019-03-06
Alex Caruso,PG/SG,3000,2019-03-06
Kalin Lucas,PG,3000,2019-03-06
Furkan Korkmaz,SG/SF,3000,2019-03-06
Caleb Swanigan,PF/C,3000,2019-03-06
Frank Mason III,PG/SG,3000,2019-03-06
Tony Bradley,C,3000,2019-03-06
Naz Long,PG/SG,3000,2019-03-06
Devin Robinson,SG,3000,2019-03-06
PJ Dozier,PG/SG,3000,2019-03-06
Devonte' Graham,PG/SG,3000,2019-03-06
Robert Williams,PF/C,3000,2019-03-06
Joe Chealey,PG,3000,2019-03-06
J.P. Macura,SG,3000,2019-03-06
Brad Wanamaker,PG/SG,3000,2019-03-06
Deng Adel,SF/PF,3000,2019-03-06
Jared Terrell,PG/SG,3000,2019-03-06
Lonnie Walker IV,PG/SG,3000,2019-03-06
Duncan Robinson,SG/SF,3000,2019-03-06
Yante Maten,SF,3000,2019-03-06
Chimezie Metu,PF/C,3000,2019-03-06
Trevon Bluiett,SG/SF,3000,2019-03-06
Rawle Alkins,SG/SF,3000,2019-03-06
Jarred Vanderbilt,SF/PF,3000,2019-03-06
Thomas Welsh,C,3000,2019-03-06
Michael Porter Jr.,SF/PF,3000,2019-03-06
Isaac Bonga,PG/SF,3000,2019-03-06
Moritz Wagner,PF/C,3000,2019-03-06
Johnathan Williams,PF/C,3000,2019-03-06
Svi Mykhailiuk,PG/SF,3000,2019-03-06
Elie Okobo,PG,3000,2019-03-06
B.J. Johnson,SG/SF,3000,2019-03-06
Shake Milton,PG/SG,3000,2019-03-06
Zhaire Smith,SG/SF,3000,2019-03-06
Troy Brown,SG/SF,3000,2019-03-06
George King,SG/SF,3000,2019-03-06
Wenyen Gabriel,SF/PF,3000,2019-03-06
Brandon Goodwin,PG/SG,3000,2019-03-06
Khyri Thomas,SG,3000,2019-03-06
Theo Pinson,SG/SF,3000,2019-03-06
Dzanan Musa,SG/SF,3000,2019-03-06
Ray Spalding,PF,3000,2019-03-06
Kostas Antetokounmpo,SF/PF,3000,2019-03-06
Daryl Macon,PG/SG,3000,2019-03-06
Ryan Broekhoff,SG/SF,3000,2019-03-06
Cameron Reynolds,PG/SG,3000,2019-03-06
Brandon Sampson,PG/SG,3000,2019-03-06
Haywood Highsmith,SG/SF,3000,2019-03-06
Tahjere McCall,PG/SG,3000,2019-03-06
Dairis Bertans,SG,3000,2019-03-06
Giannis Antetokounmpo,SF/PF,11200,2019-03-07
Russell Westbrook,PG,11100,2019-03-07
Paul George,SF/PF,9700,2019-03-07
Damian Lillard,PG,8100,2019-03-07
Jusuf Nurkic,C,6700,2019-03-07
Eric Bledsoe,PG,6400,2019-03-07
Khris Middleton,SG/SF,6300,2019-03-07
Myles Turner,C,6200,2019-03-07
C.J. McCollum,PG/SG,6100,2019-03-07
Bojan Bogdanovic,SG/SF,6000,2019-03-07
Steven Adams,C,5900,2019-03-07
Darren Collison,PG,5800,2019-03-07
Domantas Sabonis,PF/C,5800,2019-03-07
Thaddeus Young,SF/PF,5700,2019-03-07
Malcolm Brogdon,PG/SG,5600,2019-03-07
Dennis Schroder,PG/SG,5500,2019-03-07
Brook Lopez,C,5300,2019-03-07
Jerami Grant,PF,5100,2019-03-07
Nikola Mirotic,SF/PF,4800,2019-03-07
Wesley Matthews,SG/SF,4300,2019-03-07
Maurice Harkless,SF/PF,4200,2019-03-07
Enes Kanter,C,4000,2019-03-07
Al-Farouq Aminu,SF/PF,3900,2019-03-07
Cory Joseph,PG/SG,3800,2019-03-07
Kyle O'Quinn,PF/C,3600,2019-03-07
Markieff Morris,SF/PF,3500,2019-03-07
Nerlens Noel,C,3400,2019-03-07
Jake Layman,SF/PF,3400,2019-03-07
Rodney Hood,SG/SF,3300,2019-03-07
Terrance Ferguson,SG/SF,3300,2019-03-07
Tyreke Evans,SG/SF,3200,2019-03-07
Ersan Ilyasova,PF/C,3200,2019-03-07
Pat Connaughton,SG/SF,3200,2019-03-07
Abdel Nader,SF,3200,2019-03-07
Tony Snell,SG/SF,3100,2019-03-07
Seth Curry,PG/SG,3100,2019-03-07
TJ Leaf,SF/PF,3100,2019-03-07
Raymond Felton,PG/SG,3000,2019-03-07
Victor Oladipo,PG/SG,3000,2019-03-07
Pau Gasol,C,3000,2019-03-07
Evan Turner,SG/SF,3000,2019-03-07
Patrick Patterson,PF/C,3000,2019-03-07
Andre Roberson,SG/SF,3000,2019-03-07
Doug McDermott,SF/PF,3000,2019-03-07
George Hill,PG/SG,3000,2019-03-07
Meyers Leonard,PF/C,3000,2019-03-07
Christian Wood,PF/C,3000,2019-03-07
Skal Labissiere,PF/C,3000,2019-03-07
Edmond Sumner,SG/SF,3000,2019-03-07
Sterling Brown,SG/SF,3000,2019-03-07
D.J. Wilson,PF/C,3000,2019-03-07
Davon Reed,SG/SF,3000,2019-03-07
Zach Collins,PF/C,3000,2019-03-07
Anfernee Simons,PG/SG,3000,2019-03-07
Gary Trent Jr.,SG,3000,2019-03-07
Bonzie Colson,PF/C,3000,2019-03-07
Donte DiVincenzo,PG/SF,3000,2019-03-07
Trevon Duval,PG,3000,2019-03-07
Deonte Burton,PG/SG,3000,2019-03-07
Hamidou Diallo,SG/SF,3000,2019-03-07
Aaron Holiday,PG/SG,3000,2019-03-07
Alize Johnson,PF,3000,2019-03-07
Donte Grantham,SF/PF,3000,2019-03-07
James Harden,PG/SG,11000,2019-03-08
Russell Westbrook,PG,10800,2019-03-08
Nikola Jokic,C,10100,2019-03-08
Joel Embiid,C,9900,2019-03-08
Paul George,SF/PF,9700,2019-03-08
Bradley Beal,SG,9500,2019-03-08
Luka Doncic,PG/SF,9300,2019-03-08
Nikola Vucevic,C,9200,2019-03-08
Ben Simmons,PG/SF,9100,2019-03-08
Stephen Curry,PG/SG,9000,2019-03-08
Kawhi Leonard,SF/PF,8900,2019-03-08
Kevin Durant,SF/PF,8900,2019-03-08
Andre Drummond,C,8800,2019-03-08
Blake Griffin,PF/C,8600,2019-03-08
Donovan Mitchell,PG/SG,8400,2019-03-08
Julius Randle,PF/C,8200,2019-03-08
Kemba Walker,PG,8100,2019-03-08
Rudy Gobert,C,8000,2019-03-08
Kevin Love,PF/C,7800,2019-03-08
Lauri Markkanen,PF/C,7700,2019-03-08
DeMarcus Cousins,C,7600,2019-03-08
Chris Paul,PG,7500,2019-03-08
Zach LaVine,PG/SG,7500,2019-03-08
Jrue Holiday,PG/SG,7400,2019-03-08
Tobias Harris,SF/PF,7400,2019-03-08
Mike Conley,PG,7300,2019-03-08
Jimmy Butler,SG/SF,7200,2019-03-08
Kyle Lowry,PG,7100,2019-03-08
Pascal Siakam,PF/C,7000,2019-03-08
Aaron Gordon,SF/PF,6900,2019-03-08
Louis Williams,PG/SG,6800,2019-03-08
Clint Capela,C,6700,2019-03-08
Dwight Powell,C,6700,2019-03-08
Anthony Davis,PF/C,6600,2019-03-08
Paul Millsap,PF/C,6600,2019-03-08
Jonas Valanciunas,C,6500,2019-03-08
Hassan Whiteside,C,6400,2019-03-08
Montrezl Harrell,PF/C,6300,2019-03-08
Danilo Gallinari,SF/PF,6200,2019-03-08
Steven Adams,C,6200,2019-03-08
Justise Winslow,PG/SF,6200,2019-03-08
Jamal Murray,PG/SG,6200,2019-03-08
Klay Thompson,SG,6100,2019-03-08
Derrick Favors,PF/C,6100,2019-03-08
Otto Porter,SF/PF,6100,2019-03-08
Larry Nance Jr.,PF/C,6000,2019-03-08
Josh Richardson,SG/SF,6000,2019-03-08
Draymond Green,PF/C,5900,2019-03-08
Will Barton,SG/SF,5900,2019-03-08
Bobby Portis,PF/C,5900,2019-03-08
Trevor Ariza,SF/PF,5800,2019-03-08
Ricky Rubio,PG,5800,2019-03-08
Kelly Olynyk,PF/C,5800,2019-03-08
Joe Ingles,SG/SF,5800,2019-03-08
Evan Fournier,SG/SF,5700,2019-03-08
Goran Dragic,PG,5600,2019-03-08
Marc Gasol,C,5600,2019-03-08
Dennis Schroder,PG/SG,5600,2019-03-08
Jeremy Lamb,SG/SF,5600,2019-03-08
Nicolas Batum,SG/SF,5500,2019-03-08
Tristan Thompson,C,5500,2019-03-08
Tomas Satoransky,PG/SG,5500,2019-03-08
Patrick Beverley,PG/SG,5400,2019-03-08
Dwyane Wade,PG/SG,5400,2019-03-08
Serge Ibaka,PF/C,5400,2019-03-08
Cody Zeller,C,5300,2019-03-08
Jerami Grant,PF,5300,2019-03-08
Cedi Osman,SF/PF,5300,2019-03-08
Dwight Howard,C,5200,2019-03-08
Jordan Clarkson,PG/SG,5200,2019-03-08
Robin Lopez,C,5200,2019-03-08
Reggie Jackson,PG/SG,5100,2019-03-08
J.J. Redick,SG/SF,5100,2019-03-08
Bam Adebayo,PF/C,5100,2019-03-08
Jonathan Isaac,SF/PF,5100,2019-03-08
Eric Gordon,SG/SF,5000,2019-03-08
Elfrid Payton,PG,5000,2019-03-08
Kenneth Faried,PF/C,4900,2019-03-08
Jabari Parker,SF/PF,4900,2019-03-08
Kris Dunn,PG/SG,4900,2019-03-08
Jae Crowder,SF/PF,4800,2019-03-08
Dion Waiters,SG/SF,4800,2019-03-08
Jaren Jackson Jr.,PF/C,4800,2019-03-08
Avery Bradley,PG/SG,4700,2019-03-08
Tim Hardaway Jr.,SG/SF,4700,2019-03-08
Terrence Ross,SG/SF,4700,2019-03-08
Joakim Noah,C,4600,2019-03-08
Luke Kennard,SG/SF,4600,2019-03-08
Collin Sexton,PG,4600,2019-03-08
D.J. Augustin,PG,4500,2019-03-08
Delon Wright,PG/SG,4500,2019-03-08
Wendell Carter Jr.,PF/C,4500,2019-03-08
Jeff Green,PF/C,4400,2019-03-08
Marvin Williams,SF/PF,4400,2019-03-08
Ivica Zubac,C,4300,2019-03-08
Thomas Bryant,PF/C,4300,2019-03-08
Mike Scott,SF/PF,4200,2019-03-08
Boban Marjanovic,C,4200,2019-03-08
Malik Beasley,PG/SG,4200,2019-03-08
Jonah Bolden,PF/C,4200,2019-03-08
Kyle Anderson,SF/PF,4100,2019-03-08
Fred VanVleet,PG/SG,4100,2019-03-08
Landry Shamet,SG/SF,4100,2019-03-08
Shai Gilgeous-Alexander,PG/SG,4100,2019-03-08
Jeremy Lin,PG/SG,4000,2019-03-08
Mason Plumlee,PF/C,4000,2019-03-08
P.J. Tucker,SF/PF,4000,2019-03-08
Gary Harris,SG,4000,2019-03-08
Ivan Rabb,PF/C,4000,2019-03-08
Kenrich Williams,SF/PF,4000,2019-03-08
Frank Kaminsky,PF/C,3900,2019-03-08
Cheick Diallo,PF/C,3900,2019-03-08
Danny Green,SG/SF,3800,2019-03-08
Wayne Ellington,SG/SF,3800,2019-03-08
Andre Iguodala,SG/SF,3800,2019-03-08
Kyle Korver,SG/SF,3700,2019-03-08
JaMychal Green,SF/PF,3700,2019-03-08
Jalen Brunson,PG/SG,3700,2019-03-08
Ishmael Smith,PG,3600,2019-03-08
Bruno Caboclo,SF/PF,3600,2019-03-08
Ante Zizic,C,3600,2019-03-08
Amir Johnson,PF/C,3500,2019-03-08
Justin Holiday,SG/SF,3500,2019-03-08
Rodney McGruder,SG/SF,3500,2019-03-08
Gerald Green,SG/SF,3400,2019-03-08
Markieff Morris,SF/PF,3400,2019-03-08
James Johnson,SF/PF,3400,2019-03-08
Nerlens Noel,C,3400,2019-03-08
Dorian Finney-Smith,SF/PF,3400,2019-03-08
Justin Jackson,SG/SF,3400,2019-03-08
Dirk Nowitzki,PF/C,3300,2019-03-08
Dante Exum,PG/SG,3300,2019-03-08
Jahlil Okafor,C,3300,2019-03-08
Trey Lyles,SF/PF,3300,2019-03-08
Damion Lee,SG/SF,3300,2019-03-08
Derrick Jones Jr.,SF/PF,3300,2019-03-08
Ryan Arcidiacono,PG/SG,3300,2019-03-08
Maxi Kleber,PF/C,3300,2019-03-08
Monte Morris,PG,3300,2019-03-08
Terrance Ferguson,SG/SF,3300,2019-03-08
Royce O'Neale,SF,3300,2019-03-08
Austin Rivers,PG/SG,3200,2019-03-08
Darius Miller,SF/PF,3200,2019-03-08
Isaiah Thomas,PG,3200,2019-03-08
C.J. Miles,SG/SF,3200,2019-03-08
Matthew Dellavedova,PG/SG,3200,2019-03-08
Jerian Grant,PG,3200,2019-03-08
Raulzinho Neto,PG,3200,2019-03-08
Marquese Chriss,PF/C,3200,2019-03-08
David Nwaba,SG/SF,3200,2019-03-08
Wayne Selden,SG/SF,3200,2019-03-08
Frank Jackson,PG/SG,3200,2019-03-08
Wesley Iwundu,SG/SF,3200,2019-03-08
Isaiah Briscoe,PG/SG,3200,2019-03-08
OG Anunoby,SF/PF,3200,2019-03-08
Tony Parker,PG,3100,2019-03-08
Devin Harris,PG/SG,3100,2019-03-08
Brandon Knight,PG/SG,3100,2019-03-08
Trey Burke,PG/SG,3100,2019-03-08
Wilson Chandler,SF/PF,3100,2019-03-08
Courtney Lee,SG/SF,3100,2019-03-08
Thabo Sefolosha,SF/PF,3100,2019-03-08
Jon Leuer,PF/C,3100,2019-03-08
Zaza Pachulia,C,3100,2019-03-08
Salah Mejri,C,3100,2019-03-08
Kevon Looney,PF/C,3100,2019-03-08
Norman Powell,SG/SF,3100,2019-03-08
Georges Niang,SF/PF,3100,2019-03-08
Thon Maker,PF/C,3100,2019-03-08
Shaquille Harrison,PG/SF,3100,2019-03-08
Abdel Nader,SF,3100,2019-03-08
Antonio Blakeney,PG/SG,3100,2019-03-08
Alfonzo McKinnie,SG/SF,3100,2019-03-08
Jaron Blossomgame,SF/PF,3100,2019-03-08
