name,player_y,dt,minutes,team
Aaron Gordon,,2018-12-30,34.483333333333334,Team.ORLANDO_MAGIC
José Calderón,,2018-12-30,19.7,Team.DETROIT_PISTONS
Nikola Vu?evi?,,2018-12-30,34.266666666666666,Team.ORLANDO_MAGIC
Reggie Jackson,,2018-12-30,28.266666666666666,Team.DETROIT_PISTONS
Jonathon Simmons,,2018-12-30,8.916666666666666,Team.ORLANDO_MAGIC
Andre Drummond,,2018-12-30,24.983333333333334,Team.DETROIT_PISTONS
Jonathan Isaac,,2018-12-30,32.6,Team.ORLANDO_MAGIC
Jerian Grant,,2018-12-30,5.516666666666667,Team.ORLANDO_MAGIC
Stanley Johnson,,2018-12-30,16.95,Team.DETROIT_PISTONS
Bruce Brown,,2018-12-30,29.7,Team.DETROIT_PISTONS
Evan Fournier,,2018-12-30,29.6,Team.ORLANDO_MAGIC
Langston Galloway,,2018-12-30,13.116666666666667,Team.DETROIT_PISTONS
Reggie Bullock,,2018-12-30,27.666666666666668,Team.DETROIT_PISTONS
Terrence Ross,,2018-12-30,27.45,Team.ORLANDO_MAGIC
Luke Kennard,,2018-12-30,22.816666666666666,Team.DETROIT_PISTONS
Zaza Pachulia,,2018-12-30,23.016666666666666,Team.DETROIT_PISTONS
Blake Griffin,,2018-12-30,33.78333333333333,Team.DETROIT_PISTONS
D.J. Augustin,,2018-12-30,37.583333333333336,Team.ORLANDO_MAGIC
Wesley Iwundu,,2018-12-30,15.85,Team.ORLANDO_MAGIC
Patrick McCaw,,2019-01-02,18.016666666666666,Team.CLEVELAND_CAVALIERS
Malik Beasley,,2019-01-05,22.483333333333334,Team.DENVER_NUGGETS
Nicolas Batum,,2019-01-05,33.53333333333333,Team.CHARLOTTE_HORNETS
Miles Bridges,,2019-01-05,12.116666666666667,Team.CHARLOTTE_HORNETS
Willy Hernangómez,,2019-01-05,15.583333333333334,Team.CHARLOTTE_HORNETS
Mason Plumlee,,2019-01-05,19.283333333333335,Team.DENVER_NUGGETS
Devonte' Graham,,2019-01-05,26.466666666666665,Team.CHARLOTTE_HORNETS
Paul Millsap,,2019-01-05,27.483333333333334,Team.DENVER_NUGGETS
Juan Hernangómez,,2019-01-05,19.75,Team.DENVER_NUGGETS
Trey Lyles,,2019-01-05,14.066666666666666,Team.DENVER_NUGGETS
Tyler Lydon,,2019-01-05,0.9,Team.DENVER_NUGGETS
Brandon Goodwin,,2019-01-05,0.9,Team.DENVER_NUGGETS
Bismack Biyombo,,2019-01-05,30.066666666666666,Team.CHARLOTTE_HORNETS
Torrey Craig,,2019-01-05,28.583333333333332,Team.DENVER_NUGGETS
Jamal Murray,,2019-01-05,31.7,Team.DENVER_NUGGETS
Marvin Williams,,2019-01-05,34.3,Team.CHARLOTTE_HORNETS
Monte Morris,,2019-01-05,15.083333333333334,Team.DENVER_NUGGETS
Malik Monk,,2019-01-05,22.25,Team.CHARLOTTE_HORNETS
Gary Harris,,2019-01-05,25.5,Team.DENVER_NUGGETS
Nikola Joki?,,2019-01-05,34.266666666666666,Team.DENVER_NUGGETS
Kemba Walker,,2019-01-05,33.3,Team.CHARLOTTE_HORNETS
Tony Parker,,2019-01-05,16.333333333333332,Team.CHARLOTTE_HORNETS
Michael Kidd-Gilchrist,,2019-01-05,16.05,Team.CHARLOTTE_HORNETS
Quincy Acy,,2019-01-08,8.416666666666666,Team.PHOENIX_SUNS
Haywood Highsmith,,2019-01-08,5.233333333333333,Team.PHILADELPHIA_76ERS
Ersan ?lyasova,,2019-01-13,17.216666666666665,Team.MILWAUKEE_BUCKS
Vince Carter,,2019-01-13,12.4,Team.ATLANTA_HAWKS
Giannis Antetokounmpo,,2019-01-13,30.866666666666667,Team.MILWAUKEE_BUCKS
DeAndre' Bembry,,2019-01-13,31.983333333333334,Team.ATLANTA_HAWKS
Eric Bledsoe,,2019-01-13,26.25,Team.MILWAUKEE_BUCKS
Kevin Huerter,,2019-01-13,37.86666666666667,Team.ATLANTA_HAWKS
John Collins,,2019-01-13,33.56666666666667,Team.ATLANTA_HAWKS
Trae Young,,2019-01-13,33.6,Team.ATLANTA_HAWKS
Tyler Dorsey,,2019-01-13,3.066666666666667,Team.ATLANTA_HAWKS
Omari Spellman,,2019-01-13,29.9,Team.ATLANTA_HAWKS
Tony Snell,,2019-01-13,18.5,Team.MILWAUKEE_BUCKS
George Hill,,2019-01-13,26.1,Team.MILWAUKEE_BUCKS
Sterling Brown,,2019-01-13,16.4,Team.MILWAUKEE_BUCKS
Brook Lopez,,2019-01-13,26.35,Team.MILWAUKEE_BUCKS
D.J. Wilson,,2019-01-13,17.3,Team.MILWAUKEE_BUCKS
Pat Connaughton,,2019-01-13,2.283333333333333,Team.MILWAUKEE_BUCKS
Jeremy Lin,,2019-01-13,26.366666666666667,Team.ATLANTA_HAWKS
Alex Len,,2019-01-13,17.066666666666666,Team.ATLANTA_HAWKS
Malcolm Brogdon,,2019-01-13,27.2,Team.MILWAUKEE_BUCKS
Justin Anderson,,2019-01-13,3.066666666666667,Team.ATLANTA_HAWKS
Jason Smith,,2019-01-13,3.3833333333333333,Team.MILWAUKEE_BUCKS
Taurean Waller-Prince,,2019-01-13,11.116666666666667,Team.ATLANTA_HAWKS
Khris Middleton,,2019-01-13,28.15,Team.MILWAUKEE_BUCKS
Corey Brewer,,2019-01-15,8.116666666666667,Team.PHILADELPHIA_76ERS
James Nunnally,,2019-01-16,24.533333333333335,Team.HOUSTON_ROCKETS
Jeff Green,,2019-01-17,20.966666666666665,Team.WASHINGTON_WIZARDS
Tim Hardaway,,2019-01-17,24.5,Team.NEW_YORK_KNICKS
Mario Hezonja,,2019-01-17,19.5,Team.NEW_YORK_KNICKS
Mitchell Robinson,,2019-01-17,9.95,Team.NEW_YORK_KNICKS
Emmanuel Mudiay,,2019-01-17,31.233333333333334,Team.NEW_YORK_KNICKS
Allonzo Trier,,2019-01-17,23.483333333333334,Team.NEW_YORK_KNICKS
Frank Ntilikina,,2019-01-17,16.766666666666666,Team.NEW_YORK_KNICKS
Chasson Randle,,2019-01-17,23.25,Team.WASHINGTON_WIZARDS
Otto Porter,,2019-01-17,34.9,Team.WASHINGTON_WIZARDS
Damyean Dotson,,2019-01-17,25.316666666666666,Team.NEW_YORK_KNICKS
Noah Vonleh,,2019-01-17,24.65,Team.NEW_YORK_KNICKS
Troy Brown,,2019-01-17,9.416666666666666,Team.WASHINGTON_WIZARDS
Luke Kornet,,2019-01-17,33.916666666666664,Team.NEW_YORK_KNICKS
Tomá? Satoranský,,2019-01-17,30.25,Team.WASHINGTON_WIZARDS
Ian Mahinmi,,2019-01-17,7.75,Team.WASHINGTON_WIZARDS
Kevin Knox,,2019-01-17,30.683333333333334,Team.NEW_YORK_KNICKS
Trevor Ariza,,2019-01-17,38.416666666666664,Team.WASHINGTON_WIZARDS
Bradley Beal,,2019-01-17,40.016666666666666,Team.WASHINGTON_WIZARDS
Sam Dekker,,2019-01-17,19.366666666666667,Team.WASHINGTON_WIZARDS
Thomas Bryant,,2019-01-17,15.666666666666666,Team.WASHINGTON_WIZARDS
Ivan Rabb,,2019-01-21,9.383333333333333,Team.MEMPHIS_GRIZZLIES
Shelvin Mack,,2019-01-21,14.233333333333333,Team.MEMPHIS_GRIZZLIES
Noah Vonleh,,2019-01-21,32.46666666666667,Team.NEW_YORK_KNICKS
Julius Randle,,2019-01-21,27.466666666666665,Team.NEW_ORLEANS_PELICANS
Allonzo Trier,,2019-01-21,29.783333333333335,Team.NEW_YORK_KNICKS
Cheick Diallo,,2019-01-21,0.8166666666666667,Team.NEW_ORLEANS_PELICANS
Paul George,,2019-01-21,30.666666666666668,Team.OKLAHOMA_CITY_THUNDER
Jaren Jackson,,2019-01-21,31.15,Team.MEMPHIS_GRIZZLIES
Jevon Carter,,2019-01-21,14.866666666666667,Team.MEMPHIS_GRIZZLIES
Steven Adams,,2019-01-21,29.516666666666666,Team.OKLAHOMA_CITY_THUNDER
Mike Conley,,2019-01-21,37.46666666666667,Team.MEMPHIS_GRIZZLIES
Damyean Dotson,,2019-01-21,23.616666666666667,Team.NEW_YORK_KNICKS
Nerlens Noel,,2019-01-21,19.8,Team.OKLAHOMA_CITY_THUNDER
Abdel Nader,,2019-01-21,20.35,Team.OKLAHOMA_CITY_THUNDER
Kevin Knox,,2019-01-21,26.516666666666666,Team.NEW_YORK_KNICKS
Elfrid Payton,,2019-01-21,32.083333333333336,Team.NEW_ORLEANS_PELICANS
Timothé Luwawu-Cabarrot,,2019-01-21,2.1,Team.OKLAHOMA_CITY_THUNDER
JaMychal Green,,2019-01-21,14.95,Team.MEMPHIS_GRIZZLIES
Darius Miller,,2019-01-21,27.55,Team.NEW_ORLEANS_PELICANS
Frank Ntilikina,,2019-01-21,30.05,Team.NEW_YORK_KNICKS
Frank Jackson,,2019-01-21,16.2,Team.NEW_ORLEANS_PELICANS
Emmanuel Mudiay,,2019-01-21,17.95,Team.NEW_YORK_KNICKS
Enes Kanter,,2019-01-21,19.233333333333334,Team.NEW_YORK_KNICKS
Mario Hezonja,,2019-01-21,10.733333333333333,Team.NEW_YORK_KNICKS
Jerami Grant,,2019-01-21,33.88333333333333,Team.OKLAHOMA_CITY_THUNDER
Tim Hardaway,,2019-01-21,27.366666666666667,Team.NEW_YORK_KNICKS
Justin Holiday,,2019-01-21,37.63333333333333,Team.MEMPHIS_GRIZZLIES
Nikola Miroti?,,2019-01-21,32.31666666666667,Team.NEW_ORLEANS_PELICANS
Russell Westbrook,,2019-01-21,28.733333333333334,Team.OKLAHOMA_CITY_THUNDER
Yuta Watanabe,,2019-01-21,5.883333333333334,Team.MEMPHIS_GRIZZLIES
E'Twaun Moore,,2019-01-21,20.45,Team.NEW_ORLEANS_PELICANS
Mitchell Robinson,,2019-01-21,15.533333333333333,Team.NEW_YORK_KNICKS
Julian Washburn,,2019-01-21,1.4833333333333334,Team.MEMPHIS_GRIZZLIES
Jahlil Okafor,,2019-01-21,35.4,Team.NEW_ORLEANS_PELICANS
Gary Payton,,2019-01-21,1.0333333333333334,Team.WASHINGTON_WIZARDS
Marc Gasol,,2019-01-21,34.63333333333333,Team.MEMPHIS_GRIZZLIES
Jrue Holiday,,2019-01-21,38.95,Team.NEW_ORLEANS_PELICANS
Patrick Patterson,,2019-01-21,9.0,Team.OKLAHOMA_CITY_THUNDER
Luke Kornet,,2019-01-21,6.75,Team.NEW_YORK_KNICKS
Garrett Temple,,2019-01-21,38.31666666666667,Team.MEMPHIS_GRIZZLIES
Hamidou Diallo,,2019-01-21,17.333333333333332,Team.OKLAHOMA_CITY_THUNDER
Tim Frazier,,2019-01-21,8.766666666666667,Team.NEW_ORLEANS_PELICANS
Terrance Ferguson,,2019-01-21,19.983333333333334,Team.OKLAHOMA_CITY_THUNDER
Dennis Schröder,,2019-01-21,28.633333333333333,Team.OKLAHOMA_CITY_THUNDER
Mitch Creek,,2019-01-25,0.03333333333333333,Team.BROOKLYN_NETS
Kenrich Williams,,2019-01-26,6.0,Team.NEW_ORLEANS_PELICANS
Rudy Gay,,2019-01-26,31.866666666666667,Team.SAN_ANTONIO_SPURS
Patty Mills,,2019-01-26,20.833333333333332,Team.SAN_ANTONIO_SPURS
Pau Gasol,,2019-01-26,22.283333333333335,Team.SAN_ANTONIO_SPURS
Derrick White,,2019-01-26,27.333333333333332,Team.SAN_ANTONIO_SPURS
Bryn Forbes,,2019-01-26,32.28333333333333,Team.SAN_ANTONIO_SPURS
Lonnie Walker,,2019-01-26,15.233333333333333,Team.SAN_ANTONIO_SPURS
Jakob Pöltl,,2019-01-26,5.733333333333333,Team.SAN_ANTONIO_SPURS
Jrue Holiday,,2019-01-26,34.3,Team.NEW_ORLEANS_PELICANS
LaMarcus Aldridge,,2019-01-26,29.233333333333334,Team.SAN_ANTONIO_SPURS
Chimezie Metu,,2019-01-26,2.85,Team.SAN_ANTONIO_SPURS
Cheick Diallo,,2019-01-26,11.616666666666667,Team.NEW_ORLEANS_PELICANS
Quincy Pondexter,,2019-01-26,8.333333333333334,Team.SAN_ANTONIO_SPURS
Elfrid Payton,,2019-01-26,30.066666666666666,Team.NEW_ORLEANS_PELICANS
Darius Miller,,2019-01-26,25.85,Team.NEW_ORLEANS_PELICANS
Marco Belinelli,,2019-01-26,22.35,Team.SAN_ANTONIO_SPURS
Ian Clark,,2019-01-26,4.083333333333333,Team.NEW_ORLEANS_PELICANS
E'Twaun Moore,,2019-01-26,19.283333333333335,Team.NEW_ORLEANS_PELICANS
Dante Cunningham,,2019-01-26,21.666666666666668,Team.SAN_ANTONIO_SPURS
Jahlil Okafor,,2019-01-26,36.38333333333333,Team.NEW_ORLEANS_PELICANS
Frank Jackson,,2019-01-26,26.533333333333335,Team.NEW_ORLEANS_PELICANS
Tim Frazier,,2019-01-26,15.783333333333333,Team.NEW_ORLEANS_PELICANS
Solomon Hill,,2019-01-26,30.1,Team.NEW_ORLEANS_PELICANS
Abdel Nader,,2019-01-27,15.383333333333333,Team.OKLAHOMA_CITY_THUNDER
Brook Lopez,,2019-01-27,30.466666666666665,Team.MILWAUKEE_BUCKS
Malcolm Brogdon,,2019-01-27,32.583333333333336,Team.MILWAUKEE_BUCKS
Patrick Patterson,,2019-01-27,14.55,Team.OKLAHOMA_CITY_THUNDER
Paul George,,2019-01-27,37.65,Team.OKLAHOMA_CITY_THUNDER
Khris Middleton,,2019-01-27,34.166666666666664,Team.MILWAUKEE_BUCKS
Dennis Schröder,,2019-01-27,27.683333333333334,Team.OKLAHOMA_CITY_THUNDER
Terrance Ferguson,,2019-01-27,27.2,Team.OKLAHOMA_CITY_THUNDER
Russell Westbrook,,2019-01-27,36.083333333333336,Team.OKLAHOMA_CITY_THUNDER
George Hill,,2019-01-27,21.25,Team.MILWAUKEE_BUCKS
Giannis Antetokounmpo,,2019-01-27,34.666666666666664,Team.MILWAUKEE_BUCKS
Eric Bledsoe,,2019-01-27,31.366666666666667,Team.MILWAUKEE_BUCKS
Sterling Brown,,2019-01-27,20.366666666666667,Team.MILWAUKEE_BUCKS
Emanuel Terry,,2019-01-27,8.833333333333334,Team.PHOENIX_SUNS
Tony Snell,,2019-01-27,14.283333333333333,Team.MILWAUKEE_BUCKS
Steven Adams,,2019-01-27,30.9,Team.OKLAHOMA_CITY_THUNDER
Jerami Grant,,2019-01-27,33.45,Team.OKLAHOMA_CITY_THUNDER
D.J. Wilson,,2019-01-27,16.033333333333335,Team.MILWAUKEE_BUCKS
Ersan ?lyasova,,2019-01-27,4.816666666666666,Team.MILWAUKEE_BUCKS
Nerlens Noel,,2019-01-27,17.1,Team.OKLAHOMA_CITY_THUNDER
Kadeem Allen,,2019-01-28,18.116666666666667,Team.NEW_YORK_KNICKS
Isaiah Canaan,,2019-01-30,13.016666666666667,Team.MINNESOTA_TIMBERWOLVES
Patrick Beverley,,2019-02-02,30.783333333333335,Team.LOS_ANGELES_CLIPPERS
Tobias Harris,,2019-02-02,29.416666666666668,Team.LOS_ANGELES_CLIPPERS
Jerome Robinson,,2019-02-02,8.966666666666667,Team.LOS_ANGELES_CLIPPERS
Shai Gilgeous-Alexander,,2019-02-02,30.016666666666666,Team.LOS_ANGELES_CLIPPERS
Bruce Brown,,2019-02-02,21.616666666666667,Team.DETROIT_PISTONS
Johnathan Motley,,2019-02-02,1.45,Team.LOS_ANGELES_CLIPPERS
Marcin Gortat,,2019-02-02,3.7,Team.LOS_ANGELES_CLIPPERS
Tyrone Wallace,,2019-02-02,2.0,Team.LOS_ANGELES_CLIPPERS
Blake Griffin,,2019-02-02,42.36666666666667,Team.DETROIT_PISTONS
Zaza Pachulia,,2019-02-02,24.816666666666666,Team.DETROIT_PISTONS
Reggie Jackson,,2019-02-02,36.38333333333333,Team.DETROIT_PISTONS
Boban Marjanovi?,,2019-02-02,16.616666666666667,Team.LOS_ANGELES_CLIPPERS
Montrezl Harrell,,2019-02-02,36.05,Team.LOS_ANGELES_CLIPPERS
Reggie Bullock,,2019-02-02,32.86666666666667,Team.DETROIT_PISTONS
Lou Williams,,2019-02-02,34.78333333333333,Team.LOS_ANGELES_CLIPPERS
Avery Bradley,,2019-02-02,25.433333333333334,Team.LOS_ANGELES_CLIPPERS
Andre Drummond,,2019-02-02,22.666666666666668,Team.DETROIT_PISTONS
Luke Kennard,,2019-02-02,16.683333333333334,Team.DETROIT_PISTONS
Langston Galloway,,2019-02-02,13.233333333333333,Team.DETROIT_PISTONS
Stanley Johnson,,2019-02-02,17.75,Team.DETROIT_PISTONS
Ish Smith,,2019-02-02,11.616666666666667,Team.DETROIT_PISTONS
Mike Scott,,2019-02-02,20.783333333333335,Team.LOS_ANGELES_CLIPPERS
Donovan Mitchell,,2019-02-09,39.05,Team.UTAH_JAZZ
Jae Crowder,,2019-02-09,25.0,Team.UTAH_JAZZ
Jakob Pöltl,,2019-02-09,23.9,Team.SAN_ANTONIO_SPURS
Royce O'Neale,,2019-02-09,25.383333333333333,Team.UTAH_JAZZ
Drew Eubanks,,2019-02-09,3.3333333333333335,Team.SAN_ANTONIO_SPURS
Joe Ingles,,2019-02-09,27.0,Team.UTAH_JAZZ
Kyle Korver,,2019-02-09,22.45,Team.UTAH_JAZZ
Thabo Sefolosha,,2019-02-09,2.75,Team.UTAH_JAZZ
Grayson Allen,,2019-02-09,2.75,Team.UTAH_JAZZ
D?vis Bert?ns,,2019-02-09,32.5,Team.SAN_ANTONIO_SPURS
Ekpe Udoh,,2019-02-09,2.75,Team.UTAH_JAZZ
Patty Mills,,2019-02-09,23.7,Team.SAN_ANTONIO_SPURS
Pau Gasol,,2019-02-09,7.15,Team.SAN_ANTONIO_SPURS
Chimezie Metu,,2019-02-09,3.3333333333333335,Team.SAN_ANTONIO_SPURS
Marco Belinelli,,2019-02-09,27.6,Team.SAN_ANTONIO_SPURS
LaMarcus Aldridge,,2019-02-09,32.15,Team.SAN_ANTONIO_SPURS
Georges Niang,,2019-02-09,2.75,Team.UTAH_JAZZ
Dante Cunningham,,2019-02-09,16.816666666666666,Team.SAN_ANTONIO_SPURS
DeMar DeRozan,,2019-02-09,35.166666666666664,Team.SAN_ANTONIO_SPURS
Bryn Forbes,,2019-02-09,31.016666666666666,Team.SAN_ANTONIO_SPURS
Ricky Rubio,,2019-02-09,26.766666666666666,Team.UTAH_JAZZ
Rudy Gobert,,2019-02-09,30.766666666666666,Team.UTAH_JAZZ
Quincy Pondexter,,2019-02-09,3.3333333333333335,Team.SAN_ANTONIO_SPURS
Raul Neto,,2019-02-09,13.533333333333333,Team.UTAH_JAZZ
Derrick Favors,,2019-02-09,19.05,Team.UTAH_JAZZ
Nik Stauskas,,2019-02-11,20.033333333333335,Team.CLEVELAND_CAVALIERS
Wesley Matthews,,2019-02-11,29.6,Team.INDIANA_PACERS
Shelvin Mack,,2019-02-11,12.133333333333333,Team.CHARLOTTE_HORNETS
Jonah Bolden,,2019-02-23,11.316666666666666,Team.PHILADELPHIA_76ERS
Jimmy Butler,,2019-02-23,30.3,Team.PHILADELPHIA_76ERS
Enes Kanter,,2019-02-23,20.666666666666668,Team.PORTLAND_TRAIL_BLAZERS
Jonathon Simmons,,2019-02-23,17.7,Team.PHILADELPHIA_76ERS
Skal Labissière,,2019-02-23,3.35,Team.PORTLAND_TRAIL_BLAZERS
Jake Layman,,2019-02-23,27.5,Team.PORTLAND_TRAIL_BLAZERS
T.J. McConnell,,2019-02-23,18.733333333333334,Team.PHILADELPHIA_76ERS
J.J. Redick,,2019-02-23,30.3,Team.PHILADELPHIA_76ERS
Maurice Harkless,,2019-02-23,22.283333333333335,Team.PORTLAND_TRAIL_BLAZERS
Mike Scott,,2019-02-23,29.916666666666668,Team.PHILADELPHIA_76ERS
Amir Johnson,,2019-02-23,3.9166666666666665,Team.PHILADELPHIA_76ERS
James Ennis,,2019-02-23,7.216666666666667,Team.PHILADELPHIA_76ERS
Jusuf Nurki?,,2019-02-23,23.533333333333335,Team.PORTLAND_TRAIL_BLAZERS
Tobias Harris,,2019-02-23,35.166666666666664,Team.PHILADELPHIA_76ERS
Seth Curry,,2019-02-23,22.433333333333334,Team.PORTLAND_TRAIL_BLAZERS
Damian Lillard,,2019-02-23,29.633333333333333,Team.PORTLAND_TRAIL_BLAZERS
Ben Simmons,,2019-02-23,36.06666666666667,Team.PHILADELPHIA_76ERS
CJ McCollum,,2019-02-23,33.666666666666664,Team.PORTLAND_TRAIL_BLAZERS
Rodney Hood,,2019-02-23,22.35,Team.PORTLAND_TRAIL_BLAZERS
Gary Trent,,2019-02-23,3.8,Team.PORTLAND_TRAIL_BLAZERS
Boban Marjanovi?,,2019-02-23,19.366666666666667,Team.PHILADELPHIA_76ERS
Al-Farouq Aminu,,2019-02-23,26.983333333333334,Team.PORTLAND_TRAIL_BLAZERS
Zach Collins,,2019-02-23,3.8,Team.PORTLAND_TRAIL_BLAZERS
Isaiah Canaan,,2019-02-25,11.8,Team.MILWAUKEE_BUCKS
Lance Thomas,,2019-02-26,14.95,Team.NEW_YORK_KNICKS
Torrey Craig,,2019-02-26,12.2,Team.DENVER_NUGGETS
Terrance Ferguson,,2019-02-26,20.666666666666668,Team.OKLAHOMA_CITY_THUNDER
Wesley Iwundu,,2019-02-26,23.2,Team.ORLANDO_MAGIC
Jeremy Lin,,2019-02-26,24.933333333333334,Team.TORONTO_RAPTORS
Marcus Smart,,2019-02-26,23.616666666666667,Team.BOSTON_CELTICS
Robert Williams,,2019-02-26,19.8,Team.BOSTON_CELTICS
Raymond Felton,,2019-02-26,8.0,Team.OKLAHOMA_CITY_THUNDER
Jonathan Isaac,,2019-02-26,31.85,Team.ORLANDO_MAGIC
Nikola Vu?evi?,,2019-02-26,34.416666666666664,Team.ORLANDO_MAGIC
Al Horford,,2019-02-26,24.116666666666667,Team.BOSTON_CELTICS
Nerlens Noel,,2019-02-26,17.516666666666666,Team.OKLAHOMA_CITY_THUNDER
John Jenkins,,2019-02-26,22.916666666666668,Team.NEW_YORK_KNICKS
Jayson Tatum,,2019-02-26,24.4,Team.BOSTON_CELTICS
Gordon Hayward,,2019-02-26,22.9,Team.BOSTON_CELTICS
Khem Birch,,2019-02-26,13.583333333333334,Team.ORLANDO_MAGIC
Danny Green,,2019-02-26,13.7,Team.TORONTO_RAPTORS
Jerami Grant,,2019-02-26,34.05,Team.OKLAHOMA_CITY_THUNDER
Emmanuel Mudiay,,2019-02-26,31.5,Team.NEW_YORK_KNICKS
Kevin Knox,,2019-02-26,27.033333333333335,Team.NEW_YORK_KNICKS
Pascal Siakam,,2019-02-26,30.1,Team.TORONTO_RAPTORS
Aaron Gordon,,2019-02-26,32.416666666666664,Team.ORLANDO_MAGIC
Jerian Grant,,2019-02-26,18.316666666666666,Team.ORLANDO_MAGIC
Jodie Meeks,,2019-02-26,7.15,Team.TORONTO_RAPTORS
Malcolm Miller,,2019-02-26,4.65,Team.TORONTO_RAPTORS
Monte Morris,,2019-02-26,15.183333333333334,Team.DENVER_NUGGETS
Dennis Schröder,,2019-02-26,32.333333333333336,Team.OKLAHOMA_CITY_THUNDER
Patrick McCaw,,2019-02-26,12.516666666666667,Team.TORONTO_RAPTORS
Markieff Morris,,2019-02-26,13.95,Team.OKLAHOMA_CITY_THUNDER
OG Anunoby,,2019-02-26,19.933333333333334,Team.TORONTO_RAPTORS
Damyean Dotson,,2019-02-26,16.866666666666667,Team.NEW_YORK_KNICKS
D.J. Augustin,,2019-02-26,29.6,Team.ORLANDO_MAGIC
Terry Rozier,,2019-02-26,22.25,Team.BOSTON_CELTICS
Henry Ellenson,,2019-02-26,36.266666666666666,Team.NEW_YORK_KNICKS
Jarred Vanderbilt,,2019-02-26,0.38333333333333336,Team.DENVER_NUGGETS
Noah Vonleh,,2019-02-26,10.95,Team.NEW_YORK_KNICKS
Mason Plumlee,,2019-02-26,20.9,Team.DENVER_NUGGETS
Mitchell Robinson,,2019-02-26,32.516666666666666,Team.NEW_YORK_KNICKS
Luke Kornet,,2019-02-26,4.45,Team.NEW_YORK_KNICKS
Terrence Ross,,2019-02-26,19.633333333333333,Team.ORLANDO_MAGIC
Serge Ibaka,,2019-02-26,19.983333333333334,Team.TORONTO_RAPTORS
Evan Fournier,,2019-02-26,36.983333333333334,Team.ORLANDO_MAGIC
Malik Beasley,,2019-02-26,25.366666666666667,Team.DENVER_NUGGETS
Norman Powell,,2019-02-26,17.933333333333334,Team.TORONTO_RAPTORS
Tyler Lydon,,2019-02-26,0.36666666666666664,Team.DENVER_NUGGETS
Kyrie Irving,,2019-02-26,27.833333333333332,Team.BOSTON_CELTICS
Allonzo Trier,,2019-02-26,21.2,Team.NEW_YORK_KNICKS
Jaylen Brown,,2019-02-26,22.183333333333334,Team.BOSTON_CELTICS
Marcus Morris,,2019-02-26,26.35,Team.BOSTON_CELTICS
Patrick Beverley,,2019-02-27,36.21666666666667,Team.LOS_ANGELES_CLIPPERS
Robin Lopez,,2019-02-27,39.65,Team.CHICAGO_BULLS
Bruce Brown,,2019-02-27,19.616666666666667,Team.DETROIT_PISTONS
De'Aaron Fox,,2019-02-27,37.61666666666667,Team.SACRAMENTO_KINGS
Damian Lillard,,2019-02-27,37.28333333333333,Team.PORTLAND_TRAIL_BLAZERS
Kenrich Williams,,2019-02-27,24.45,Team.NEW_ORLEANS_PELICANS
Mike Conley,,2019-02-27,35.36666666666667,Team.MEMPHIS_GRIZZLIES
Jaylen Adams,,2019-02-27,5.483333333333333,Team.ATLANTA_HAWKS
Tyler Dorsey,,2019-02-27,5.033333333333333,Team.MEMPHIS_GRIZZLIES
Malcolm Brogdon,,2019-02-27,31.533333333333335,Team.MILWAUKEE_BUCKS
P.J. Tucker,,2019-02-27,35.95,Team.HOUSTON_ROCKETS
John Collins,,2019-02-27,33.333333333333336,Team.ATLANTA_HAWKS
Daniel Theis,,2019-02-27,10.0,Team.BOSTON_CELTICS
Luka Don?i?,,2019-02-27,31.716666666666665,Team.DALLAS_MAVERICKS
Ricky Rubio,,2019-02-27,24.533333333333335,Team.UTAH_JAZZ
Trevor Ariza,,2019-02-27,34.9,Team.WASHINGTON_WIZARDS
Tyus Jones,,2019-02-27,37.333333333333336,Team.MINNESOTA_TIMBERWOLVES
Tyrone Wallace,,2019-02-27,5.733333333333333,Team.LOS_ANGELES_CLIPPERS
Chasson Randle,,2019-02-27,12.9,Team.WASHINGTON_WIZARDS
Terrence Jones,,2019-02-27,1.3,Team.HOUSTON_ROCKETS
D'Angelo Russell,,2019-02-27,28.783333333333335,Team.BROOKLYN_NETS
Rajon Rondo,,2019-02-27,37.483333333333334,Team.LOS_ANGELES_LAKERS
Eric Bledsoe,,2019-02-27,35.61666666666667,Team.MILWAUKEE_BUCKS
DeMar DeRozan,,2019-02-27,36.63333333333333,Team.SAN_ANTONIO_SPURS
Troy Brown,,2019-02-27,13.1,Team.WASHINGTON_WIZARDS
Bobby Portis,,2019-02-27,26.183333333333334,Team.WASHINGTON_WIZARDS
Udonis Haslem,,2019-02-27,5.583333333333333,Team.MIAMI_HEAT
Landry Shamet,,2019-02-27,27.75,Team.LOS_ANGELES_CLIPPERS
Dewayne Dedmon,,2019-02-27,18.9,Team.ATLANTA_HAWKS
Damion Lee,,2019-02-27,1.8833333333333333,Team.GOLDEN_STATE_WARRIORS
Taurean Waller-Prince,,2019-02-27,25.816666666666666,Team.ATLANTA_HAWKS
Thomas Bryant,,2019-02-27,19.55,Team.WASHINGTON_WIZARDS
Jordan Bell,,2019-02-27,19.466666666666665,Team.GOLDEN_STATE_WARRIORS
JaVale McGee,,2019-02-27,10.95,Team.LOS_ANGELES_LAKERS
Josh Hart,,2019-02-27,9.583333333333334,Team.LOS_ANGELES_LAKERS
Jordan Sibert,,2019-02-27,4.233333333333333,Team.ATLANTA_HAWKS
Jeremy Lamb,,2019-02-27,31.983333333333334,Team.CHARLOTTE_HORNETS
