player,pos,salary,date
Tyler Johnson,PG/SG,4100,2018-11-14
Kelly Oubre Jr.,SG/SF,4100,2018-11-14
Ryan Arcidiacono,PG,4100,2018-11-14
Mitchell Robinson,C,4100,2018-11-14
Danny Green,SG/SF,4000,2018-11-14
Pau Gasol,C,4000,2018-11-14
J.R. Smith,SG/SF,4000,2018-11-14
Dion Waiters,SG/SF,4000,2018-11-14
Garrett Temple,SG/SF,4000,2018-11-14
George Hill,PG/SG,4000,2018-11-14
JaMychal Green,SF/PF,4000,2018-11-14
Denzel Valentine,SG/SF,4000,2018-11-14
Fred VanVleet,PG/SG,4000,2018-11-14
Damyean Dotson,SG,4000,2018-11-14
Markelle Fultz,PG/SG,4000,2018-11-14
Isaiah Canaan,PG,3900,2018-11-14
Wayne Ellington,SG/SF,3900,2018-11-14
Marcus Smart,PG/SG,3900,2018-11-14
Langston Galloway,PG/SG,3900,2018-11-14
Bryn Forbes,PG/SG,3900,2018-11-14
Bam Adebayo,C,3900,2018-11-14
Frank Ntilikina,PG,3900,2018-11-14
Jonathan Isaac,PF,3900,2018-11-14
Kevin Knox,SF,3900,2018-11-14
Allen Crabbe,SG/SF,3800,2018-11-14
Shelvin Mack,PG,3800,2018-11-14
Mario Hezonja,SF/PF,3800,2018-11-14
Zach Collins,PF,3800,2018-11-14
Mohamed Bamba,C,3800,2018-11-14
Alec Burks,SG,3700,2018-11-14
Emmanuel Mudiay,PG,3700,2018-11-14
Stanley Johnson,SF/PF,3700,2018-11-14
Tyus Jones,PG,3700,2018-11-14
Dorian Finney-Smith,SF,3700,2018-11-14
Josh Okogie,SG,3700,2018-11-14
Mikal Bridges,SF,3700,2018-11-14
Marco Belinelli,SG/SF,3600,2018-11-14
Raymond Felton,PG/SG,3600,2018-11-14
Wilson Chandler,SF/PF,3600,2018-11-14
Glenn Robinson III,SF/PF,3600,2018-11-14
Cheick Diallo,PF,3600,2018-11-14
Davis Bertans,PF/C,3600,2018-11-14
OG Anunoby,SF,3600,2018-11-14
Nerlens Noel,C,3500,2018-11-14
Dante Exum,PG/SG,3500,2018-11-14
Mike Muscala,PF/C,3500,2018-11-14
Jerian Grant,PG,3500,2018-11-14
T.J. McConnell,PG/SG,3500,2018-11-14
Dillon Brooks,SG,3500,2018-11-14
Chandler Hutchison,SG,3500,2018-11-14
Wesley Johnson,SF/PF,3400,2018-11-14
Austin Rivers,PG/SG,3400,2018-11-14
Tyson Chandler,C,3400,2018-11-14
Dwight Powell,PF/C,3400,2018-11-14
Dante Cunningham,SF/PF,3400,2018-11-14
Cameron Payne,PG/SG,3400,2018-11-14
Jonathon Simmons,SG/SF,3400,2018-11-14
Alex Abrines,SG/SF,3400,2018-11-14
Furkan Korkmaz,SG,3400,2018-11-14
Royce O'Neale,SF,3400,2018-11-14
Maurice Harkless,SF/PF,3300,2018-11-14
Trey Burke,PG/SG,3300,2018-11-14
Kyle Korver,SG/SF,3300,2018-11-14
Jared Dudley,SF/PF,3300,2018-11-14
Jon Leuer,PF/C,3300,2018-11-14
Zaza Pachulia,C,3300,2018-11-14
Ian Mahinmi,C,3300,2018-11-14
Ian Clark,PG/SG,3300,2018-11-14
Lance Stephenson,PG/SG,3300,2018-11-14
Gorgui Dieng,PF/C,3300,2018-11-14
Meyers Leonard,C,3300,2018-11-14
Richaun Holmes,PF/C,3300,2018-11-14
Pat Connaughton,SG/SF,3300,2018-11-14
Delon Wright,PG/SG,3300,2018-11-14
Norman Powell,SG/SF,3300,2018-11-14
Antonio Blakeney,PG,3300,2018-11-14
Maxi Kleber,PF,3300,2018-11-14
MarShon Brooks,SG,3300,2018-11-14
Landry Shamet,PG,3300,2018-11-14
Chandler Parsons,SF/PF,3200,2018-11-14
Devin Harris,PG/SG,3200,2018-11-14
Darius Miller,SF/PF,3200,2018-11-14
Anthony Tolliver,SF/PF,3200,2018-11-14
C.J. Miles,SG/SF,3200,2018-11-14
Andre Roberson,SG/SF,3200,2018-11-14
Nik Stauskas,SG/SF,3200,2018-11-14
John Henson,C,3200,2018-11-14
Shabazz Napier,PG/SG,3200,2018-11-14
Shaquille Harrison,PG,3200,2018-11-14
Jake Layman,PF,3200,2018-11-14
David Nwaba,SG/SF,3200,2018-11-14
Luke Kennard,SG/SF,3200,2018-11-14
Terrance Ferguson,SF,3200,2018-11-14
Wesley Iwundu,SG,3200,2018-11-14
Josh Jackson,SF,3200,2018-11-14
Elie Okobo,PG,3200,2018-11-14
Donte DiVincenzo,SG,3200,2018-11-14
Ryan Anderson,PF/C,3100,2018-11-14
Aron Baynes,C,3100,2018-11-14
Amir Johnson,PF/C,3100,2018-11-14
Patrick Patterson,PF/C,3100,2018-11-14
Omri Casspi,SF/PF,3100,2018-11-14
Tony Snell,SG/SF,3100,2018-11-14
Lance Thomas,SF/PF,3100,2018-11-14
Jamal Crawford,PG/SG,3100,2018-11-14
Seth Curry,PG/SG,3100,2018-11-14
Georges Niang,PF,3100,2018-11-14
Derrick Jones Jr.,SF,3100,2018-11-14
Ante Zizic,C,3100,2018-11-14
Bruce Brown Jr.,SG,3100,2018-11-14
Hamidou Diallo,SG,3100,2018-11-14
Jalen Brunson,PG,3100,2018-11-14
Channing Frye,PF/C,3000,2018-11-14
Luol Deng,SF/PF,3000,2018-11-14
Greg Monroe,C,3000,2018-11-14
Jerryd Bayless,PG/SG,3000,2018-11-14
Kenneth Faried,PF/C,3000,2018-11-14
Jose Calderon,PG,3000,2018-11-14
Jason Smith,PF/C,3000,2018-11-14
Kentavious Caldwell-Pope,SG/SF,3000,2018-11-14
Robin Lopez,C,3000,2018-11-14
Courtney Lee,SG/SF,3000,2018-11-14
Timofey Mozgov,C,3000,2018-11-14
Thabo Sefolosha,SF/PF,3000,2018-11-14
Udonis Haslem,PF,3000,2018-11-14
Jodie Meeks,SG,3000,2018-11-14
Matthew Dellavedova,PG/SG,3000,2018-11-14
Ekpe Udoh,C,3000,2018-11-14
Quincy Pondexter,SF,3000,2018-11-14
Solomon Hill,SF/PF,3000,2018-11-14
D.J. Stephens,SF,3000,2018-11-14
Lorenzo Brown,PG,3000,2018-11-14
Tim Frazier,PG/SG,3000,2018-11-14
Michael Beasley,SF/PF,3000,2018-11-14
Cristiano Da Silva Felicio,C,3000,2018-11-14
Salah Mejri,C,3000,2018-11-14
Jarell Martin,PF/C,3000,2018-11-14
Kristaps Porzingis,PF/C,3000,2018-11-14
Jordan McRae,PG/SG,3000,2018-11-14
Christian Wood,C,3000,2018-11-14
Jahlil Okafor,C,3000,2018-11-14
Treveon Graham,SG/SF,3000,2018-11-14
Raulzinho Neto,PG,3000,2018-11-14
Demetrius Jackson,PG,3000,2018-11-14
C.J. Williams,SG/SF,3000,2018-11-14
Henry Ellenson,PF,3000,2018-11-14
Ivica Zubac,C,3000,2018-11-14
Wade Baldwin,PG,3000,2018-11-14
Andrew Harrison,PG,3000,2018-11-14
Thon Maker,PF/C,3000,2018-11-14
Ron Baker,PG/SG,3000,2018-11-14
Chasson Randle,PG,3000,2018-11-14
Timothe Luwawu-Cabarrot,SG,3000,2018-11-14
Dragan Bender,PF,3000,2018-11-14
Alan Williams,C,3000,2018-11-14
Tyler Ulis,PG,3000,2018-11-14
Malachi Richardson,SG,3000,2018-11-14
Dejounte Murray,PG,3000,2018-11-14
Jakob Poeltl,C,3000,2018-11-14
Tomas Satoransky,PG/SG,3000,2018-11-14
Wayne Selden,SG,3000,2018-11-14
Tyler Cavanaugh,PF,3000,2018-11-14
Guerschon Yabusele,PF,3000,2018-11-14
Abdel Nader,PF,3000,2018-11-14
Daniel Theis,PF/C,3000,2018-11-14
Jabari Bird,SG,3000,2018-11-14
Semi Ojeleye,PF,3000,2018-11-14
Isaiah Hicks,PF,3000,2018-11-14
Chris Boucher,PF,3000,2018-11-14
Thomas Bryant,C,3000,2018-11-14
Alex Caruso,SG,3000,2018-11-14
Ivan Rabb,PF,3000,2018-11-14
Sterling Brown,SG,3000,2018-11-14
D.J. Wilson,PF,3000,2018-11-14
Justin Patton,C,3000,2018-11-14
Amile Jefferson,PF,3000,2018-11-14
Frank Jackson,PG,3000,2018-11-14
Luke Kornet,PF,3000,2018-11-14
Khem Birch,PF,3000,2018-11-14
Troy Caupain,SG,3000,2018-11-14
Caleb Swanigan,PF,3000,2018-11-14
Isaiah Briscoe,PG,3000,2018-11-14
Tony Bradley,C,3000,2018-11-14
Naz Long,PG,3000,2018-11-14
Devin Robinson,SG,3000,2018-11-14
PJ Dozier,PG,3000,2018-11-14
Walt Lemon Jr.,PG,3000,2018-11-14
Jaylen Morris,SG,3000,2018-11-14
Robert Williams,C,3000,2018-11-14
Brad Wanamaker,PG/SG,3000,2018-11-14
Anfernee Simons,SG,3000,2018-11-14
Gary Trent Jr.,SG,3000,2018-11-14
Jordan Loyd,PG,3000,2018-11-14
Jared Terrell,PG,3000,2018-11-14
Keita Bates-Diop,SF,3000,2018-11-14
James Nunnally,SG/SF,3000,2018-11-14
Lonnie Walker IV,SG,3000,2018-11-14
Duncan Robinson,SF,3000,2018-11-14
Yante Maten,PF,3000,2018-11-14
Drew Eubanks,C,3000,2018-11-14
Chimezie Metu,PF,3000,2018-11-14
Trevon Bluiett,PG,3000,2018-11-14
Kenrich Williams,SF,3000,2018-11-14
Rawle Alkins,PG,3000,2018-11-14
Isaac Bonga,C,3000,2018-11-14
Moritz Wagner,C,3000,2018-11-14
Johnathan Williams,PF,3000,2018-11-14
Svi Mykhailiuk,SG,3000,2018-11-14
Melvin Frazier,SF,3000,2018-11-14
Jonah Bolden,PF,3000,2018-11-14
Shake Milton,PG,3000,2018-11-14
Zhaire Smith,SF,3000,2018-11-14
Troy Brown,SF,3000,2018-11-14
George King,SF,3000,2018-11-14
De'Anthony Melton,SG,3000,2018-11-14
Grayson Allen,SG,3000,2018-11-14
Yuta Watanabe,PG/SG,3000,2018-11-14
Jevon Carter,PG,3000,2018-11-14
Billy Preston,PF,3000,2018-11-14
Trevon Duval,PG,3000,2018-11-14
Keenan Evans,PG,3000,2018-11-14
Zach Lofton,PG,3000,2018-11-14
Khyri Thomas,SG,3000,2018-11-14
Deonte Burton,SG,3000,2018-11-14
Tyler Davis,C,3000,2018-11-14
Theo Pinson,SG,3000,2018-11-14
Rodions Kurucs,PF,3000,2018-11-14
Dzanan Musa,SF,3000,2018-11-14
Ray Spalding,PF,3000,2018-11-14
Kostas Antetokounmpo,SF,3000,2018-11-14
Daryl Macon,PG,3000,2018-11-14
Ryan Broekhoff,SG/SF,3000,2018-11-14
Kevin Durant,SF/PF,11100,2018-11-15
James Harden,PG/SG,10700,2018-11-15
Stephen Curry,PG/SG,9900,2018-11-15
Nikola Jokic,C,9600,2018-11-15
DeMar DeRozan,SG/SF,8800,2018-11-15
LaMarcus Aldridge,PF/C,8200,2018-11-15
Draymond Green,PF/C,8100,2018-11-15
Chris Paul,PG,8000,2018-11-15
Klay Thompson,SG,7400,2018-11-15
Trae Young,PG,7300,2018-11-15
Tobias Harris,SF/PF,7200,2018-11-15
Clint Capela,C,7000,2018-11-15
Jamal Murray,PG/SG,6500,2018-11-15
Montrezl Harrell,PF/C,6200,2018-11-15
Gary Harris,SG,6100,2018-11-15
DeMarcus Cousins,PF/C,6000,2018-11-15
Louis Williams,PG/SG,6000,2018-11-15
Taurean Prince,SF,5900,2018-11-15
Paul Millsap,PF/C,5800,2018-11-15
Danilo Gallinari,SF/PF,5800,2018-11-15
Quinn Cook,PG,5700,2018-11-15
Rudy Gay,SF/PF,5600,2018-11-15
Kent Bazemore,SG/SF,5500,2018-11-15
Will Barton,SG/SF,5500,2018-11-15
John Collins,C,5500,2018-11-15
Shai Gilgeous-Alexander,PG,5300,2018-11-15
Eric Gordon,PG/SG,5000,2018-11-15
Derrick White,PG,4800,2018-11-15
Patrick Beverley,PG/SG,4700,2018-11-15
Alex Len,C,4600,2018-11-15
Carmelo Anthony,SF/PF,4500,2018-11-15
Isaiah Thomas,PG,4500,2018-11-15
P.J. Tucker,SF/PF,4500,2018-11-15
Trey Lyles,SF/PF,4400,2018-11-15
Dewayne Dedmon,PF/C,4300,2018-11-15
Omari Spellman,PF,4200,2018-11-15
Monte Morris,PG,4100,2018-11-15
Pau Gasol,C,4000,2018-11-15
DeAndre Bembry,SF,4000,2018-11-15
Jeremy Lin,PG/SG,3900,2018-11-15
Andre Iguodala,SG/SF,3900,2018-11-15
Jonas Jerebko,SF/PF,3900,2018-11-15
Bryn Forbes,PG/SG,3900,2018-11-15
Patrick Mills,PG/SG,3800,2018-11-15
Juan Hernangomez,SF/PF,3800,2018-11-15
Gary Clark,SF,3800,2018-11-15
James Ennis,SG/SF,3700,2018-11-15
Kevon Looney,PF/C,3700,2018-11-15
Boban Marjanovic,C,3600,2018-11-15
Jordan Bell,PF,3600,2018-11-15
Marco Belinelli,SG/SF,3500,2018-11-15
Gerald Green,SG/SF,3500,2018-11-15
Avery Bradley,SG,3500,2018-11-15
Davis Bertans,PF/C,3500,2018-11-15
Alfonzo McKinnie,PF,3500,2018-11-15
Marcin Gortat,C,3400,2018-11-15
Mason Plumlee,PF/C,3400,2018-11-15
Dante Cunningham,SF/PF,3400,2018-11-15
Isaiah Hartenstein,PF,3400,2018-11-15
Vince Carter,SG,3300,2018-11-15
Miles Plumlee,C,3300,2018-11-15
Michael Carter-Williams,PG,3300,2018-11-15
Damian Jones,C,3300,2018-11-15
Mike Scott,SF/PF,3200,2018-11-15
Nene Hilario,C,3200,2018-11-15
Drew Eubanks,C,3200,2018-11-15
Kevin Huerter,SG,3200,2018-11-15
Malik Beasley,SG,3100,2018-11-15
Marquese Chriss,PF/C,3100,2018-11-15
Torrey Craig,SG/SF,3100,2018-11-15
Milos Teodosic,PG,3100,2018-11-15
Brandon Knight,PG/SG,3000,2018-11-15
Luc Mbah a Moute,SF/PF,3000,2018-11-15
Quincy Pondexter,SF,3000,2018-11-15
Shaun Livingston,PG,3000,2018-11-15
Justin Anderson,SF/PF,3000,2018-11-15
Damion Lee,SG,3000,2018-11-15
Alex Poythress,SF,3000,2018-11-15
Dejounte Murray,PG,3000,2018-11-15
Jakob Poeltl,C,3000,2018-11-15
Tyler Dorsey,PG,3000,2018-11-15
Johnathan Motley,SF,3000,2018-11-15
Tyler Lydon,PF,3000,2018-11-15
Zhou Qi,C,3000,2018-11-15
Sindarius Thornwell,SG,3000,2018-11-15
Tyrone Wallace,PG/SG,3000,2018-11-15
Daniel Hamilton,SG,3000,2018-11-15
Jacob Evans III,SG,3000,2018-11-15
Marcus Derrickson,SF,3000,2018-11-15
Lonnie Walker IV,SG,3000,2018-11-15
Chimezie Metu,PF,3000,2018-11-15
DeVaughn Akoon-Purcell,PG,3000,2018-11-15
Jarred Vanderbilt,SF/PF,3000,2018-11-15
Thomas Welsh,C,3000,2018-11-15
Michael Porter Jr.,SF/PF,3000,2018-11-15
Jaylen Adams,PG,3000,2018-11-15
Vincent Edwards,SF,3000,2018-11-15
Jerome Robinson,SG,3000,2018-11-15
Angel Delgado,C,3000,2018-11-15
Giannis Antetokounmpo,SF/PF,11500,2018-11-16
Anthony Davis,PF/C,11400,2018-11-16
Joel Embiid,C,10300,2018-11-16
Karl-Anthony Towns,C,9600,2018-11-16
John Wall,PG,9500,2018-11-16
Victor Oladipo,PG/SG,9300,2018-11-16
Damian Lillard,PG,9100,2018-11-16
Kawhi Leonard,SG/SF,9000,2018-11-16
Jrue Holiday,PG/SG,8300,2018-11-16
Ben Simmons,PG/SF,8200,2018-11-16
Bradley Beal,SG,8100,2018-11-16
Hassan Whiteside,C,7900,2018-11-16
Zach LaVine,PG/SG,7800,2018-11-16
Kyrie Irving,PG,7700,2018-11-16
Kyle Lowry,PG,7600,2018-11-16
Rudy Gobert,C,7500,2018-11-16
Marc Gasol,C,7400,2018-11-16
Nikola Mirotic,SF/PF,7400,2018-11-16
Jimmy Butler,SG/SF,7300,2018-11-16
Donovan Mitchell,PG/SG,7200,2018-11-16
Jusuf Nurkic,C,7100,2018-11-16
Derrick Rose,PG/SG,7000,2018-11-16
Mike Conley,PG,7000,2018-11-16
Khris Middleton,SG/SF,6900,2018-11-16
Eric Bledsoe,PG/SG,6800,2018-11-16
De'Aaron Fox,PG,6800,2018-11-16
Julius Randle,PF/C,6700,2018-11-16
Tim Hardaway Jr.,SG/SF,6700,2018-11-16
D'Angelo Russell,PG/SG,6600,2018-11-16
Enes Kanter,C,6500,2018-11-16
C.J. McCollum,PG/SG,6500,2018-11-16
Josh Richardson,SG/SF,6500,2018-11-16
Al Horford,PF/C,6400,2018-11-16
Willie Cauley-Stein,C,6400,2018-11-16
Domantas Sabonis,PF/C,6300,2018-11-16
Goran Dragic,PG,6200,2018-11-16
Serge Ibaka,PF/C,6200,2018-11-16
Buddy Hield,SG/SF,6200,2018-11-16
Andrew Wiggins,SG/SF,6100,2018-11-16
Jayson Tatum,SF/PF,6100,2018-11-16
Caris LeVert,SF,6000,2018-11-16
Pascal Siakam,PF,6000,2018-11-16
Jeff Teague,PG,5900,2018-11-16
Joe Ingles,SG/SF,5900,2018-11-16
Marcus Morris,SF/PF,5800,2018-11-16
Ricky Rubio,PG,5800,2018-11-16
Dwight Howard,C,5700,2018-11-16
Jabari Parker,SF/PF,5700,2018-11-16
Spencer Dinwiddie,PG/SG,5700,2018-11-16
Elfrid Payton,PG,5600,2018-11-16
Rondae Hollis-Jefferson,PF/C,5600,2018-11-16
J.J. Redick,SG/SF,5500,2018-11-16
Kris Dunn,PG/SG,5500,2018-11-16
Gordon Hayward,SG/SF,5400,2018-11-16
Brook Lopez,C,5400,2018-11-16
Jaren Jackson Jr.,PF,5400,2018-11-16
Robert Covington,SF/PF,5300,2018-11-16
Jonas Valanciunas,C,5300,2018-11-16
Wendell Carter Jr.,C,5300,2018-11-16
Otto Porter,SF/PF,5200,2018-11-16
E'Twaun Moore,SG/SF,5200,2018-11-16
Justise Winslow,PG/SF,5100,2018-11-16
Nemanja Bjelica,SF/PF,5100,2018-11-16
Jarrett Allen,C,5100,2018-11-16
Bobby Portis,PF/C,5000,2018-11-16
Malcolm Brogdon,PG/SG,5000,2018-11-16
Lauri Markkanen,PF,5000,2018-11-16
Al-Farouq Aminu,SF/PF,4900,2018-11-16
Bojan Bogdanovic,SG/SF,4900,2018-11-16
Kyle Anderson,PG/SF,4800,2018-11-16
Rodney McGruder,SG/SF,4800,2018-11-16
Jae Crowder,SF/PF,4700,2018-11-16
Dwyane Wade,PG/SG,4700,2018-11-16
Taj Gibson,PF,4600,2018-11-16
Noah Vonleh,PF/C,4600,2018-11-16
Myles Turner,C,4600,2018-11-16
Jaylen Brown,SG/SF,4600,2018-11-16
Markieff Morris,SF/PF,4500,2018-11-16
Derrick Favors,PF/C,4500,2018-11-16
Darren Collison,PG,4500,2018-11-16
James Johnson,SF/PF,4500,2018-11-16
Justin Holiday,SG/SF,4500,2018-11-16
Thaddeus Young,SF/PF,4400,2018-11-16
Evan Turner,SG/SF,4400,2018-11-16
Joe Harris,SG/SF,4400,2018-11-16
Ed Davis,PF/C,4300,2018-11-16
Jeff Green,SF/PF,4300,2018-11-16
Tyler Johnson,PG/SG,4300,2018-11-16
Dario Saric,PF,4300,2018-11-16
Kevin Knox,SF,4300,2018-11-16
Marvin Bagley III,PF,4300,2018-11-16
Shelvin Mack,PG,4200,2018-11-16
Bogdan Bogdanovic,SG/SF,4200,2018-11-16
Allonzo Trier,PG,4200,2018-11-16
Kelly Oubre Jr.,SG/SF,4100,2018-11-16
Ryan Arcidiacono,PG,4100,2018-11-16
Tyreke Evans,SG/SF,4000,2018-11-16
Danny Green,SG/SF,4000,2018-11-16
DeMarre Carroll,SF/PF,4000,2018-11-16
Dion Waiters,SG/SF,4000,2018-11-16
Garrett Temple,SG/SF,4000,2018-11-16
JaMychal Green,SF/PF,4000,2018-11-16
Terry Rozier,PG/SG,4000,2018-11-16
Emmanuel Mudiay,PG,4000,2018-11-16
Denzel Valentine,SG/SF,4000,2018-11-16
Ersan Ilyasova,PF/C,3900,2018-11-16
Kelly Olynyk,PF/C,3900,2018-11-16
Marcus Smart,PG/SG,3900,2018-11-16
Fred VanVleet,PG/SG,3900,2018-11-16
Damyean Dotson,SG,3900,2018-11-16
Wayne Ellington,SG/SF,3800,2018-11-16
Iman Shumpert,SG/SF,3800,2018-11-16
Bam Adebayo,C,3800,2018-11-16
Markelle Fultz,PG/SG,3800,2018-11-16
Josh Okogie,SG,3800,2018-11-16
Mitchell Robinson,C,3800,2018-11-16
Wilson Chandler,SF/PF,3700,2018-11-16
Allen Crabbe,SG/SF,3700,2018-11-16
Frank Ntilikina,PG,3700,2018-11-16
OG Anunoby,SF,3700,2018-11-16
Cory Joseph,PG,3600,2018-11-16
Alec Burks,SG,3600,2018-11-16
Mario Hezonja,SF/PF,3600,2018-11-16
Pat Connaughton,SG/SF,3600,2018-11-16
Zach Collins,PF,3600,2018-11-16
Wesley Johnson,SF/PF,3500,2018-11-16
Greg Monroe,C,3500,2018-11-16
Shabazz Napier,PG/SG,3500,2018-11-16
Mike Muscala,PF/C,3500,2018-11-16
Tyus Jones,PG,3500,2018-11-16
Shaquille Harrison,PG,3500,2018-11-16
Frank Mason III,PG,3500,2018-11-16
Austin Rivers,PG/SG,3400,2018-11-16
Aron Baynes,C,3400,2018-11-16
Troy Williams,SG,3400,2018-11-16
Cheick Diallo,PF,3400,2018-11-16
Justin Jackson,SF,3400,2018-11-16
Maurice Harkless,SF/PF,3300,2018-11-16
Darius Miller,SF/PF,3300,2018-11-16
Jared Dudley,SF/PF,3300,2018-11-16
Ian Mahinmi,C,3300,2018-11-16
Dante Exum,PG/SG,3300,2018-11-16
Yogi Ferrell,PG/SG,3300,2018-11-16
Dillon Brooks,SG,3300,2018-11-16
Furkan Korkmaz,SG,3300,2018-11-16
MarShon Brooks,SG,3300,2018-11-16
Chandler Hutchison,SG,3300,2018-11-16
Chandler Parsons,SF/PF,3200,2018-11-16
Trey Burke,PG/SG,3200,2018-11-16
C.J. Miles,SG/SF,3200,2018-11-16
Kosta Koufos,C,3200,2018-11-16
Ian Clark,PG/SG,3200,2018-11-16
Gorgui Dieng,PF/C,3200,2018-11-16
John Henson,C,3200,2018-11-16
Meyers Leonard,C,3200,2018-11-16
Cameron Payne,PG/SG,3200,2018-11-16
T.J. McConnell,PG/SG,3200,2018-11-16
Delon Wright,PG/SG,3200,2018-11-16
Norman Powell,SG/SF,3200,2018-11-16
Jake Layman,PF,3200,2018-11-16
Antonio Blakeney,PG,3200,2018-11-16
Royce O'Neale,SF,3200,2018-11-16
Landry Shamet,PG,3200,2018-11-16
Amir Johnson,PF/C,3100,2018-11-16
Anthony Tolliver,SF/PF,3100,2018-11-16
Omri Casspi,SF/PF,3100,2018-11-16
Lance Thomas,SF/PF,3100,2018-11-16
Doug McDermott,SF/PF,3100,2018-11-16
Wayne Selden,SG,3100,2018-11-16
Harry Giles,PF,3100,2018-11-16
Donte DiVincenzo,SG,3100,2018-11-16
Luol Deng,SF/PF,3000,2018-11-16
Zach Randolph,PF/C,3000,2018-11-16
Jerryd Bayless,PG/SG,3000,2018-11-16
Kenneth Faried,PF/C,3000,2018-11-16
Jason Smith,PF/C,3000,2018-11-16
Robin Lopez,C,3000,2018-11-16
Ben McLemore,SG/SF,3000,2018-11-16
Courtney Lee,SG/SF,3000,2018-11-16
Thabo Sefolosha,SF/PF,3000,2018-11-16
Tony Snell,SG/SF,3000,2018-11-16
Udonis Haslem,PF,3000,2018-11-16
Nik Stauskas,SG/SF,3000,2018-11-16
Jodie Meeks,SG,3000,2018-11-16
Matthew Dellavedova,PG/SG,3000,2018-11-16
Ekpe Udoh,C,3000,2018-11-16
Solomon Hill,SF/PF,3000,2018-11-16
D.J. Stephens,SF,3000,2018-11-16
Kyle O'Quinn,PF/C,3000,2018-11-16
Lorenzo Brown,PG,3000,2018-11-16
Tim Frazier,PG/SG,3000,2018-11-16
Cristiano Da Silva Felicio,C,3000,2018-11-16
Kristaps Porzingis,PF/C,3000,2018-11-16
Jordan McRae,PG/SG,3000,2018-11-16
Christian Wood,C,3000,2018-11-16
Jahlil Okafor,C,3000,2018-11-16
Seth Curry,PG/SG,3000,2018-11-16
Treveon Graham,SG/SF,3000,2018-11-16
Raulzinho Neto,PG,3000,2018-11-16
Demetrius Jackson,PG,3000,2018-11-16
C.J. Williams,SG/SF,3000,2018-11-16
Georges Niang,PF,3000,2018-11-16
Wade Baldwin,PG,3000,2018-11-16
Thon Maker,PF/C,3000,2018-11-16
Ron Baker,PG/SG,3000,2018-11-16
Chasson Randle,PG,3000,2018-11-16
Alan Williams,C,3000,2018-11-16
Derrick Jones Jr.,SF,3000,2018-11-16
Tyler Ulis,PG,3000,2018-11-16
Malachi Richardson,SG,3000,2018-11-16
Skal Labissiere,PF/C,3000,2018-11-16
Tomas Satoransky,PG/SG,3000,2018-11-16
Tyler Cavanaugh,PF,3000,2018-11-16
Guerschon Yabusele,PF,3000,2018-11-16
Daniel Theis,PF/C,3000,2018-11-16
Jabari Bird,SG,3000,2018-11-16
Semi Ojeleye,PF,3000,2018-11-16
Isaiah Hicks,PF,3000,2018-11-16
Chris Boucher,PF,3000,2018-11-16
Edmond Sumner,PG,3000,2018-11-16
Ike Anigbogu,PF/C,3000,2018-11-16
Thomas Bryant,C,3000,2018-11-16
Ivan Rabb,PF,3000,2018-11-16
Sterling Brown,SG,3000,2018-11-16
D.J. Wilson,PF,3000,2018-11-16
Justin Patton,C,3000,2018-11-16
Frank Jackson,PG,3000,2018-11-16
Luke Kornet,PF,3000,2018-11-16
Caleb Swanigan,PF,3000,2018-11-16
Tony Bradley,C,3000,2018-11-16
Naz Long,PG,3000,2018-11-16
Devin Robinson,SG,3000,2018-11-16
TJ Leaf,PF,3000,2018-11-16
PJ Dozier,PG,3000,2018-11-16
Walt Lemon Jr.,PG,3000,2018-11-16
Jaylen Morris,SG,3000,2018-11-16
Robert Williams,C,3000,2018-11-16
Brad Wanamaker,PG/SG,3000,2018-11-16
Anfernee Simons,SG,3000,2018-11-16
Gary Trent Jr.,SG,3000,2018-11-16
Jordan Loyd,PG,3000,2018-11-16
Jared Terrell,PG,3000,2018-11-16
Keita Bates-Diop,SF,3000,2018-11-16
James Nunnally,SG/SF,3000,2018-11-16
Duncan Robinson,SF,3000,2018-11-16
Yante Maten,PF,3000,2018-11-16
Trevon Bluiett,PG,3000,2018-11-16
Kenrich Williams,SF,3000,2018-11-16
Rawle Alkins,PG,3000,2018-11-16
Jonah Bolden,PF,3000,2018-11-16
Shake Milton,PG,3000,2018-11-16
Zhaire Smith,SF,3000,2018-11-16
Troy Brown,SF,3000,2018-11-16
Wenyen Gabriel,SF,3000,2018-11-16
Grayson Allen,SG,3000,2018-11-16
Yuta Watanabe,PG/SG,3000,2018-11-16
Jevon Carter,PG,3000,2018-11-16
Trevon Duval,PG,3000,2018-11-16
Theo Pinson,SG,3000,2018-11-16
Rodions Kurucs,PF,3000,2018-11-16
Dzanan Musa,SF,3000,2018-11-16
Aaron Holiday,PG,3000,2018-11-16
Alize Johnson,PF,3000,2018-11-16
LeBron James,SF/PF,11200,2018-11-17
Anthony Davis,PF/C,11100,2018-11-17
James Harden,PG/SG,11000,2018-11-17
Joel Embiid,C,10700,2018-11-17
Kevin Durant,SF/PF,10600,2018-11-17
Russell Westbrook,PG,10500,2018-11-17
Paul George,SF/PF,9900,2018-11-17
Victor Oladipo,PG/SG,9600,2018-11-17
Stephen Curry,PG/SG,9500,2018-11-17
Kemba Walker,PG,9500,2018-11-17
Kawhi Leonard,SG/SF,9400,2018-11-17
Nikola Jokic,C,9200,2018-11-17
Ben Simmons,PG/SF,8500,2018-11-17
Nikola Vucevic,C,8400,2018-11-17
Chris Paul,PG,8200,2018-11-17
Jrue Holiday,PG/SG,8100,2018-11-17
