player,pos,salary,date
Guillermo Hernangomez,C,3200,2019-03-21
Dwayne Bacon,SG/SF,3200,2019-03-21
Alfonzo McKinnie,SG/SF,3200,2019-03-21
Omari Spellman,PF/C,3200,2019-03-21
Jaylen Adams,PG,3200,2019-03-21
Corey Brewer,SG/SF,3100,2019-03-21
Andrew Bogut,C,3100,2019-03-21
Jon Leuer,PF/C,3100,2019-03-21
Zaza Pachulia,C,3100,2019-03-21
Jonas Jerebko,SF/PF,3100,2019-03-21
Dante Exum,PG/SG,3100,2019-03-21
Doug McDermott,SF/PF,3100,2019-03-21
Jamal Crawford,PG/SG,3100,2019-03-21
Kyle O'Quinn,PF/C,3100,2019-03-21
Jordan McRae,PG/SG,3100,2019-03-21
Trey Lyles,SF/PF,3100,2019-03-21
Raulzinho Neto,PG,3100,2019-03-21
Damion Lee,SG/SF,3100,2019-03-21
Georges Niang,SF/PF,3100,2019-03-21
Chasson Randle,PG/SG,3100,2019-03-21
Troy Brown,SG/SF,3100,2019-03-21
Bruce Brown Jr.,SG/SF,3100,2019-03-21
Wesley Johnson,SG/SF,3000,2019-03-21
Victor Oladipo,PG/SG,3000,2019-03-21
Isaiah Thomas,PG,3000,2019-03-21
John Wall,PG,3000,2019-03-21
Trey Burke,PG/SG,3000,2019-03-21
Alec Burks,PG/SG,3000,2019-03-21
Jose Calderon,PG,3000,2019-03-21
Miles Plumlee,C,3000,2019-03-21
Courtney Lee,SG/SF,3000,2019-03-21
Thabo Sefolosha,SF/PF,3000,2019-03-21
Kosta Koufos,C,3000,2019-03-21
Ian Mahinmi,C,3000,2019-03-21
Juan Jose Barea,PG/SG,3000,2019-03-21
Michael Kidd-Gilchrist,SF/PF,3000,2019-03-21
Glenn Robinson III,SF/PF,3000,2019-03-21
Ekpe Udoh,C,3000,2019-03-21
Shaun Livingston,PG,3000,2019-03-21
Shelvin Mack,PG/SG,3000,2019-03-21
Quinn Cook,PG,3000,2019-03-21
Justin Anderson,SF,3000,2019-03-21
Sam Dekker,SF/PF,3000,2019-03-21
Kristaps Porzingis,PF/C,3000,2019-03-21
Isaiah Whitehead,PG/SG,3000,2019-03-21
Yogi Ferrell,PG/SG,3000,2019-03-21
C.J. Williams,SG/SF,3000,2019-03-21
Juan Hernangomez,SF/PF,3000,2019-03-21
Damian Jones,C,3000,2019-03-21
Alex Poythress,SF/PF,3000,2019-03-21
Troy Williams,SF/PF,3000,2019-03-21
Deyonta Davis,PF,3000,2019-03-21
Tyler Cavanaugh,PF,3000,2019-03-21
Malik Monk,PG/SG,3000,2019-03-21
Tyler Lydon,PF,3000,2019-03-21
Jordan Bell,PF/C,3000,2019-03-21
Edmond Sumner,SG/SF,3000,2019-03-21
Jawun Evans,PG,3000,2019-03-21
Kalin Lucas,PG,3000,2019-03-21
Davon Reed,SG/SF,3000,2019-03-21
Caleb Swanigan,PF/C,3000,2019-03-21
Justin Jackson,SG/SF,3000,2019-03-21
Frank Mason III,PG/SG,3000,2019-03-21
Tony Bradley,C,3000,2019-03-21
Naz Long,PG/SG,3000,2019-03-21
Devin Robinson,SG,3000,2019-03-21
TJ Leaf,SF/PF,3000,2019-03-21
Devonte' Graham,PG/SG,3000,2019-03-21
Joe Chealey,PG,3000,2019-03-21
J.P. Macura,SG,3000,2019-03-21
Jared Terrell,PG/SG,3000,2019-03-21
Jacob Evans III,SG/SF,3000,2019-03-21
Marcus Derrickson,PF,3000,2019-03-21
Jarred Vanderbilt,SF/PF,3000,2019-03-21
Thomas Welsh,C,3000,2019-03-21
Michael Porter Jr.,SF/PF,3000,2019-03-21
Svi Mykhailiuk,PG/SF,3000,2019-03-21
Elie Okobo,PG,3000,2019-03-21
B.J. Johnson,SG/SF,3000,2019-03-21
George King,SG/SF,3000,2019-03-21
Wenyen Gabriel,SF/PF,3000,2019-03-21
Grayson Allen,PG/SG,3000,2019-03-21
Brandon Goodwin,PG/SG,3000,2019-03-21
Khyri Thomas,SG,3000,2019-03-21
Aaron Holiday,PG/SG,3000,2019-03-21
Alize Johnson,PF,3000,2019-03-21
Ray Spalding,PF,3000,2019-03-21
Kostas Antetokounmpo,SF/PF,3000,2019-03-21
Daryl Macon,PG/SG,3000,2019-03-21
Ryan Broekhoff,SG/SF,3000,2019-03-21
Cameron Reynolds,SG/SF,3000,2019-03-21
James Harden,PG/SG,11400,2019-03-22
Giannis Antetokounmpo,SF/PF,11300,2019-03-22
Russell Westbrook,PG,10800,2019-03-22
LeBron James,SF/PF,10300,2019-03-22
Nikola Jokic,C,9800,2019-03-22
Paul George,SF/PF,9700,2019-03-22
Nikola Vucevic,C,9600,2019-03-22
Kawhi Leonard,SF/PF,8900,2019-03-22
D'Angelo Russell,PG/SG,8300,2019-03-22
DeMar DeRozan,SG/SF,8000,2019-03-22
LaMarcus Aldridge,PF/C,7900,2019-03-22
Mike Conley,PG,7800,2019-03-22
Kevin Love,PF/C,7700,2019-03-22
Aaron Gordon,SF/PF,7500,2019-03-22
Khris Middleton,SG/SF,7500,2019-03-22
Clint Capela,C,7400,2019-03-22
Kyle Lowry,PG,7300,2019-03-22
Pascal Siakam,PF/C,7200,2019-03-22
Eric Bledsoe,PG,7100,2019-03-22
Paul Millsap,PF/C,7000,2019-03-22
Danilo Gallinari,SF/PF,7000,2019-03-22
Chris Paul,PG,6900,2019-03-22
Montrezl Harrell,PF/C,6800,2019-03-22
Louis Williams,PG/SG,6700,2019-03-22
Jonas Valanciunas,C,6600,2019-03-22
Kyle Kuzma,SF/PF,6500,2019-03-22
Rajon Rondo,PG,6400,2019-03-22
Jamal Murray,PG/SG,6300,2019-03-22
Collin Sexton,PG,6200,2019-03-22
Spencer Dinwiddie,PG/SG,5900,2019-03-22
Brook Lopez,C,5900,2019-03-22
Goran Dragic,PG,5800,2019-03-22
DeAndre Jordan,C,5800,2019-03-22
Josh Richardson,SG/SF,5800,2019-03-22
Marc Gasol,C,5700,2019-03-22
Will Barton,SG/SF,5700,2019-03-22
Justise Winslow,PG/SF,5700,2019-03-22
Cedi Osman,SF/PF,5700,2019-03-22
Bam Adebayo,PF/C,5600,2019-03-22
D.J. Augustin,PG,5500,2019-03-22
Steven Adams,C,5500,2019-03-22
Jarrett Allen,C,5500,2019-03-22
Damyean Dotson,SG/SF,5500,2019-03-22
Eric Gordon,SG/SF,5400,2019-03-22
Evan Fournier,SG/SF,5400,2019-03-22
Rudy Gay,SF/PF,5400,2019-03-22
Kelly Olynyk,PF/C,5400,2019-03-22
Dennis Smith Jr.,PG,5400,2019-03-22
Patrick Beverley,PG/SG,5300,2019-03-22
Dennis Schroder,PG/SG,5300,2019-03-22
Jerami Grant,PF,5300,2019-03-22
Larry Nance Jr.,PF/C,5300,2019-03-22
Fred VanVleet,PG/SG,5300,2019-03-22
Jonathan Isaac,SF/PF,5300,2019-03-22
Derrick White,PG/SG,5300,2019-03-22
Shai Gilgeous-Alexander,PG/SG,5300,2019-03-22
Dwyane Wade,PG/SG,5200,2019-03-22
Serge Ibaka,PF/C,5200,2019-03-22
Terrence Ross,SG/SF,5200,2019-03-22
JaVale McGee,C,5200,2019-03-22
Tristan Thompson,C,5200,2019-03-22
Emmanuel Mudiay,PG,5100,2019-03-22
Caris LeVert,PG/SF,5100,2019-03-22
Jordan Clarkson,PG/SG,5000,2019-03-22
Joakim Noah,C,5000,2019-03-22
Nikola Mirotic,PF/C,5000,2019-03-22
Hassan Whiteside,C,5000,2019-03-22
Delon Wright,PG/SG,4900,2019-03-22
Ivica Zubac,C,4900,2019-03-22
Malcolm Brogdon,PG/SG,4900,2019-03-22
Avery Bradley,PG/SG,4800,2019-03-22
Kevin Knox,SF/PF,4800,2019-03-22
Joe Harris,SG/SF,4600,2019-03-22
Noah Vonleh,PF/C,4600,2019-03-22
Jaren Jackson Jr.,PF/C,4600,2019-03-22
Gary Harris,SG,4500,2019-03-22
Kentavious Caldwell-Pope,SG/SF,4400,2019-03-22
Mason Plumlee,PF/C,4400,2019-03-22
Dion Waiters,SG/SF,4400,2019-03-22
P.J. Tucker,SF/PF,4400,2019-03-22
Jakob Poeltl,C,4400,2019-03-22
Pat Connaughton,SG/SF,4300,2019-03-22
Monte Morris,PG,4300,2019-03-22
Mitchell Robinson,C,4300,2019-03-22
DeMarre Carroll,SF/PF,4200,2019-03-22
Rodions Kurucs,SF/PF,4200,2019-03-22
Danny Green,SG/SF,4100,2019-03-22
Ante Zizic,C,4100,2019-03-22
Alex Caruso,PG/SG,4100,2019-03-22
Allonzo Trier,PG/SG,4100,2019-03-22
Brandon Knight,PG/SG,4000,2019-03-22
Danuel House,SF/PF,4000,2019-03-22
Jeremy Lin,PG/SG,3900,2019-03-22
Kyle Anderson,SF/PF,3900,2019-03-22
Mario Hezonja,SF/PF,3900,2019-03-22
D.J. Wilson,PF/C,3900,2019-03-22
Patrick Mills,PG/SG,3800,2019-03-22
Justin Holiday,SG/SF,3800,2019-03-22
Landry Shamet,SG/SF,3800,2019-03-22
Ersan Ilyasova,PF/C,3700,2019-03-22
Kenneth Faried,PF/C,3700,2019-03-22
Reggie Bullock,SG/SF,3700,2019-03-22
Allen Crabbe,SG/SF,3700,2019-03-22
Ed Davis,C,3600,2019-03-22
James Johnson,SF/PF,3600,2019-03-22
Bruno Caboclo,SF/PF,3600,2019-03-22
Ivan Rabb,PF/C,3600,2019-03-22
Moritz Wagner,PF/C,3600,2019-03-22
Tony Snell,SG/SF,3500,2019-03-22
Henry Ellenson,PF/C,3500,2019-03-22
Josh Hart,SG/SF,3500,2019-03-22
Chandler Parsons,SF/PF,3400,2019-03-22
Marco Belinelli,SG/SF,3400,2019-03-22
Iman Shumpert,SG/SF,3400,2019-03-22
JaMychal Green,SF/PF,3400,2019-03-22
Norman Powell,SG/SF,3400,2019-03-22
Malik Beasley,PG/SG,3400,2019-03-22
Marquese Chriss,PF/C,3400,2019-03-22
David Nwaba,SG/SF,3400,2019-03-22
Torrey Craig,SG/SF,3400,2019-03-22
Khem Birch,PF/C,3400,2019-03-22
OG Anunoby,SF/PF,3400,2019-03-22
Gerald Green,SG/SF,3300,2019-03-22
Markieff Morris,SF/PF,3300,2019-03-22
Rondae Hollis-Jefferson,PF/C,3300,2019-03-22
Rodney McGruder,SG/SF,3300,2019-03-22
Derrick Jones Jr.,SF/PF,3300,2019-03-22
Davis Bertans,SF/PF,3300,2019-03-22
Bryn Forbes,PG/SG,3300,2019-03-22
Kadeem Allen,PG/SG,3300,2019-03-22
Johnathan Williams,PF/C,3300,2019-03-22
Austin Rivers,PG/SG,3200,2019-03-22
Nerlens Noel,C,3200,2019-03-22
Lance Stephenson,SG/SF,3200,2019-03-22
Mike Muscala,PF/C,3200,2019-03-22
Jerian Grant,PG,3200,2019-03-22
Trey Lyles,SF/PF,3200,2019-03-22
Abdel Nader,SF,3200,2019-03-22
Luke Kornet,PF/C,3200,2019-03-22
Terrance Ferguson,SG/SF,3200,2019-03-22
Wesley Iwundu,SG/SF,3200,2019-03-22
Isaiah Briscoe,PG/SG,3200,2019-03-22
Isaiah Thomas,PG,3100,2019-03-22
Wilson Chandler,SF/PF,3100,2019-03-22
Lance Thomas,SF/PF,3100,2019-03-22
Garrett Temple,SG/SF,3100,2019-03-22
Nene Hilario,C,3100,2019-03-22
Michael Carter-Williams,PG,3100,2019-03-22
Tim Frazier,PG,3100,2019-03-22
Patrick McCaw,SG/SF,3100,2019-03-22
Frank Ntilikina,PG/SF,3100,2019-03-22
Andre Ingram,SG,3100,2019-03-22
Ryan Anderson,PF/C,3000,2019-03-22
Tyson Chandler,C,3000,2019-03-22
Raymond Felton,PG/SG,3000,2019-03-22
Channing Frye,PF/C,3000,2019-03-22
Pau Gasol,C,3000,2019-03-22
J.R. Smith,SG/SF,3000,2019-03-22
C.J. Miles,SG/SF,3000,2019-03-22
Patrick Patterson,PF/C,3000,2019-03-22
Timofey Mozgov,C,3000,2019-03-22
Jared Dudley,SF/PF,3000,2019-03-22
Andre Roberson,SG/SF,3000,2019-03-22
Udonis Haslem,PF,3000,2019-03-22
Nik Stauskas,SG/SF,3000,2019-03-22
Matthew Dellavedova,PG/SG,3000,2019-03-22
George Hill,PG/SG,3000,2019-03-22
Luc Mbah a Moute,SF/PF,3000,2019-03-22
John Henson,C,3000,2019-03-22
Quincy Pondexter,SF,3000,2019-03-22
John Jenkins,PG/SG,3000,2019-03-22
Shabazz Napier,PG/SG,3000,2019-03-22
Eric Moreland,PF/C,3000,2019-03-22
Dante Cunningham,SF/PF,3000,2019-03-22
Malcolm Miller,PF,3000,2019-03-22
Jarell Martin,PF/C,3000,2019-03-22
Treveon Graham,SF/PF,3000,2019-03-22
Juan Hernangomez,SF/PF,3000,2019-03-22
Brandon Ingram,PG/SG,3000,2019-03-22
Alan Williams,C,3000,2019-03-22
Dejounte Murray,PG,3000,2019-03-22
Tyler Dorsey,PG/SG,3000,2019-03-22
Isaiah Hicks,PF/C,3000,2019-03-22
Johnathan Motley,PF/C,3000,2019-03-22
Tyler Lydon,PF,3000,2019-03-22
Chris Boucher,PF/C,3000,2019-03-22
Ben Moore,SF,3000,2019-03-22
Sindarius Thornwell,SG/SF,3000,2019-03-22
Tyrone Wallace,PG/SG,3000,2019-03-22
Lonzo Ball,PG,3000,2019-03-22
Dillon Brooks,SG/SF,3000,2019-03-22
Sterling Brown,SG/SF,3000,2019-03-22
Amile Jefferson,PF/C,3000,2019-03-22
Charles Cooke,SG,3000,2019-03-22
Troy Caupain,SG,3000,2019-03-22
Markelle Fultz,PG/SG,3000,2019-03-22
Jaron Blossomgame,SF/PF,3000,2019-03-22
Justin Bibbs,SG,3000,2019-03-22
Jordan Loyd,PG/SG,3000,2019-03-22
Deng Adel,SF/PF,3000,2019-03-22
Lonnie Walker IV,PG/SG,3000,2019-03-22
Duncan Robinson,SG/SF,3000,2019-03-22
Yante Maten,SF,3000,2019-03-22
Drew Eubanks,PF/C,3000,2019-03-22
Chimezie Metu,PF/C,3000,2019-03-22
Jarred Vanderbilt,SF/PF,3000,2019-03-22
Thomas Welsh,C,3000,2019-03-22
Michael Porter Jr.,SF/PF,3000,2019-03-22
Isaac Bonga,PG/SF,3000,2019-03-22
Mohamed Bamba,C,3000,2019-03-22
Melvin Frazier,SG/SF,3000,2019-03-22
Gary Clark,PF/C,3000,2019-03-22
Vincent Edwards,PG/SF,3000,2019-03-22
Isaiah Hartenstein,PF/C,3000,2019-03-22
Brandon Goodwin,PG/SG,3000,2019-03-22
Yuta Watanabe,SF/PF,3000,2019-03-22
Jevon Carter,PG/SG,3000,2019-03-22
Bonzie Colson,PF/C,3000,2019-03-22
Jerome Robinson,SG,3000,2019-03-22
Donte DiVincenzo,SG/SF,3000,2019-03-22
Angel Delgado,C,3000,2019-03-22
Trevon Duval,PG,3000,2019-03-22
Deonte Burton,PG/SG,3000,2019-03-22
Hamidou Diallo,SG/SF,3000,2019-03-22
Theo Pinson,SG/SF,3000,2019-03-22
Dzanan Musa,SG/SF,3000,2019-03-22
Donte Grantham,SF/PF,3000,2019-03-22
Julian Washburn,SG/SF,3000,2019-03-22
Scott Machado,PG,3000,2019-03-22
Joel Embiid,C,10700,2019-03-23
Karl-Anthony Towns,C,10500,2019-03-23
Damian Lillard,PG,10100,2019-03-23
Bradley Beal,SG,9300,2019-03-23
Stephen Curry,PG/SG,9200,2019-03-23
Kevin Durant,SF/PF,9100,2019-03-23
Andre Drummond,C,9000,2019-03-23
Devin Booker,PG/SG,8800,2019-03-23
Luka Doncic,PG/SG,8600,2019-03-23
Donovan Mitchell,PG/SG,8500,2019-03-23
Ben Simmons,PG/SF,8300,2019-03-23
Blake Griffin,PF/C,8200,2019-03-23
Rudy Gobert,C,8100,2019-03-23
Trae Young,PG,7900,2019-03-23
De'Aaron Fox,PG,7800,2019-03-23
Zach LaVine,PG/SG,7700,2019-03-23
Mike Conley,PG,7500,2019-03-23
Klay Thompson,SG,7400,2019-03-23
Buddy Hield,SG/SF,7400,2019-03-23
Jusuf Nurkic,C,7300,2019-03-23
DeMarcus Cousins,C,7300,2019-03-23
Tobias Harris,SF/PF,7200,2019-03-23
Jimmy Butler,SG/SF,7100,2019-03-23
Deandre Ayton,C,7100,2019-03-23
John Collins,PF/C,7000,2019-03-23
Lauri Markkanen,PF/C,6900,2019-03-23
Jonas Valanciunas,C,6800,2019-03-23
Otto Porter,SF/PF,6700,2019-03-23
C.J. McCollum,PG/SG,6600,2019-03-23
Jabari Parker,SF/PF,6500,2019-03-23
Draymond Green,PF/C,6400,2019-03-23
Marvin Bagley III,PF/C,6300,2019-03-23
Josh Richardson,SG/SF,6200,2019-03-23
Andrew Wiggins,SG/SF,6100,2019-03-23
Dwight Powell,C,6100,2019-03-23
Joe Ingles,SG/SF,6000,2019-03-23
Tomas Satoransky,PG/SG,6000,2019-03-23
Justise Winslow,PG/SF,5900,2019-03-23
Robin Lopez,C,5800,2019-03-23
Bobby Portis,PF/C,5800,2019-03-23
Ricky Rubio,PG,5700,2019-03-23
Derrick Favors,PF/C,5700,2019-03-23
Goran Dragic,PG,5700,2019-03-23
Willie Cauley-Stein,C,5700,2019-03-23
Harrison Barnes,SF/PF,5700,2019-03-23
Bam Adebayo,PF/C,5600,2019-03-23
Tyus Jones,PG,5600,2019-03-23
Jalen Brunson,PG/SG,5600,2019-03-23
Kris Dunn,PG/SG,5500,2019-03-23
Dewayne Dedmon,PF/C,5500,2019-03-23
Kelly Olynyk,PF/C,5400,2019-03-23
Dwyane Wade,PG/SG,5300,2019-03-23
J.J. Redick,SG/SF,5300,2019-03-23
Josh Jackson,SF/PF,5300,2019-03-23
Hassan Whiteside,C,5200,2019-03-23
Delon Wright,PG/SG,5200,2019-03-23
Trevor Ariza,SF/PF,5100,2019-03-23
Reggie Jackson,PG/SG,5100,2019-03-23
Nemanja Bjelica,PF,5100,2019-03-23
Taurean Prince,SF,5000,2019-03-23
Mikal Bridges,SG/SF,5000,2019-03-23
Joakim Noah,C,4900,2019-03-23
Maxi Kleber,PF/C,4800,2019-03-23
Jae Crowder,SF/PF,4700,2019-03-23
Dario Saric,PF,4700,2019-03-23
Avery Bradley,PG/SG,4700,2019-03-23
Tyler Johnson,PG/SG,4700,2019-03-23
Maurice Harkless,SF/PF,4600,2019-03-23
Dion Waiters,SG/SF,4500,2019-03-23
Dwight Howard,C,4500,2019-03-23
Jaren Jackson Jr.,PF/C,4500,2019-03-23
T.J. Warren,SF/PF,4500,2019-03-23
Thomas Bryant,PF/C,4400,2019-03-23
Jeff Green,PF/C,4400,2019-03-23
Alex Len,C,4400,2019-03-23
Wendell Carter Jr.,PF/C,4300,2019-03-23
Wayne Ellington,SG/SF,4300,2019-03-23
Ishmael Smith,PG,4300,2019-03-23
Enes Kanter,C,4300,2019-03-23
Josh Okogie,SG/SF,4300,2019-03-23
Taj Gibson,PF/C,4300,2019-03-23
Kent Bazemore,SG/SF,4300,2019-03-23
Bogdan Bogdanovic,SG/SF,4300,2019-03-23
Troy Brown,SG/SF,4200,2019-03-23
Luke Kennard,SG/SF,4200,2019-03-23
Dorian Finney-Smith,SF/PF,4200,2019-03-23
Shaquille Harrison,PG/SF,4100,2019-03-23
James Johnson,SF/PF,4100,2019-03-23
Kevin Huerter,SG/SF,4100,2019-03-23
Harry Giles,PF/C,4100,2019-03-23
Al-Farouq Aminu,SF/PF,4000,2019-03-23
Rodney Hood,SG/SF,4000,2019-03-23
Justin Holiday,SG/SF,4000,2019-03-23
Boban Marjanovic,C,4000,2019-03-23
Andre Iguodala,SG/SF,3900,2019-03-23
Derrick Jones Jr.,SF/PF,3800,2019-03-23
Bruno Caboclo,SF/PF,3800,2019-03-23
Kyle Anderson,SF/PF,3800,2019-03-23
Langston Galloway,PG/SG,3700,2019-03-23
Chandler Parsons,SF/PF,3700,2019-03-23
Vince Carter,SF/PF,3700,2019-03-23
Richaun Holmes,PF/C,3700,2019-03-23
Wayne Selden,SG/SF,3600,2019-03-23
Seth Curry,PG/SG,3600,2019-03-23
Thon Maker,PF/C,3600,2019-03-23
Kevon Looney,PF/C,3600,2019-03-23
De'Anthony Melton,PG,3600,2019-03-23
Kyle Korver,SG/SF,3500,2019-03-23
DeAndre Bembry,SG/SF,3500,2019-03-23
Mike Scott,SF/PF,3500,2019-03-23
Dragan Bender,PF/C,3500,2019-03-23
Ryan Arcidiacono,PG/SG,3400,2019-03-23
Jake Layman,SF/PF,3400,2019-03-23
Tyler Dorsey,PG/SG,3400,2019-03-23
Ivan Rabb,PF/C,3400,2019-03-23
Keita Bates-Diop,SF,3400,2019-03-23
Justin Jackson,SG/SF,3400,2019-03-23
James Ennis,SF/PF,3400,2019-03-23
Royce O'Neale,SF,3300,2019-03-23
Rodney McGruder,SG/SF,3300,2019-03-23
Evan Turner,SG/SF,3300,2019-03-23
Devin Harris,PG/SG,3300,2019-03-23
Dirk Nowitzki,PF/C,3300,2019-03-23
Jimmer Fredette,PG,3300,2019-03-23
Timothe Luwawu-Cabarrot,SG/SF,3200,2019-03-23
Antonio Blakeney,PG/SG,3200,2019-03-23
Jerryd Bayless,PG/SG,3200,2019-03-23
Gorgui Dieng,PF/C,3200,2019-03-23
Anthony Tolliver,SF/PF,3200,2019-03-23
Luol Deng,SF/PF,3200,2019-03-23
Alfonzo McKinnie,SG/SF,3200,2019-03-23
Salah Mejri,C,3200,2019-03-23
Jaylen Adams,PG,3200,2019-03-23
Omari Spellman,PF/C,3200,2019-03-23
Jonah Bolden,PF/C,3200,2019-03-23
T.J. McConnell,PG/SG,3200,2019-03-23
Jonathon Simmons,SG/SF,3200,2019-03-23
Jamal Crawford,PG/SG,3200,2019-03-23
Troy Daniels,SG,3200,2019-03-23
Raulzinho Neto,PG,3100,2019-03-23
Dante Exum,PG/SG,3100,2019-03-23
Cristiano Da Silva Felicio,C,3100,2019-03-23
Chasson Randle,PG/SG,3100,2019-03-23
Bruce Brown Jr.,SG/SF,3100,2019-03-23
Zaza Pachulia,C,3100,2019-03-23
Andrew Bogut,C,3100,2019-03-23
Jonas Jerebko,SF/PF,3100,2019-03-23
Damion Lee,SG/SF,3100,2019-03-23
Amir Johnson,PF/C,3100,2019-03-23
Yogi Ferrell,PG/SG,3100,2019-03-23
Corey Brewer,SG/SF,3100,2019-03-23
Georges Niang,SF/PF,3000,2019-03-23
Chandler Hutchison,SF/PF,3000,2019-03-23
Denzel Valentine,PG/SF,3000,2019-03-23
Brandon Sampson,PG/SG,3000,2019-03-23
Grayson Allen,PG/SG,3000,2019-03-23
Rawle Alkins,SG/SF,3000,2019-03-23
Thabo Sefolosha,SF/PF,3000,2019-03-23
Ekpe Udoh,C,3000,2019-03-23
Tyler Cavanaugh,PF,3000,2019-03-23
Naz Long,PG/SG,3000,2019-03-23
Tony Bradley,C,3000,2019-03-23
Jordan McRae,PG/SG,3000,2019-03-23
Ryan Anderson,PF/C,3000,2019-03-23
Udonis Haslem,PF,3000,2019-03-23
Charles Cooke,SG,3000,2019-03-23
Yante Maten,PF,3000,2019-03-23
Duncan Robinson,SG/SF,3000,2019-03-23
Devin Robinson,SG,3000,2019-03-23
Sam Dekker,SF/PF,3000,2019-03-23
John Wall,PG,3000,2019-03-23
Wesley Johnson,SG/SF,3000,2019-03-23
Ian Mahinmi,C,3000,2019-03-23
Jon Leuer,PF/C,3000,2019-03-23
Skal Labissiere,PF/C,3000,2019-03-23
Zach Collins,PF/C,3000,2019-03-23
Gary Trent Jr.,SG,3000,2019-03-23
Anfernee Simons,PG/SG,3000,2019-03-23
Meyers Leonard,PF/C,3000,2019-03-23
Khyri Thomas,SG,3000,2019-03-23
Isaiah Whitehead,PG/SG,3000,2019-03-23
Svi Mykhailiuk,PG/SF,3000,2019-03-23
Kalin Lucas,PG,3000,2019-03-23
Glenn Robinson III,SF/PF,3000,2019-03-23
Jose Calderon,PG,3000,2019-03-23
Jeff Teague,PG,3000,2019-03-23
Robert Covington,SF/PF,3000,2019-03-23
Derrick Rose,PG/SG,3000,2019-03-23
C.J. Miles,SG/SF,3000,2019-03-23
Julian Washburn,SG/SF,3000,2019-03-23
Jevon Carter,PG/SG,3000,2019-03-23
Yuta Watanabe,SF/PF,3000,2019-03-23
Dillon Brooks,SG/SF,3000,2019-03-23
Jared Terrell,PG/SG,3000,2019-03-23
Cameron Reynolds,PG/SG,3000,2019-03-23
C.J. Williams,SG/SF,3000,2019-03-23
Tim Hardaway Jr.,SG/SF,3000,2019-03-23
Shaun Livingston,PG,3000,2019-03-23
Damian Jones,C,3000,2019-03-23
Quinn Cook,PG,3000,2019-03-23
Jordan Bell,PF/C,3000,2019-03-23
Marcus Derrickson,SF,3000,2019-03-23
Jacob Evans III,SG/SF,3000,2019-03-23
Kostas Antetokounmpo,SF/PF,3000,2019-03-23
Trey Burke,PG/SG,3000,2019-03-23
Daryl Macon,PG/SG,3000,2019-03-23
Juan Jose Barea,PG/SG,3000,2019-03-23
Courtney Lee,SG/SF,3000,2019-03-23
Ryan Broekhoff,SG/SF,3000,2019-03-23
Kristaps Porzingis,PF/C,3000,2019-03-23
Deyonta Davis,C,3000,2019-03-23
B.J. Johnson,SG/SF,3000,2019-03-23
Justin Anderson,SF,3000,2019-03-23
Alex Poythress,SF/PF,3000,2019-03-23
Miles Plumlee,C,3000,2019-03-23
Haywood Highsmith,SG/SF,3000,2019-03-23
Shake Milton,PG/SG,3000,2019-03-23
Justin Patton,C,3000,2019-03-23
Furkan Korkmaz,SG/SF,3000,2019-03-23
Zhaire Smith,SG/SF,3000,2019-03-23
Kelly Oubre Jr.,SG/SF,3000,2019-03-23
Kosta Koufos,C,3000,2019-03-23
Alec Burks,PG/SG,3000,2019-03-23
Troy Williams,SF/PF,3000,2019-03-23
Frank Mason III,PG/SG,3000,2019-03-23
Caleb Swanigan,PF/C,3000,2019-03-23
Wenyen Gabriel,SF/PF,3000,2019-03-23
George King,SG/SF,3000,2019-03-23
Ray Spalding,PF,3000,2019-03-23
Jawun Evans,PG,3000,2019-03-23
Elie Okobo,PG,3000,2019-03-23
James Harden,PG/SG,11500,2019-03-24
Giannis Antetokounmpo,SF/PF,11200,2019-03-24
LeBron James,SF/PF,10100,2019-03-24
Nikola Jokic,C,9900,2019-03-24
Kawhi Leonard,SF/PF,9200,2019-03-24
Stephen Curry,PG/SG,9000,2019-03-24
Kevin Durant,SF/PF,8900,2019-03-24
Kyrie Irving,PG,8800,2019-03-24
Andre Drummond,C,8700,2019-03-24
Kemba Walker,PG,8400,2019-03-24
Julius Randle,PF/C,8100,2019-03-24
Blake Griffin,PF/C,7900,2019-03-24
DeMar DeRozan,SG/SF,7800,2019-03-24
Khris Middleton,SG/SF,7700,2019-03-24
De'Aaron Fox,PG,7700,2019-03-24
Elfrid Payton,PG,7600,2019-03-24
LaMarcus Aldridge,PF/C,7500,2019-03-24
Pascal Siakam,PF/C,7500,2019-03-24
Clint Capela,C,7400,2019-03-24
DeMarcus Cousins,C,7300,2019-03-24
Kevin Love,PF/C,7300,2019-03-24
Klay Thompson,SG,7200,2019-03-24
Kyle Lowry,PG,7100,2019-03-24
Buddy Hield,SG/SF,7100,2019-03-24
Anthony Davis,PF/C,7000,2019-03-24
Chris Paul,PG,7000,2019-03-24
Paul Millsap,PF/C,6900,2019-03-24
Marvin Bagley III,PF/C,6900,2019-03-24
Jrue Holiday,PG/SG,6800,2019-03-24
Eric Bledsoe,PG,6800,2019-03-24
Kyle Kuzma,SF/PF,6500,2019-03-24
Jeremy Lamb,SG/SF,6300,2019-03-24
Jamal Murray,PG/SG,6300,2019-03-24
Rajon Rondo,PG,6200,2019-03-24
Collin Sexton,PG,6200,2019-03-24
Brook Lopez,C,6100,2019-03-24
Domantas Sabonis,PF/C,6100,2019-03-24
Draymond Green,PF/C,6000,2019-03-24
Myles Turner,C,5900,2019-03-24
Thaddeus Young,SF/PF,5800,2019-03-24
