player,pos,salary,date
Kentavious Caldwell-Pope,SG/SF,5900,2018-03-05
Lauri Markkanen,PF,5900,2018-03-05
Rudy Gay,SF/PF,5800,2018-03-05
Evan Fournier,SG/SF,5700,2018-03-05
Isaiah Thomas,PG/SG,5700,2018-03-05
Bojan Bogdanovic,SG/SF,5600,2018-03-05
Joe Ingles,SG/SF,5600,2018-03-05
Jaylen Brown,SG/SF,5600,2018-03-05
Andrew Harrison,PG/SG,5600,2018-03-05
David Nwaba,SG/SF,5600,2018-03-05
Derrick Favors,PF/C,5500,2018-03-05
Marcus Morris,SF/PF,5500,2018-03-05
Alex Len,C,5500,2018-03-05
Domantas Sabonis,PF/C,5500,2018-03-05
Dwyane Wade,PG/SG,5400,2018-03-05
Kyle Kuzma,SF/PF,5400,2018-03-05
Larry Nance Jr.,PF/C,5300,2018-03-05
Jarell Martin,PF/C,5300,2018-03-05
Lance Stephenson,SG/SF,5200,2018-03-05
Ishmael Smith,PG,5100,2018-03-05
Kyle Anderson,PG/SF,5100,2018-03-05
Jayson Tatum,SF/PF,5100,2018-03-05
Cory Joseph,PG,5000,2018-03-05
Al-Farouq Aminu,SF/PF,5000,2018-03-05
Darren Collison,PG,5000,2018-03-05
Reggie Jackson,PG,5000,2018-03-05
George Hill,PG/SG,5000,2018-03-05
Tyler Johnson,PG/SG,5000,2018-03-05
Jordan Clarkson,PG/SG,4900,2018-03-05
Mario Chalmers,PG,4900,2018-03-05
Jabari Parker,SF/PF,4900,2018-03-05
Terry Rozier,PG/SG,4900,2018-03-05
D.J. Augustin,PG/SG,4800,2018-03-05
James Johnson,SF/PF,4800,2018-03-05
Marcus Smart,SG/SF,4800,2018-03-05
John Henson,C,4800,2018-03-05
Kelly Olynyk,PF/C,4700,2018-03-05
Jonathon Simmons,SG/SF,4700,2018-03-05
Denzel Valentine,SG/SF,4700,2018-03-05
Jae Crowder,SF/PF,4600,2018-03-05
Patrick Mills,PG/SG,4600,2018-03-05
Reggie Bullock,SG/SF,4600,2018-03-05
Shabazz Napier,PG/SG,4600,2018-03-05
Danny Green,SG/SF,4500,2018-03-05
Ed Davis,PF/C,4500,2018-03-05
Ben McLemore,SG/SF,4500,2018-03-05
Rodney Hood,SG/SF,4500,2018-03-05
Joffrey Lauvergne,PF/C,4500,2018-03-05
Mario Hezonja,SF/PF,4500,2018-03-05
Malcolm Brogdon,PG/SG,4500,2018-03-05
Greg Monroe,PF/C,4400,2018-03-05
Justise Winslow,SF/PF,4400,2018-03-05
Davis Bertans,SF/PF,4400,2018-03-05
Manu Ginobili,SG/SF,4300,2018-03-05
Tyson Chandler,C,4300,2018-03-05
Dillon Brooks,SG/SF,4300,2018-03-05
Tristan Thompson,PF/C,4200,2018-03-05
Brook Lopez,C,4200,2018-03-05
Aron Baynes,C,4100,2018-03-05
Evan Turner,SG/SF,4100,2018-03-05
J.R. Smith,SG/SF,4100,2018-03-05
Stanley Johnson,SG/SF,4000,2018-03-05
Wayne Selden,PG/SG,4000,2018-03-05
Josh Hart,SG/SF,4000,2018-03-05
Wayne Ellington,SG/SF,3900,2018-03-05
Dragan Bender,PF/C,3900,2018-03-05
Bam Adebayo,PF/C,3900,2018-03-05
Tony Parker,PG,3800,2018-03-05
Justin Holiday,SG/SF,3800,2018-03-05
Cristiano Da Silva Felicio,PF/C,3800,2018-03-05
Deyonta Davis,PF/C,3800,2018-03-05
Marquese Chriss,PF/C,3800,2018-03-05
Maurice Harkless,SF/PF,3700,2018-03-05
Jeff Green,SF/PF,3700,2018-03-05
Bismack Biyombo,PF/C,3700,2018-03-05
Matthew Dellavedova,PG/SG,3700,2018-03-05
Shelvin Mack,PG/SG,3700,2018-03-05
Daniel Theis,PF/C,3700,2018-03-05
Kobi Simmons,SG,3700,2018-03-05
Zach Collins,PF/C,3700,2018-03-05
Royce O'Neale,SF,3700,2018-03-05
Ivan Rabb,PF/C,3600,2018-03-05
Kyle Korver,SG/SF,3500,2018-03-05
Robin Lopez,C,3500,2018-03-05
Tyler Zeller,C,3500,2018-03-05
Cameron Payne,PG/SG,3500,2018-03-05
Thon Maker,PF/C,3500,2018-03-05
Cedi Osman,SG/SF,3500,2018-03-05
Chandler Parsons,SF/PF,3400,2018-03-05
Jason Terry,PG/SG,3400,2018-03-05
Troy Daniels,SG,3400,2018-03-05
Terrence Ross,SG/SF,3400,2018-03-05
Trevor Booker,PF/C,3400,2018-03-05
James Ennis,SG/SF,3400,2018-03-05
Dwight Buyks,PG,3400,2018-03-05
Derrick Jones Jr.,SG/SF,3400,2018-03-05
Bryn Forbes,PG/SG,3400,2018-03-05
Xavier Rathan-Mayes,PG,3400,2018-03-05
Derrick White,PG/SG,3400,2018-03-05
Luke Babbitt,SF/PF,3300,2018-03-05
Alec Burks,PG/SG,3300,2018-03-05
Anthony Tolliver,SF/PF,3300,2018-03-05
Jared Dudley,PF,3300,2018-03-05
Shabazz Muhammad,SG/SF,3300,2018-03-05
Al Jefferson,PF/C,3300,2018-03-05
Glenn Robinson III,SG/SF,3300,2018-03-05
Marreese Speights,PF/C,3300,2018-03-05
Ivica Zubac,C,3300,2018-03-05
Tyler Ulis,PG,3300,2018-03-05
Sterling Brown,SG,3300,2018-03-05
Khem Birch,PF/C,3300,2018-03-05
Davon Reed,SG/SF,3300,2018-03-05
Jose Calderon,PG,3200,2018-03-05
Tony Snell,SG/SF,3200,2018-03-05
Jonas Jerebko,SF/PF,3200,2018-03-05
Shane Larkin,PG,3200,2018-03-05
Tyler Ennis,PG/SG,3200,2018-03-05
Eric Moreland,PF/C,3200,2018-03-05
Joseph Young,PG/SG,3200,2018-03-05
Jerian Grant,PG,3200,2018-03-05
Pat Connaughton,SG/SF,3200,2018-03-05
Brandon Paul,SG,3200,2018-03-05
Luke Kennard,SG/SF,3200,2018-03-05
Jameer Nelson,PG/SG,3100,2018-03-05
Ekpe Udoh,C,3100,2018-03-05
Noah Vonleh,PF/C,3100,2018-03-05
Jordan Mickey,PF/C,3100,2018-03-05
Raulzinho Neto,PG,3100,2018-03-05
Danuel House,SG/SF,3100,2018-03-05
Semi Ojeleye,SG/SF,3100,2018-03-05
Alex Caruso,PG/SG,3100,2018-03-05
Omer Asik,C,3000,2018-03-05
Channing Frye,PF/C,3000,2018-03-05
Luol Deng,SF/PF,3000,2018-03-05
Arron Afflalo,SG/SF,3000,2018-03-05
Brandon Knight,PG/SG,3000,2018-03-05
Mike Conley,PG,3000,2018-03-05
Gordon Hayward,SG/SF,3000,2018-03-05
Marcus Thornton,PG,3000,2018-03-05
Mirza Teletovic,SF/PF,3000,2018-03-05
Thabo Sefolosha,SG/SF,3000,2018-03-05
Jon Leuer,PF/C,3000,2018-03-05
Udonis Haslem,PF/C,3000,2018-03-05
Dante Exum,PG/SG,3000,2018-03-05
Brandon Rush,SG,3000,2018-03-05
Dion Waiters,PG/SG,3000,2018-03-05
C.J. Wilcox,SG/SF,3000,2018-03-05
Travis Wear,PF,3000,2018-03-05
Meyers Leonard,PF/C,3000,2018-03-05
Langston Galloway,PG/SG,3000,2018-03-05
Darrun Hilliard,SG/SF,3000,2018-03-05
Jarell Eddie,SG/SF,3000,2018-03-05
Rashad Vaughn,PG/SG,3000,2018-03-05
Xavier Munford,PG/SG,3000,2018-03-05
Matt Costello,PF,3000,2018-03-05
Paul Zipser,SF/PF,3000,2018-03-05
John Holland,SG/SF,3000,2018-03-05
Kay Felder,PG,3000,2018-03-05
Henry Ellenson,PF/C,3000,2018-03-05
Gary Payton II,PG/SG,3000,2018-03-05
Georges Niang,SF/PF,3000,2018-03-05
Brice Johnson,PF/C,3000,2018-03-05
Wade Baldwin,PG/SG,3000,2018-03-05
Rodney McGruder,SG/SF,3000,2018-03-05
Marshall Plumlee,C,3000,2018-03-05
Alan Williams,C,3000,2018-03-05
Shaquille Harrison,PG/SG,3000,2018-03-05
Jake Layman,SF/PF,3000,2018-03-05
Ryan Arcidiacono,PG,3000,2018-03-05
Guerschon Yabusele,PF/C,3000,2018-03-05
Abdel Nader,PF,3000,2018-03-05
Jabari Bird,SG,3000,2018-03-05
Kadeem Allen,SG,3000,2018-03-05
Antonio Blakeney,PG,3000,2018-03-05
Ante Zizic,C,3000,2018-03-05
Ben Moore,SF,3000,2018-03-05
Edmond Sumner,PG,3000,2018-03-05
Ike Anigbogu,PF/C,3000,2018-03-05
Trey McKinney Jones,SG,3000,2018-03-05
Thomas Bryant,PF/C,3000,2018-03-05
Erik McCree,SF/PF,3000,2018-03-05
Derrick Walton Jr.,PG/SG,3000,2018-03-05
D.J. Wilson,PF/C,3000,2018-03-05
Jamel Artis,SG/SF,3000,2018-03-05
Wesley Iwundu,SG/SF,3000,2018-03-05
Jonathan Isaac,SF/PF,3000,2018-03-05
Alec Peters,SF/PF,3000,2018-03-05
Caleb Swanigan,PF,3000,2018-03-05
London Perrantes,PG,3000,2018-03-05
Tony Bradley,PF/C,3000,2018-03-05
Naz Long,PG/SG,3000,2018-03-05
TJ Leaf,SF/PF,3000,2018-03-05
Reggie Hearn,SG,3000,2018-03-05
Myke Henry,SG/SF,3000,2018-03-05
Anthony Davis,PF/C,11600,2018-03-06
James Harden,PG/SG,11500,2018-03-06
Russell Westbrook,PG,11200,2018-03-06
Kevin Durant,SF/PF,9700,2018-03-06
Joel Embiid,C,9600,2018-03-06
Nikola Jokic,C,9500,2018-03-06
Damian Lillard,PG,9400,2018-03-06
Stephen Curry,PG/SG,9300,2018-03-06
Bradley Beal,PG/SG,8700,2018-03-06
Paul George,SF/PF,8500,2018-03-06
Jrue Holiday,PG/SG,8200,2018-03-06
Ben Simmons,PG/SF,8100,2018-03-06
DeAndre Jordan,C,8000,2018-03-06
Chris Paul,PG,7900,2018-03-06
DeMar DeRozan,SG/SF,7800,2018-03-06
Louis Williams,PG/SG,7700,2018-03-06
Kemba Walker,PG,7600,2018-03-06
Tobias Harris,SF/PF,7500,2018-03-06
Draymond Green,PF/C,7500,2018-03-06
Kyle Lowry,PG,7400,2018-03-06
C.J. McCollum,PG/SG,7300,2018-03-06
John Wall,PG,7200,2018-03-06
Otto Porter,SF/PF,7200,2018-03-06
Goran Dragic,PG,7100,2018-03-06
Enes Kanter,C,7000,2018-03-06
Will Barton,SG/SF,6900,2018-03-06
Hassan Whiteside,C,6900,2018-03-06
Clint Capela,C,6800,2018-03-06
Nicolas Batum,SG/SF,6800,2018-03-06
Dwight Howard,C,6700,2018-03-06
Dennis Smith Jr.,PG,6600,2018-03-06
Dennis Schroder,PG,6500,2018-03-06
Nikola Mirotic,PF,6500,2018-03-06
D'Angelo Russell,PG/SG,6500,2018-03-06
Klay Thompson,SG,6400,2018-03-06
Steven Adams,C,6400,2018-03-06
Jusuf Nurkic,C,6400,2018-03-06
Jamal Murray,PG/SG,6400,2018-03-06
Spencer Dinwiddie,PG/SG,6300,2018-03-06
Gary Harris,SG,6300,2018-03-06
Dario Saric,PF/C,6300,2018-03-06
Rajon Rondo,PG,6200,2018-03-06
Harrison Barnes,SF/PF,6100,2018-03-06
DeMarre Carroll,SF/PF,6000,2018-03-06
Juan Jose Barea,PG/SG,6000,2018-03-06
Tim Hardaway Jr.,SG/SF,5900,2018-03-06
Josh Richardson,SG/SF,5900,2018-03-06
Austin Rivers,PG/SG,5800,2018-03-06
Carmelo Anthony,SF/PF,5800,2018-03-06
Paul Millsap,PF/C,5800,2018-03-06
Danilo Gallinari,SF/PF,5800,2018-03-06
John Collins,PF/C,5800,2018-03-06
Rondae Hollis-Jefferson,SF/PF,5700,2018-03-06
Taurean Prince,SG/SF,5700,2018-03-06
Jonas Valanciunas,C,5600,2018-03-06
Kent Bazemore,SG/SF,5600,2018-03-06
Dewayne Dedmon,PF/C,5500,2018-03-06
Dwight Powell,PF/C,5500,2018-03-06
Dirk Nowitzki,PF/C,5400,2018-03-06
Markieff Morris,SF/PF,5400,2018-03-06
Wilson Chandler,SF/PF,5400,2018-03-06
Serge Ibaka,PF/C,5400,2018-03-06
Dwyane Wade,PG/SG,5300,2018-03-06
Trey Burke,PG/SG,5300,2018-03-06
Jarrett Allen,PF/C,5300,2018-03-06
J.J. Redick,SG/SF,5200,2018-03-06
Tomas Satoransky,PG/SG,5200,2018-03-06
Emmanuel Mudiay,PG,5100,2018-03-06
Allen Crabbe,SG/SF,5000,2018-03-06
Tyler Johnson,PG/SG,5000,2018-03-06
Michael Beasley,SF/PF,5000,2018-03-06
Montrezl Harrell,PF/C,5000,2018-03-06
Kelly Oubre Jr.,SG/SF,5000,2018-03-06
Eric Gordon,PG/SG,4900,2018-03-06
Robert Covington,SF/PF,4900,2018-03-06
Al-Farouq Aminu,SF/PF,4800,2018-03-06
Wesley Matthews,SG/SF,4800,2018-03-06
Kelly Olynyk,PF/C,4800,2018-03-06
Trevor Ariza,SF/PF,4700,2018-03-06
Milos Teodosic,PG/SG,4700,2018-03-06
James Johnson,SF/PF,4600,2018-03-06
Marcin Gortat,C,4500,2018-03-06
Jeremy Lamb,SG/SF,4500,2018-03-06
Shabazz Napier,PG/SG,4500,2018-03-06
Frank Kaminsky,PF/C,4500,2018-03-06
Caris LeVert,PG/SF,4500,2018-03-06
Andre Iguodala,SG/SF,4400,2018-03-06
Ed Davis,PF/C,4300,2018-03-06
Yogi Ferrell,PG/SG,4300,2018-03-06
Justise Winslow,SF/PF,4200,2018-03-06
Fred VanVleet,PG/SG,4200,2018-03-06
Evan Turner,SG/SF,4100,2018-03-06
Ersan Ilyasova,SF/PF,4100,2018-03-06
Kyle O'Quinn,PF/C,4100,2018-03-06
Ryan Anderson,PF/C,4000,2018-03-06
Avery Bradley,PG/SG,4000,2018-03-06
Marvin Williams,SF/PF,4000,2018-03-06
Joe Harris,SG/SF,4000,2018-03-06
E'Twaun Moore,SG/SF,4000,2018-03-06
Pascal Siakam,PF,4000,2018-03-06
Tyler Dorsey,PG/SG,4000,2018-03-06
Wayne Ellington,SG/SF,3900,2018-03-06
C.J. Miles,SG/SF,3900,2018-03-06
Mason Plumlee,PF/C,3900,2018-03-06
Mike Muscala,PF/C,3900,2018-03-06
Trey Lyles,SF/PF,3900,2018-03-06
Jakob Poeltl,PF/C,3900,2018-03-06
C.J. Williams,SG/SF,3800,2018-03-06
Isaiah Taylor,PG,3800,2018-03-06
Bam Adebayo,PF/C,3800,2018-03-06
Emeka Okafor,C,3800,2018-03-06
Maurice Harkless,SF/PF,3700,2018-03-06
Joe Johnson,SG/SF,3700,2018-03-06
Richaun Holmes,PF/C,3700,2018-03-06
Malcolm Delaney,PG/SG,3700,2018-03-06
Cheick Diallo,PF/C,3700,2018-03-06
Jordan Bell,PF/C,3700,2018-03-06
Mike Scott,PF,3600,2018-03-06
Courtney Lee,SG/SF,3600,2018-03-06
Ian Clark,PG/SG,3600,2018-03-06
Doug McDermott,SF,3600,2018-03-06
Michael Kidd-Gilchrist,SF,3600,2018-03-06
T.J. McConnell,PG,3600,2018-03-06
Frank Ntilikina,PG/SG,3600,2018-03-06
Zach Collins,PF/C,3600,2018-03-06
Marco Belinelli,SG/SF,3500,2018-03-06
Darius Miller,SF/PF,3500,2018-03-06
Ian Mahinmi,C,3500,2018-03-06
Cody Zeller,C,3500,2018-03-06
David West,PF/C,3500,2018-03-06
P.J. Tucker,SF/PF,3500,2018-03-06
Michael Carter-Williams,PG,3500,2018-03-06
Jerami Grant,SF/PF,3500,2018-03-06
Dante Cunningham,SF/PF,3500,2018-03-06
Delon Wright,PG/SG,3500,2018-03-06
Tyrone Wallace,PG/SF,3500,2018-03-06
Jawun Evans,PG,3500,2018-03-06
Raymond Felton,PG/SG,3400,2018-03-06
Gerald Green,SG/SF,3400,2018-03-06
Amir Johnson,PF/C,3400,2018-03-06
Nerlens Noel,C,3400,2018-03-06
Zaza Pachulia,C,3400,2018-03-06
Quincy Acy,PF/C,3400,2018-03-06
Nene Hilario,C,3400,2018-03-06
Luc Mbah a Moute,SF/PF,3400,2018-03-06
Salah Mejri,C,3400,2018-03-06
Jahlil Okafor,C,3400,2018-03-06
Boban Marjanovic,C,3400,2018-03-06
Derrick Jones Jr.,SG/SF,3400,2018-03-06
Devin Harris,PG/SG,3300,2018-03-06
Brandan Wright,PF,3300,2018-03-06
Luke Babbitt,SF/PF,3300,2018-03-06
Jarrett Jack,PG,3300,2018-03-06
Patrick Patterson,PF/C,3300,2018-03-06
Omri Casspi,SF/PF,3300,2018-03-06
Nik Stauskas,PG/SG,3300,2018-03-06
JaVale McGee,C,3300,2018-03-06
Jodie Meeks,SG,3300,2018-03-06
Tim Frazier,PG,3300,2018-03-06
Justin Anderson,SG/SF,3300,2018-03-06
Treveon Graham,SG/SF,3300,2018-03-06
Troy Williams,SF/PF,3300,2018-03-06
Maxi Kleber,PF/C,3300,2018-03-06
Torrey Craig,SG/SF,3300,2018-03-06
Markelle Fultz,PG/SG,3300,2018-03-06
OG Anunoby,SF/PF,3300,2018-03-06
Jason Smith,PF/C,3200,2018-03-06
Corey Brewer,SG/SF,3200,2018-03-06
Miles Plumlee,C,3200,2018-03-06
Darrell Arthur,SF/PF,3200,2018-03-06
Shaun Livingston,PG/SG,3200,2018-03-06
Kevon Looney,SF/PF,3200,2018-03-06
Pat Connaughton,SG/SF,3200,2018-03-06
DeAndre Bembry,SG/SF,3200,2018-03-06
Kyle Collinsworth,PG/SG,3200,2018-03-06
Malik Beasley,PG/SG,3200,2018-03-06
Guillermo Hernangomez,C,3200,2018-03-06
Wesley Johnson,SG/SF,3100,2018-03-06
Jerryd Bayless,PG/SG,3100,2018-03-06
Tarik Black,PF/C,3100,2018-03-06
Jordan Mickey,PF/C,3100,2018-03-06
Sam Dekker,SF/PF,3100,2018-03-06
Josh Huestis,SG/SF,3100,2018-03-06
Juan Hernangomez,SF/PF,3100,2018-03-06
Alex Abrines,SG/SF,3100,2018-03-06
Andrew White III,SF,3100,2018-03-06
Jeremy Lin,PG/SG,3000,2018-03-06
Patrick Beverley,PG/SG,3000,2018-03-06
Richard Jefferson,SF/PF,3000,2018-03-06
Alexis Ajinca,C,3000,2018-03-06
Nick Young,SG,3000,2018-03-06
DeMarcus Cousins,PF/C,3000,2018-03-06
Joakim Noah,C,3000,2018-03-06
Ramon Sessions,PG/SG,3000,2018-03-06
Kenneth Faried,PF/C,3000,2018-03-06
Kyle Singler,SG/SF,3000,2018-03-06
Timofey Mozgov,C,3000,2018-03-06
Nick Collison,PF/C,3000,2018-03-06
Andre Roberson,SG/SF,3000,2018-03-06
Udonis Haslem,PF/C,3000,2018-03-06
Lance Thomas,SF/PF,3000,2018-03-06
James Young,SG/SF,3000,2018-03-06
Dion Waiters,PG/SG,3000,2018-03-06
C.J. Wilcox,SG/SF,3000,2018-03-06
Solomon Hill,SF/PF,3000,2018-03-06
Meyers Leonard,PF/C,3000,2018-03-06
Lucas Nogueira,PF,3000,2018-03-06
Markel Brown,PG/SG,3000,2018-03-06
Lorenzo Brown,PG,3000,2018-03-06
Chris McCullough,PF/C,3000,2018-03-06
Malcolm Miller,PF,3000,2018-03-06
R.J. Hunter,SG,3000,2018-03-06
Quinn Cook,PG,3000,2018-03-06
Sean Kilpatrick,PG/SG,3000,2018-03-06
Kristaps Porzingis,PF/C,3000,2018-03-06
Julyan Stone,PG/SG,3000,2018-03-06
Seth Curry,PG/SG,3000,2018-03-06
Norman Powell,SG/SF,3000,2018-03-06
Josh Magette,PG,3000,2018-03-06
Isaiah Whitehead,PG/SG,3000,2018-03-06
Demetrius Jackson,PG,3000,2018-03-06
Jalen Jones,SF,3000,2018-03-06
DeAndre Liggins,SG/SF,3000,2018-03-06
Dorian Finney-Smith,SF/PF,3000,2018-03-06
Patrick McCaw,PG/SF,3000,2018-03-06
Damian Jones,C,3000,2018-03-06
Chinanu Onuaku,C,3000,2018-03-06
Wade Baldwin,PG/SG,3000,2018-03-06
Rodney McGruder,SG/SF,3000,2018-03-06
Ron Baker,PG/SG,3000,2018-03-06
Timothe Luwawu-Cabarrot,SG/SF,3000,2018-03-06
James Webb III,SF,3000,2018-03-06
Jake Layman,SF/PF,3000,2018-03-06
Malachi Richardson,SG/SF,3000,2018-03-06
Marcus Paige,PG,3000,2018-03-06
Tyler Cavanaugh,PF,3000,2018-03-06
Milton Doyle,PG,3000,2018-03-06
Malik Monk,PG/SG,3000,2018-03-06
Dwayne Bacon,SG/SF,3000,2018-03-06
Mangok Mathiang,PF/C,3000,2018-03-06
Isaiah Hicks,PF/C,3000,2018-03-06
Johnathan Motley,SF,3000,2018-03-06
Monte Morris,PG,3000,2018-03-06
Tyler Lydon,PF,3000,2018-03-06
Antonius Cleveland,SG,3000,2018-03-06
Chris Boucher,PF,3000,2018-03-06
Zhou Qi,PF/C,3000,2018-03-06
Sindarius Thornwell,SG,3000,2018-03-06
Derrick Walton Jr.,PG/SG,3000,2018-03-06
Frank Jackson,PG/SG,3000,2018-03-06
Charles Cooke,SG,3000,2018-03-06
Damyean Dotson,SG/SF,3000,2018-03-06
Nigel Hayes,PF,3000,2018-03-06
Luke Kornet,PF/C,3000,2018-03-06
Dakari Johnson,C,3000,2018-03-06
Terrance Ferguson,SG/SF,3000,2018-03-06
Furkan Korkmaz,SG/SF,3000,2018-03-06
Caleb Swanigan,PF,3000,2018-03-06
Alfonzo McKinnie,PF,3000,2018-03-06
Devin Robinson,SG,3000,2018-03-06
PJ Dozier,PG/SG,3000,2018-03-06
Daniel Hamilton,SF,3000,2018-03-06
Walt Lemon Jr.,SF,3000,2018-03-06
Scotty Hopson,SG/SF,3000,2018-03-06
Jaylen Morris,SG,3000,2018-03-06
LeBron James,SF/PF,11400,2018-03-07
Anthony Davis,PF/C,11300,2018-03-07
James Harden,PG/SG,11100,2018-03-07
Giannis Antetokounmpo,SF/PF,10400,2018-03-07
Andre Drummond,C,9500,2018-03-07
Nikola Jokic,C,9100,2018-03-07
Rudy Gobert,C,8400,2018-03-07
Victor Oladipo,PG/SG,8300,2018-03-07
Marc Gasol,C,8200,2018-03-07
Jrue Holiday,PG/SG,8100,2018-03-07
Chris Paul,PG,8000,2018-03-07
Blake Griffin,PF/C,7900,2018-03-07
Julius Randle,PF/C,7800,2018-03-07
Nikola Vucevic,C,7700,2018-03-07
Aaron Gordon,SF/PF,7600,2018-03-07
DeMar DeRozan,SG/SF,7500,2018-03-07
Eric Bledsoe,PG/SG,7500,2018-03-07
Tyreke Evans,PG/SG,7400,2018-03-07
Lonzo Ball,PG,7400,2018-03-07
Donovan Mitchell,PG/SG,7300,2018-03-07
Kyle Lowry,PG,7200,2018-03-07
Clint Capela,C,7100,2018-03-07
Will Barton,SG/SF,7000,2018-03-07
Khris Middleton,SG/SF,6900,2018-03-07
JaMychal Green,SF/PF,6800,2018-03-07
Zach LaVine,PG/SG,6700,2018-03-07
Kris Dunn,PG/SG,6700,2018-03-07
Bobby Portis,PF/C,6600,2018-03-07
Brandon Ingram,SG/SF,6600,2018-03-07
Ricky Rubio,PG,6500,2018-03-07
Kevin Love,PF/C,6500,2018-03-07
Willie Cauley-Stein,C,6500,2018-03-07
Rajon Rondo,PG,6400,2018-03-07
Bogdan Bogdanovic,SG/SF,6400,2018-03-07
Nikola Mirotic,PF,6300,2018-03-07
Gary Harris,SG,6300,2018-03-07
Larry Nance Jr.,PF/C,6300,2018-03-07
Kentavious Caldwell-Pope,SG/SF,6200,2018-03-07
Jamal Murray,PG/SG,6200,2018-03-07
Paul Millsap,PF/C,6100,2018-03-07
Kyle Kuzma,SF/PF,6100,2018-03-07
Isaiah Thomas,PG/SG,6000,2018-03-07
Joe Ingles,SG/SF,5900,2018-03-07
Lauri Markkanen,PF,5900,2018-03-07
Zach Randolph,PF/C,5800,2018-03-07
Evan Fournier,SG/SF,5700,2018-03-07
Thaddeus Young,SF/PF,5700,2018-03-07
Bojan Bogdanovic,SG/SF,5600,2018-03-07
Myles Turner,C,5600,2018-03-07
De'Aaron Fox,PG,5600,2018-03-07
Jonas Valanciunas,C,5500,2018-03-07
Skal Labissiere,PF/C,5500,2018-03-07
David Nwaba,SG/SF,5500,2018-03-07
Derrick Favors,PF/C,5400,2018-03-07
Eric Gordon,PG/SG,5300,2018-03-07
Serge Ibaka,PF/C,5300,2018-03-07
Wilson Chandler,SF/PF,5200,2018-03-07
Andrew Harrison,PG/SG,5200,2018-03-07
Buddy Hield,SG/SF,5200,2018-03-07
Denzel Valentine,SG/SF,5100,2018-03-07
Domantas Sabonis,PF/C,5100,2018-03-07
D.J. Augustin,PG/SG,5000,2018-03-07
Darren Collison,PG,5000,2018-03-07
Lance Stephenson,SG/SF,5000,2018-03-07
Jarell Martin,PF/C,5000,2018-03-07
Trevor Ariza,SF/PF,4900,2018-03-07
Cory Joseph,PG,4900,2018-03-07
Ishmael Smith,PG,4900,2018-03-07
Reggie Jackson,PG,4900,2018-03-07
Rodney Hood,SG/SF,4800,2018-03-07
Brook Lopez,C,4800,2018-03-07
Jabari Parker,SF/PF,4700,2018-03-07
Reggie Bullock,SG/SF,4700,2018-03-07
George Hill,PG/SG,4700,2018-03-07
Jordan Clarkson,PG/SG,4600,2018-03-07
Mario Chalmers,PG,4500,2018-03-07
Ben McLemore,SG/SF,4500,2018-03-07
John Henson,C,4500,2018-03-07
Jonathon Simmons,SG/SF,4500,2018-03-07
Malcolm Brogdon,PG/SG,4500,2018-03-07
Kosta Koufos,C,4400,2018-03-07
Mario Hezonja,SF/PF,4400,2018-03-07
Fred VanVleet,PG/SG,4400,2018-03-07
Jae Crowder,SF/PF,4300,2018-03-07
Wayne Selden,PG/SG,4300,2018-03-07
E'Twaun Moore,SG/SF,4200,2018-03-07
Pascal Siakam,PF,4200,2018-03-07
Dillon Brooks,SG/SF,4200,2018-03-07
Kobi Simmons,SG,4100,2018-03-07
Ryan Anderson,PF/C,4000,2018-03-07
Tristan Thompson,PF/C,4000,2018-03-07
Josh Hart,SG/SF,4000,2018-03-07
J.R. Smith,SG/SF,3900,2018-03-07
Mason Plumlee,PF/C,3900,2018-03-07
Stanley Johnson,SG/SF,3900,2018-03-07
Trey Lyles,SF/PF,3900,2018-03-07
C.J. Miles,SG/SF,3800,2018-03-07
Shelvin Mack,PG/SG,3800,2018-03-07
Cristiano Da Silva Felicio,PF/C,3800,2018-03-07
Jakob Poeltl,PF/C,3800,2018-03-07
Emeka Okafor,C,3800,2018-03-07
Joe Johnson,SG/SF,3700,2018-03-07
Jeff Green,SF/PF,3700,2018-03-07
Bismack Biyombo,PF/C,3700,2018-03-07
Matthew Dellavedova,PG/SG,3700,2018-03-07
Garrett Temple,SG/SF,3700,2018-03-07
Justin Holiday,SG/SF,3700,2018-03-07
James Ennis,SG/SF,3700,2018-03-07
Cheick Diallo,PF/C,3700,2018-03-07
Cedi Osman,SG/SF,3700,2018-03-07
Xavier Rathan-Mayes,PG/SG,3700,2018-03-07
Ian Clark,PG/SG,3600,2018-03-07
Cameron Payne,PG/SG,3600,2018-03-07
Delon Wright,PG/SG,3600,2018-03-07
Deyonta Davis,PF/C,3600,2018-03-07
Ivan Rabb,PF/C,3600,2018-03-07
Darius Miller,SF/PF,3500,2018-03-07
Kyle Korver,SG/SF,3500,2018-03-07
Robin Lopez,C,3500,2018-03-07
Jonas Jerebko,SF/PF,3500,2018-03-07
P.J. Tucker,SF/PF,3500,2018-03-07
Justin Jackson,SG/SF,3500,2018-03-07
Royce O'Neale,SF,3500,2018-03-07
Chandler Parsons,SF/PF,3400,2018-03-07
Jason Terry,PG/SG,3400,2018-03-07
Gerald Green,SG/SF,3400,2018-03-07
Vince Carter,SG/SF,3400,2018-03-07
Nene Hilario,C,3400,2018-03-07
Luc Mbah a Moute,SF/PF,3400,2018-03-07
Frank Mason III,PG,3400,2018-03-07
OG Anunoby,SF/PF,3400,2018-03-07
Myke Henry,SG/SF,3400,2018-03-07
Devin Harris,PG/SG,3300,2018-03-07
