,,date,minutes,minutes,td,td,dd,dd,doubles,doubles,dk_per_min,dk_per_min,dk_per_min,dk_score,dk_score,dk_score,points,points,points,game_score,game_score,game_score,fg_pct,three_pct,two_pct,rebounds,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,w
,,len,sum,mean,sum,mean,sum,mean,sum,mean,mean,max,std,mean,max,std,mean,max,std,mean,max,std,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean
slug,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
witheje01,Jeff Withey,209,2093.15,10.015071770334929,0,0.0,2,0.009569377990430622,16,0.07655502392344497,1.1054197673176882,60.0,4.12408482281406,8.68421052631579,37.5,8.034079423694715,3.210526315789474,17,3.419919619293581,3.2679425837320575,16.5,3.7943500604586964,0.4034821903242956,0.004784688995215311,0.4074694311536417,2.4976076555023923,0.8803827751196173,1.6172248803827751,0.31100478468899523,0.2727272727272727,0.7511961722488039,0.36363636363636365,0.4784688995215311
porzikr01,Kristaps Porzi??is,186,5764.083333333334,30.989695340501797,0,0.0,38,0.20430107526881722,200,1.075268817204301,1.1038866481607312,1.8503443957420163,0.2970244888751588,34.358870967741936,66.75,11.952096471738631,17.806451612903224,40,7.727463224204293,12.503763440860212,34.3,7.235508299666864,0.43190717426556835,0.3223502304147466,0.46585809059093786,7.080645161290323,1.6397849462365592,5.440860215053763,1.3333333333333333,0.7311827956989247,2.032258064516129,1.7849462365591398,0.40860215053763443
aldrila01,LaMarcus Aldridge,763,26988.7166666667,35.3718435998253,0,0.0,311,0.4076015727391874,1041,1.36435124508519,1.1038216378650276,2.0254010695187166,0.2870384067219078,38.90956749672346,78.75,11.525377690776889,21.049803407601573,56,7.531570253687808,16.14180865006553,45.0,7.512491461431936,0.4871703344078985,0.10364788117081694,0.49392058425545743,8.89121887287025,2.7365661861074706,6.154652686762779,2.104849279161206,0.744429882044561,1.1205766710353866,1.6684141546526867,0.6055045871559633
antetth01,Thanasis Antetokounmpo,2,6.25,3.125,0,0.0,0,0.0,0,0.0,1.103507070454261,1.290983606557377,0.26513185998375577,3.625,5.25,2.2980970388562794,3.0,4,1.4142135623730951,1.9500000000000002,2.6,0.9192388155425117,0.8333333333333333,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5
johnsar02,Armon Johnson,48,402.0666666666667,8.37638888888889,0,0.0,0,0.0,6,0.125,1.0995288818367068,15.0,2.1614677842067618,6.359375,30.25,6.656445095033195,3.2708333333333335,12,3.8245543939205175,1.8416666666666666,12.3,3.524674925909244,0.3395833333333333,0.07986111111111112,0.3321383477633478,1.0208333333333333,0.25,0.7708333333333334,1.1666666666666667,0.20833333333333334,0.020833333333333332,0.9166666666666666,0.4583333333333333
anthoca01,Carmelo Anthony,620,22100.450000000026,35.64588709677424,1,0.0016129032258064516,112,0.18064516129032257,704,1.135483870967742,1.098826371068366,2.1410090556274257,0.2739721575472414,39.4125,82.75,12.195032002135862,23.65483870967742,62,8.884479895362482,15.589032258064506,50.6,7.953262650264669,0.4351241909350557,0.3253935580548484,0.4639599428789538,6.853225806451613,1.5048387096774194,5.348387096774194,2.8435483870967744,0.9467741935483871,0.532258064516129,2.338709677419355,0.5016129032258064
colsobo01,Bonzie Colson,8,98.45000000000002,12.306250000000002,0,0.0,2,0.25,4,0.5,1.097231254224373,4.945054945054945,1.62795639906496,12.125,43.5,18.923719054592382,4.875,21,8.322731351116479,4.0375,17.0,6.873123120428692,0.1519097222222222,0.18055555555555555,0.12698412698412698,3.75,1.0,2.75,0.375,0.625,0.125,0.375,0.75
goberru01,Rudy Gobert,431,12442.016666666663,28.867788089713834,0,0.0,214,0.4965197215777262,532,1.234338747099768,1.0923161271353763,3.5064935064935066,0.35661771755802846,32.072505800464036,66.25,14.04821818493285,11.204176334106728,35,6.31167844897477,12.578422273781905,38.9,7.158194089382472,0.6021893709538716,0.0,0.6042388682469886,10.517401392111369,3.2482598607888633,7.269141531322505,1.331786542923434,0.691415313225058,2.1925754060324825,1.5777262180974478,0.5243619489559165
leonaka01,Kawhi Leonard,578,18251.916666666664,31.577710495963085,0,0.0,93,0.16089965397923875,577,0.9982698961937716,1.0916114360095608,2.0813397129186604,0.3330429936659798,34.88321799307958,73.75,13.54740007893288,18.017301038062282,45,9.031029408824287,15.394982698961936,39.9,7.911327842526545,0.49740774083315614,0.3578232273301475,0.5427518234190317,6.581314878892734,1.3598615916955017,5.221453287197232,2.397923875432526,1.7577854671280277,0.6660899653979239,1.513840830449827,0.7352941176470589
georgpa01,Paul George,680,23390.900000000016,34.3983823529412,4,0.0058823529411764705,112,0.16470588235294117,704,1.035294117647059,1.080112955224069,2.0930232558139537,0.3244155846005266,37.64779411764706,88.5,14.322649431310474,19.86470588235294,48,9.58609948314233,14.420588235294112,43.4,8.75480358486594,0.4265724185712171,0.3532597649130961,0.4661876450218171,6.5323529411764705,0.9352941176470588,5.597058823529411,3.3720588235294118,1.761764705882353,0.45441176470588235,2.6323529411764706,0.5705882352941176
millspa01,Paul Millsap,740,23788.050000000003,32.146013513513516,1,0.0013513513513513514,202,0.27297297297297296,843,1.1391891891891892,1.0792139611267346,2.056101792943898,0.30153243327650325,34.90168918918919,79.25,11.938294802821352,16.052702702702703,46,6.539868838984144,13.4495945945946,37.9,6.8595054085384195,0.47618938580557474,0.20052874302874302,0.5007884309440034,7.944594594594594,2.2027027027027026,5.741891891891892,2.731081081081081,1.4527027027027026,1.0891891891891892,1.9945945945945946,0.572972972972973
hernawi01,Willy Hernangómez,178,2630.733333333333,14.779400749063669,0,0.0,19,0.10674157303370786,88,0.4943820224719101,1.0783887102387388,3.253012048192771,0.5544803042440949,16.969101123595507,52.25,11.717865074292357,7.044943820224719,24,5.313685799563898,6.390449438202247,24.5,5.6731171814026755,0.48596745794779506,0.09363295880149812,0.49833085921569076,5.595505617977528,1.9550561797752808,3.640449438202247,1.0617977528089888,0.42134831460674155,0.4044943820224719,1.0842696629213484,0.43820224719101125
robinmi01,Mitchell Robinson,66,1359.5166666666662,20.598737373737368,0,0.0,11,0.16666666666666666,37,0.5606060606060606,1.0779589833173058,1.85986793837124,0.35775894821149967,22.640151515151516,54.0,12.080270691366561,7.348484848484849,19,4.872189285960515,9.196969696969697,26.1,6.237848980759307,0.6473905723905725,0.0,0.6473905723905725,6.409090909090909,2.6818181818181817,3.727272727272727,0.5606060606060606,0.7878787878787878,2.4393939393939394,0.5303030303030303,0.24242424242424243
mcgeeja01,JaVale McGee,584,10317.883333333339,17.667608447488593,1,0.0017123287671232876,61,0.10445205479452055,310,0.5308219178082192,1.0749341968107995,2.9702970297029703,0.4255141198832808,19.127996575342465,72.0,11.91246984600139,8.261986301369863,33,5.549854524369493,7.350513698630127,34.4,5.843299639677679,0.5613307758641671,0.0025684931506849314,0.5672100801595673,5.289383561643835,1.9434931506849316,3.345890410958904,0.3904109589041096,0.3904109589041096,1.6095890410958904,0.9897260273972602,0.5273972602739726
russeda01,D'Angelo Russell,277,7899.233333333341,28.51708784596874,1,0.0036101083032490976,22,0.07942238267148015,238,0.8592057761732852,1.0716808352519427,2.257575757575758,0.3661942824294074,31.347472924187727,77.0,13.361218788111854,16.57039711191336,44,8.648506040108241,11.024548736462101,34.7,8.015680526723415,0.40332371322384697,0.32312798513159535,0.44423788216232146,3.6714801444043323,0.5884476534296029,3.083032490974729,5.050541516245487,1.1660649819494584,0.24187725631768953,2.8375451263537905,0.35018050541516244
mitchdo01,Donovan Mitchell,172,5840.750000000003,33.95784883720932,0,0.0,4,0.023255813953488372,163,0.9476744186046512,1.0707055767031732,1.8664987405541562,0.284464803011702,36.63081395348837,65.75,11.596671403368244,22.209302325581394,46,8.656696396019678,13.936627906976746,38.4,8.059703840054677,0.4260185977191432,0.33392761953808464,0.4756703714482606,4.0813953488372094,0.7383720930232558,3.3430232558139537,3.9244186046511627,1.441860465116279,0.36627906976744184,2.8255813953488373,0.5872093023255814
byarsde01,Derrick Byars,2,36.86666666666666,18.43333333333333,0,0.0,0,0.0,0,0.0,1.0651989204318273,1.4139344262295082,0.49318648198012155,14.625,23.5,12.551145366061219,5.0,8,4.242640687119285,5.550000000000001,8.4,4.030508652763321,0.3611111111111111,0.0,0.5833333333333333,5.5,3.0,2.5,0.5,1.0,0.0,0.0,1.0
smithjo03,Josh Smith,542,17132.31666666668,31.60944034440347,2,0.0036900369003690036,148,0.2730627306273063,575,1.0608856088560885,1.0646021293316619,1.865194654270773,0.29696031004790846,34.16928044280443,76.25,13.785676687648085,14.824723247232471,34,7.117751195843256,11.327859778597782,34.0,7.325037371267669,0.4348802798351363,0.22162205875305507,0.46889663588205427,7.46309963099631,1.7767527675276753,5.686346863468635,3.404059040590406,1.1845018450184501,1.5018450184501846,2.4391143911439115,0.5166051660516605
gilesha01,Harry Giles,58,820.0333333333332,14.138505747126434,0,0.0,0,0.0,18,0.3103448275862069,1.062677925101039,2.0117351215423303,0.4645566549033443,15.21551724137931,40.0,9.093260502695003,7.0344827586206895,20,5.053973657209513,4.95,18.4,4.801032418209833,0.48874143098281025,0.0,0.4942575145161352,3.8275862068965516,1.1379310344827587,2.689655172413793,1.4655172413793103,0.5344827586206896,0.3793103448275862,1.2586206896551724,0.4482758620689655
mingya01,Yao Ming,5,90.51666666666668,18.103333333333335,0,0.0,0,0.0,4,0.8,1.0582365460573182,1.270935960591133,0.31053711408530293,20.65,27.75,10.029020390845758,10.2,15,6.1400325732035,7.8,12.9,5.164784603446692,0.4036363636363636,0.0,0.4036363636363636,5.4,1.4,4.0,0.8,0.0,1.6,1.4,0.2
walkeke02,Kemba Walker,616,21018.933333333352,34.12164502164505,2,0.003246753246753247,44,0.07142857142857142,593,0.9626623376623377,1.0563229500255615,2.210620525059666,0.2963842747845169,36.35349025974026,81.25,12.451644028713275,19.87987012987013,60,8.946554079745209,14.776136363636384,43.7,8.307751224843884,0.4092036493303031,0.33444554554180245,0.4452375667103041,3.8198051948051948,0.573051948051948,3.2467532467532467,5.454545454545454,1.3246753246753247,0.38961038961038963,2.1818181818181817,0.4025974025974026
monrogr01,Greg Monroe,659,17810.616666666683,27.02673242286295,2,0.0030349013657056147,214,0.32473444613050073,695,1.054628224582701,1.054559751159588,2.376237623762376,0.3305910013532874,28.93740515933232,61.5,12.654845201991069,12.895295902883156,35,6.666818371572938,11.196965098634282,32.5,6.623947290359956,0.5032528541018981,0.002276176024279211,0.5057252594574597,8.101669195751137,2.7526555386949925,5.349013657056146,2.0834597875569045,1.0424886191198786,0.5644916540212443,1.8437025796661608,0.4157814871016692
lowryky01,Kyle Lowry,727,24742.733333333334,34.03402109124255,14,0.01925722145804677,132,0.1815680880330124,759,1.0440165061898212,1.0536450272809683,2.0857292211186618,0.29064866248002247,35.98074277854195,70.75,12.034120190475704,16.346629986244842,43,7.842689674281937,13.831911966987624,41.6,7.698681476531419,0.4151551586355819,0.3514482954809842,0.4628154020990437,4.674002751031637,0.8830811554332875,3.7909215955983493,6.779917469050894,1.4360385144429162,0.2861072902338377,2.514442916093535,0.5873452544704264
alexajo01,Joe Alexander,8,28.916666666666664,3.614583333333333,0,0.0,0,0.0,0,0.0,1.0533487206518215,5.0,1.658324992030508,2.15625,7.5,2.5033459751757388,0.5,2,0.9258200997725514,0.2,1.1,0.7171371656006362,0.041666666666666664,0.0,0.0625,0.625,0.25,0.375,0.25,0.125,0.125,0.0,0.125
pattoju01,Justin Patton,4,24.33333333333333,6.083333333333332,0,0.0,0,0.0,0,0.0,1.0529354379540727,1.171003717472119,0.12184407653889416,6.25,10.5,4.363675820528682,1.75,4,1.707825127659933,1.7,3.8,1.5705625319186327,0.29166666666666663,0.0,0.29166666666666663,1.5,0.5,1.0,0.75,0.75,0.0,0.0,0.5
valanjo01,Jonas Valan?i?nas,532,13398.133333333342,25.18446115288222,0,0.0,165,0.3101503759398496,549,1.031954887218045,1.0511514310784664,2.366156787762906,0.34992846522513654,26.625,74.5,10.810182782408319,12.118421052631579,34,6.0524293536054214,10.40676691729323,33.9,6.001813228700069,0.5545753552003546,0.05639097744360901,0.5606088611847587,8.590225563909774,2.5864661654135337,6.003759398496241,0.7894736842105263,0.37969924812030076,1.037593984962406,1.518796992481203,0.5883458646616542
oquinky01,Kyle O'Quinn,444,6402.200000000005,14.419369369369381,0,0.0,23,0.0518018018018018,129,0.2905405405405405,1.0470477046438202,2.926829268292683,0.4969692468043485,15.688063063063064,52.0,10.725309904043558,5.554054054054054,23,4.732506745520219,5.329954954954952,24.9,5.212424729003617,0.4627789002789,0.03866366366366366,0.47567626005125974,4.617117117117117,1.337837837837838,3.279279279279279,1.3333333333333333,0.4099099099099099,0.9662162162162162,0.9887387387387387,0.35135135135135137
thomais02,Isaiah Thomas,510,15116.19999999999,29.639607843137235,1,0.00196078431372549,28,0.054901960784313725,458,0.8980392156862745,1.0421136534629658,3.75,0.34721291020165307,31.576960784313727,71.5,13.057699652487381,18.7921568627451,53,9.153136023877984,13.497647058823516,43.2,8.18341045246647,0.4251573648583937,0.33301147109970647,0.47583177336647436,2.5431372549019606,0.5411764705882353,2.0019607843137255,5.1196078431372545,0.9235294117647059,0.11176470588235295,2.396078431372549,0.4803921568627451
horfoal01,Al Horford,711,23582.2666666667,33.16774496015007,2,0.0028129395218002813,211,0.2967651195499297,836,1.1758087201125176,1.04127975323972,1.8903269754768393,0.2714471328372628,34.41209563994374,69.5,10.145560742768536,14.874824191279888,34,5.590467156904516,13.718706047819952,35.7,6.158930446012726,0.5267453623009285,0.2077229498115573,0.5503316698521455,8.067510548523206,1.9957805907172996,6.071729957805907,3.617440225035162,0.8255977496483825,1.2137834036568214,1.6272855133614628,0.5977496483825597
kanteen01,Enes Kanter,626,13821.11666666667,22.078461128860496,0,0.0,179,0.28594249201277955,588,0.939297124600639,1.0396723015842624,2.246376811594203,0.3801516453770018,23.80870607028754,65.0,12.653009447679517,11.718849840255592,33,6.661713601995812,9.484504792332272,34.3,6.864428855657036,0.5239099209650973,0.05218317358892438,0.5307238456234119,7.55111821086262,2.916932907348243,4.634185303514377,0.8242811501597445,0.402555910543131,0.46006389776357826,1.5511182108626198,0.4776357827476038
warneja01,Jameel Warney,3,26.833333333333332,8.944444444444445,0,0.0,0,0.0,0,0.0,1.0386148283052234,1.25,0.18793609908345943,9.25,11.25,2.462214450449026,5.666666666666667,8,2.081665999466133,4.366666666666667,4.6,0.20816659994661335,0.6904761904761904,0.0,0.6904761904761904,3.0,1.3333333333333333,1.6666666666666667,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
markkla01,Lauri Markkanen,120,3702.2166666666635,30.85180555555553,0,0.0,34,0.2833333333333333,142,1.1833333333333333,1.038342199792393,1.7483443708609272,0.2878506102494735,32.15,61.75,10.98903196507371,16.725,35,6.992147456284095,12.038333333333332,32.1,6.789613710789201,0.4295605539684487,0.34965504403004405,0.48225026131276133,8.15,1.275,6.875,1.2833333333333334,0.6333333333333333,0.6083333333333333,1.4,0.325
nowitdi01,Dirk Nowitzki,700,21335.783333333326,30.479690476190466,1,0.0014285714285714286,90,0.12857142857142856,702,1.002857142857143,1.0381071565917337,2.0620842572062084,0.27445148518958684,31.993214285714284,69.0,11.798015780158362,18.415714285714287,48,8.146549963825192,13.353857142857139,46.5,7.433079563440972,0.465662411486078,0.3450544217687073,0.48842388203948717,6.335714285714285,0.5771428571428572,5.758571428571429,2.047142857142857,0.6157142857142858,0.5857142857142857,1.332857142857143,0.5271428571428571
randoza01,Zach Randolph,641,20537.033333333333,32.039053562142485,1,0.0015600624024961,303,0.47269890795631825,878,1.3697347893915757,1.0366044577586309,1.8428938356164384,0.2647524301913067,33.51716068642746,73.5,11.583751499436703,16.45709828393136,38,6.389575274764958,12.507644305772237,37.3,6.784181111105745,0.46913068614797554,0.09728598667756234,0.48149882829266216,9.741029641185648,3.1918876755070205,6.549141965678627,1.967238689547582,0.7675507020280812,0.2714508580343214,1.8970358814352575,0.5569422776911076
lopezbr01,Brook Lopez,631,19435.699999999993,30.801426307448484,0,0.0,93,0.1473851030110935,628,0.9952456418383518,1.035468645666653,2.0633397312859887,0.28787903756032135,32.073692551505545,72.5,11.568212007126826,17.729001584786054,39,7.550324209479446,13.184786053882737,35.7,7.242777896670836,0.48645386092797926,0.13045518929037153,0.521079738981185,6.190174326465927,2.0824088748019016,4.107765451664025,1.5467511885895404,0.5673534072900158,1.733755942947702,1.8003169572107764,0.43106180665610144
nashst01,Steve Nash,268,8555.650000000005,31.924067164179124,0,0.0,117,0.43656716417910446,341,1.2723880597014925,1.0339577478010147,1.9444444444444444,0.29792867607405016,33.1884328358209,60.25,11.343006580438082,13.623134328358208,33,6.391396536732287,13.30783582089553,32.7,6.721900464941797,0.49786766716191766,0.36292051646529266,0.5275981706567745,3.156716417910448,0.44776119402985076,2.708955223880597,9.82089552238806,0.5783582089552238,0.09701492537313433,3.3134328358208953,0.5335820895522388
bynuman01,Andrew Bynum,221,6526.416666666664,29.5312971342383,1,0.004524886877828055,86,0.3891402714932127,261,1.1809954751131222,1.0325141062574754,1.751101321585903,0.29989243356387,31.18212669683258,62.0,12.842840577261942,13.796380090497738,37,7.143922116059853,12.270135746606321,33.2,6.958266142420959,0.5446484982290609,0.004524886877828055,0.5453471535865636,9.307692307692308,2.9592760180995477,6.34841628959276,1.1538461538461537,0.40271493212669685,1.737556561085973,1.7194570135746607,0.6063348416289592
rondora01,Rajon Rondo,624,20786.499999999993,33.31169871794871,37,0.05929487179487179,228,0.36538461538461536,713,1.142628205128205,1.0323785222930455,2.0180722891566263,0.29823796236758077,34.91746794871795,77.5,13.67774314215819,10.993589743589743,44,6.541627950467259,11.787179487179486,41.0,7.056615515211973,0.4369137565796548,0.2120344932844933,0.4638972593321842,5.1826923076923075,1.0721153846153846,4.110576923076923,9.615384615384615,1.6730769230769231,0.1346153846153846,3.1794871794871793,0.5160256410256411
boozeca01,Carlos Boozer,446,13413.05000000001,30.074103139013477,0,0.0,185,0.4147982062780269,556,1.2466367713004485,1.0308741890770328,2.332904884318766,0.2846048278532566,31.403026905829595,66.0,11.790814213022609,15.26457399103139,36,6.578272077527177,11.069058295964119,37.5,6.86005749058432,0.4922681918564248,0.0,0.49275615373799736,9.082959641255606,2.0403587443946187,7.042600896860987,2.004484304932735,0.7847533632286996,0.3116591928251121,2.0739910313901344,0.5695067264573991
