,p1,p2,p3,team,date,venue
8024,DeMar DeRozan,LaMarcus Aldridge,Bryn Forbes,Team.SAN_ANTONIO_SPURS,1/3/2019,Location.HOME
8025,Nikola Joki?,Jamal Murray,Paul Millsap,Team.DENVER_NUGGETS,1/3/2019,Location.AWAY
8026,James Harden,P.J. Tucker,Clint Capela,Team.HOUSTON_ROCKETS,1/3/2019,Location.AWAY
8027,Bradley Beal,Tomá? Satoranský,Jeff Green,Team.WASHINGTON_WIZARDS,1/4/2019,Location.AWAY
8028,Zach LaVine,Ryan Arcidiacono,Lauri Markkanen,Team.CHICAGO_BULLS,1/4/2019,Location.HOME
8029,Josh Richardson,Justise Winslow,Bam Adebayo,Team.MIAMI_HEAT,1/4/2019,Location.HOME
8030,Kevin Knox,Damyean Dotson,Noah Vonleh,Team.NEW_YORK_KNICKS,1/4/2019,Location.AWAY
8031,Aaron Gordon,Evan Fournier,Nikola Vu?evi?,Team.ORLANDO_MAGIC,1/4/2019,Location.AWAY
8032,Brandon Ingram,Kentavious Caldwell-Pope,Lonzo Ball,Team.LOS_ANGELES_LAKERS,1/4/2019,Location.HOME
8033,Luka Don?i?,Dorian Finney-Smith,Dwight Powell,Team.DALLAS_MAVERICKS,1/4/2019,Location.AWAY
8034,Paul George,Steven Adams,Russell Westbrook,Team.OKLAHOMA_CITY_THUNDER,1/4/2019,Location.AWAY
8035,Collin Sexton,Cedi Osman,Jordan Clarkson,Team.CLEVELAND_CAVALIERS,1/4/2019,Location.HOME
8036,Donovan Mitchell,Rudy Gobert,Joe Ingles,Team.UTAH_JAZZ,1/4/2019,Location.AWAY
8037,Bojan Bogdanovi?,Thaddeus Young,Darren Collison,Team.INDIANA_PACERS,1/4/2019,Location.AWAY
8038,Shai Gilgeous-Alexander,Patrick Beverley,Montrezl Harrell,Team.LOS_ANGELES_CLIPPERS,1/4/2019,Location.AWAY
8039,D'Angelo Russell,Joe Harris,Jarrett Allen,Team.BROOKLYN_NETS,1/4/2019,Location.AWAY
8040,Khris Middleton,Giannis Antetokounmpo,Brook Lopez,Team.MILWAUKEE_BUCKS,1/4/2019,Location.HOME
8041,Mikal Bridges,Devin Booker,Deandre Ayton,Team.PHOENIX_SUNS,1/4/2019,Location.HOME
8042,Karl-Anthony Towns,Andrew Wiggins,Josh Okogie,Team.MINNESOTA_TIMBERWOLVES,1/4/2019,Location.HOME
8043,Marcus Smart,Jayson Tatum,Gordon Hayward,Team.BOSTON_CELTICS,1/4/2019,Location.HOME
8044,Mike Conley,Marc Gasol,Garrett Temple,Team.MEMPHIS_GRIZZLIES,1/4/2019,Location.HOME
8045,Trae Young,Kevin Huerter,DeAndre' Bembry,Team.ATLANTA_HAWKS,1/4/2019,Location.AWAY
8046,Damian Lillard,CJ McCollum,Al-Farouq Aminu,Team.PORTLAND_TRAIL_BLAZERS,1/4/2019,Location.HOME
8047,Ben Simmons,J.J. Redick,Joel Embiid,Team.PHILADELPHIA_76ERS,1/5/2019,Location.HOME
8048,Marvin Williams,Nicolas Batum,Kemba Walker,Team.CHARLOTTE_HORNETS,1/5/2019,Location.AWAY
8049,Luka Don?i?,Dorian Finney-Smith,Dwight Powell,Team.DALLAS_MAVERICKS,1/5/2019,Location.AWAY
8050,Danny Green,Pascal Siakam,Kawhi Leonard,Team.TORONTO_RAPTORS,1/5/2019,Location.AWAY
8051,Klay Thompson,Stephen Curry,Kevin Durant,Team.GOLDEN_STATE_WARRIORS,1/5/2019,Location.AWAY
8052,Buddy Hield,De'Aaron Fox,Willie Cauley-Stein,Team.SACRAMENTO_KINGS,1/5/2019,Location.HOME
8053,Collin Sexton,Cedi Osman,Jordan Clarkson,Team.CLEVELAND_CAVALIERS,1/5/2019,Location.HOME
8054,Jrue Holiday,Julius Randle,Anthony Davis,Team.NEW_ORLEANS_PELICANS,1/5/2019,Location.AWAY
8055,Donovan Mitchell,Rudy Gobert,Joe Ingles,Team.UTAH_JAZZ,1/5/2019,Location.AWAY
8056,Khris Middleton,Giannis Antetokounmpo,Brook Lopez,Team.MILWAUKEE_BUCKS,1/5/2019,Location.HOME
8057,DeMar DeRozan,LaMarcus Aldridge,Bryn Forbes,Team.SAN_ANTONIO_SPURS,1/5/2019,Location.HOME
8058,Nikola Joki?,Jamal Murray,Paul Millsap,Team.DENVER_NUGGETS,1/5/2019,Location.HOME
8059,James Harden,P.J. Tucker,Clint Capela,Team.HOUSTON_ROCKETS,1/5/2019,Location.AWAY
8060,Mike Conley,Marc Gasol,Garrett Temple,Team.MEMPHIS_GRIZZLIES,1/5/2019,Location.AWAY
8061,Andre Drummond,Blake Griffin,Reggie Jackson,Team.DETROIT_PISTONS,1/5/2019,Location.HOME
8062,Damian Lillard,CJ McCollum,Al-Farouq Aminu,Team.PORTLAND_TRAIL_BLAZERS,1/5/2019,Location.HOME
8063,Bradley Beal,Tomá? Satoranský,Jeff Green,Team.WASHINGTON_WIZARDS,1/6/2019,Location.AWAY
8064,Zach LaVine,Ryan Arcidiacono,Lauri Markkanen,Team.CHICAGO_BULLS,1/6/2019,Location.HOME
8065,Josh Richardson,Justise Winslow,Bam Adebayo,Team.MIAMI_HEAT,1/6/2019,Location.AWAY
8066,Nicolas Batum,Marvin Williams,Kemba Walker,Team.CHARLOTTE_HORNETS,1/6/2019,Location.AWAY
8067,Aaron Gordon,Evan Fournier,Nikola Vu?evi?,Team.ORLANDO_MAGIC,1/6/2019,Location.AWAY
8068,Lance Stephenson,Josh Hart,Brandon Ingram,Team.LOS_ANGELES_LAKERS,1/6/2019,Location.AWAY
8069,Fred VanVleet,Norman Powell,Kyle Lowry,Team.TORONTO_RAPTORS,1/6/2019,Location.HOME
8070,Paul George,Steven Adams,Russell Westbrook,Team.OKLAHOMA_CITY_THUNDER,1/6/2019,Location.HOME
8071,Bojan Bogdanovi?,Thaddeus Young,Darren Collison,Team.INDIANA_PACERS,1/6/2019,Location.AWAY
8072,Shai Gilgeous-Alexander,Patrick Beverley,Montrezl Harrell,Team.LOS_ANGELES_CLIPPERS,1/6/2019,Location.HOME
8073,D'Angelo Russell,Joe Harris,Jarrett Allen,Team.BROOKLYN_NETS,1/6/2019,Location.AWAY
8074,Mikal Bridges,Devin Booker,Deandre Ayton,Team.PHOENIX_SUNS,1/6/2019,Location.HOME
8075,Karl-Anthony Towns,Andrew Wiggins,Josh Okogie,Team.MINNESOTA_TIMBERWOLVES,1/6/2019,Location.HOME
8076,Trae Young,Kevin Huerter,DeAndre' Bembry,Team.ATLANTA_HAWKS,1/6/2019,Location.HOME
8077,Kevin Knox,Damyean Dotson,Noah Vonleh,Team.NEW_YORK_KNICKS,1/7/2019,Location.AWAY
8078,Aaron Gordon,Evan Fournier,Nikola Vu?evi?,Team.ORLANDO_MAGIC,1/7/2019,Location.AWAY
8079,Josh Hart,Kyle Kuzma,Brandon Ingram,Team.LOS_ANGELES_LAKERS,1/7/2019,Location.AWAY
8080,Luka Don?i?,Dorian Finney-Smith,Dwight Powell,Team.DALLAS_MAVERICKS,1/7/2019,Location.HOME
8081,Buddy Hield,De'Aaron Fox,Willie Cauley-Stein,Team.SACRAMENTO_KINGS,1/7/2019,Location.HOME
8082,Jrue Holiday,Julius Randle,Anthony Davis,Team.NEW_ORLEANS_PELICANS,1/7/2019,Location.HOME
8083,Donovan Mitchell,Rudy Gobert,Joe Ingles,Team.UTAH_JAZZ,1/7/2019,Location.AWAY
8084,Shabazz Napier,Kenneth Faried,Rodions Kurucs,Team.BROOKLYN_NETS,1/7/2019,Location.AWAY
8085,Khris Middleton,Giannis Antetokounmpo,Brook Lopez,Team.MILWAUKEE_BUCKS,1/7/2019,Location.HOME
8086,DeMar DeRozan,LaMarcus Aldridge,Bryn Forbes,Team.SAN_ANTONIO_SPURS,1/7/2019,Location.AWAY
8087,Nikola Joki?,Jamal Murray,Paul Millsap,Team.DENVER_NUGGETS,1/7/2019,Location.AWAY
8088,James Harden,P.J. Tucker,Clint Capela,Team.HOUSTON_ROCKETS,1/7/2019,Location.HOME
8089,Jayson Tatum,Kyrie Irving,Marcus Morris,Team.BOSTON_CELTICS,1/7/2019,Location.HOME
8090,Mike Conley,Marc Gasol,Garrett Temple,Team.MEMPHIS_GRIZZLIES,1/7/2019,Location.AWAY
8091,Andre Drummond,Blake Griffin,Reggie Jackson,Team.DETROIT_PISTONS,1/7/2019,Location.HOME
8092,Damian Lillard,CJ McCollum,Al-Farouq Aminu,Team.PORTLAND_TRAIL_BLAZERS,1/7/2019,Location.HOME
8093,Bradley Beal,Tomá? Satoranský,Jeff Green,Team.WASHINGTON_WIZARDS,1/8/2019,Location.AWAY
8094,Josh Richardson,Justise Winslow,Bam Adebayo,Team.MIAMI_HEAT,1/8/2019,Location.HOME
8095,Ben Simmons,Jimmy Butler,Furkan Korkmaz,Team.PHILADELPHIA_76ERS,1/8/2019,Location.HOME
8096,Kemba Walker,Nicolas Batum,Jeremy Lamb,Team.CHARLOTTE_HORNETS,1/8/2019,Location.AWAY
8097,Kevin Knox,Damyean Dotson,Noah Vonleh,Team.NEW_YORK_KNICKS,1/8/2019,Location.AWAY
8098,Pascal Siakam,Kyle Lowry,Kawhi Leonard,Team.TORONTO_RAPTORS,1/8/2019,Location.HOME
8099,Klay Thompson,Stephen Curry,Kevin Durant,Team.GOLDEN_STATE_WARRIORS,1/8/2019,Location.HOME
8100,Buddy Hield,De'Aaron Fox,Willie Cauley-Stein,Team.SACRAMENTO_KINGS,1/8/2019,Location.AWAY
8101,Paul George,Steven Adams,Russell Westbrook,Team.OKLAHOMA_CITY_THUNDER,1/8/2019,Location.HOME
8102,Collin Sexton,Cedi Osman,Jordan Clarkson,Team.CLEVELAND_CAVALIERS,1/8/2019,Location.HOME
8103,Bojan Bogdanovi?,Thaddeus Young,Darren Collison,Team.INDIANA_PACERS,1/8/2019,Location.AWAY
8104,Shai Gilgeous-Alexander,Patrick Beverley,Montrezl Harrell,Team.LOS_ANGELES_CLIPPERS,1/8/2019,Location.HOME
8105,T.J. Warren,De'Anthony Melton,Josh Jackson,Team.PHOENIX_SUNS,1/8/2019,Location.HOME
8106,Nikola Joki?,Jamal Murray,Paul Millsap,Team.DENVER_NUGGETS,1/8/2019,Location.AWAY
8107,Karl-Anthony Towns,Andrew Wiggins,Josh Okogie,Team.MINNESOTA_TIMBERWOLVES,1/8/2019,Location.AWAY
8108,DeAndre' Bembry,John Collins,Jeremy Lin,Team.ATLANTA_HAWKS,1/8/2019,Location.AWAY
8109,Bradley Beal,Tomá? Satoranský,Jeff Green,Team.WASHINGTON_WIZARDS,1/9/2019,Location.HOME
8110,Zach LaVine,Ryan Arcidiacono,Lauri Markkanen,Team.CHICAGO_BULLS,1/9/2019,Location.AWAY
8111,Jimmy Butler,Ben Simmons,Joel Embiid,Team.PHILADELPHIA_76ERS,1/9/2019,Location.AWAY
8112,Aaron Gordon,Evan Fournier,Nikola Vu?evi?,Team.ORLANDO_MAGIC,1/9/2019,Location.AWAY
8113,Lonzo Ball,Brandon Ingram,Kyle Kuzma,Team.LOS_ANGELES_LAKERS,1/9/2019,Location.HOME
8114,Luka Don?i?,Dorian Finney-Smith,Dwight Powell,Team.DALLAS_MAVERICKS,1/9/2019,Location.HOME
8115,Collin Sexton,Cedi Osman,Jordan Clarkson,Team.CLEVELAND_CAVALIERS,1/9/2019,Location.AWAY
8116,Jrue Holiday,Julius Randle,Anthony Davis,Team.NEW_ORLEANS_PELICANS,1/9/2019,Location.HOME
8117,Donovan Mitchell,Rudy Gobert,Joe Ingles,Team.UTAH_JAZZ,1/9/2019,Location.HOME
8118,Bojan Bogdanovi?,Thaddeus Young,Darren Collison,Team.INDIANA_PACERS,1/9/2019,Location.AWAY
8119,D'Angelo Russell,Joe Harris,Jarrett Allen,Team.BROOKLYN_NETS,1/9/2019,Location.HOME
8120,Khris Middleton,Giannis Antetokounmpo,Brook Lopez,Team.MILWAUKEE_BUCKS,1/9/2019,Location.AWAY
8121,T.J. Warren,Kelly Oubre,Josh Jackson,Team.PHOENIX_SUNS,1/9/2019,Location.AWAY
8122,DeMar DeRozan,LaMarcus Aldridge,Bryn Forbes,Team.SAN_ANTONIO_SPURS,1/9/2019,Location.AWAY
8123,James Harden,P.J. Tucker,Clint Capela,Team.HOUSTON_ROCKETS,1/9/2019,Location.HOME
8124,Jayson Tatum,Kyrie Irving,Marcus Morris,Team.BOSTON_CELTICS,1/9/2019,Location.HOME
8125,Mike Conley,Marc Gasol,Garrett Temple,Team.MEMPHIS_GRIZZLIES,1/9/2019,Location.HOME
8126,Andre Drummond,Blake Griffin,Reggie Jackson,Team.DETROIT_PISTONS,1/9/2019,Location.AWAY
8127,Trae Young,Kevin Huerter,DeAndre' Bembry,Team.ATLANTA_HAWKS,1/9/2019,Location.AWAY
8128,Damian Lillard,CJ McCollum,Al-Farouq Aminu,Team.PORTLAND_TRAIL_BLAZERS,1/9/2019,Location.HOME
8129,Josh Richardson,Justise Winslow,Bam Adebayo,Team.MIAMI_HEAT,1/10/2019,Location.HOME
8130,Buddy Hield,De'Aaron Fox,Willie Cauley-Stein,Team.SACRAMENTO_KINGS,1/10/2019,Location.HOME
8131,Paul George,Steven Adams,Russell Westbrook,Team.OKLAHOMA_CITY_THUNDER,1/10/2019,Location.AWAY
8132,Shai Gilgeous-Alexander,Patrick Beverley,Montrezl Harrell,Team.LOS_ANGELES_CLIPPERS,1/10/2019,Location.AWAY
8133,DeMar DeRozan,LaMarcus Aldridge,Bryn Forbes,Team.SAN_ANTONIO_SPURS,1/10/2019,Location.HOME
8134,Nikola Joki?,Jamal Murray,Paul Millsap,Team.DENVER_NUGGETS,1/10/2019,Location.HOME
8135,Jayson Tatum,Kyrie Irving,Marcus Morris,Team.BOSTON_CELTICS,1/10/2019,Location.AWAY
8136,Andre Drummond,Reggie Bullock,Langston Galloway,Team.DETROIT_PISTONS,1/10/2019,Location.AWAY
8137,Bradley Beal,Tomá? Satoranský,Jeff Green,Team.WASHINGTON_WIZARDS,1/11/2019,Location.HOME
8138,Zach LaVine,Ryan Arcidiacono,Lauri Markkanen,Team.CHICAGO_BULLS,1/11/2019,Location.AWAY
8139,Ben Simmons,Jimmy Butler,J.J. Redick,Team.PHILADELPHIA_76ERS,1/11/2019,Location.HOME
8140,Kemba Walker,Nicolas Batum,Jeremy Lamb,Team.CHARLOTTE_HORNETS,1/11/2019,Location.AWAY
8141,Kevin Knox,Damyean Dotson,Noah Vonleh,Team.NEW_YORK_KNICKS,1/11/2019,Location.HOME
8142,Kyle Kuzma,Brandon Ingram,Lonzo Ball,Team.LOS_ANGELES_LAKERS,1/11/2019,Location.AWAY
8143,Luka Don?i?,Dorian Finney-Smith,Dwight Powell,Team.DALLAS_MAVERICKS,1/11/2019,Location.AWAY
8144,Pascal Siakam,Kyle Lowry,Kawhi Leonard,Team.TORONTO_RAPTORS,1/11/2019,Location.HOME
8145,Klay Thompson,Stephen Curry,Kevin Durant,Team.GOLDEN_STATE_WARRIORS,1/11/2019,Location.HOME
8146,Collin Sexton,Cedi Osman,Jordan Clarkson,Team.CLEVELAND_CAVALIERS,1/11/2019,Location.AWAY
8147,Donovan Mitchell,Rudy Gobert,Joe Ingles,Team.UTAH_JAZZ,1/11/2019,Location.HOME
8148,Bojan Bogdanovi?,Thaddeus Young,Darren Collison,Team.INDIANA_PACERS,1/11/2019,Location.AWAY
8149,D'Angelo Russell,Joe Harris,Jarrett Allen,Team.BROOKLYN_NETS,1/11/2019,Location.AWAY
8150,Khris Middleton,Brook Lopez,Malcolm Brogdon,Team.MILWAUKEE_BUCKS,1/11/2019,Location.AWAY
8151,James Harden,P.J. Tucker,Clint Capela,Team.HOUSTON_ROCKETS,1/11/2019,Location.HOME
8152,Karl-Anthony Towns,Andrew Wiggins,Josh Okogie,Team.MINNESOTA_TIMBERWOLVES,1/11/2019,Location.HOME
8153,Trae Young,Kevin Huerter,DeAndre' Bembry,Team.ATLANTA_HAWKS,1/11/2019,Location.AWAY
8154,Damian Lillard,CJ McCollum,Al-Farouq Aminu,Team.PORTLAND_TRAIL_BLAZERS,1/11/2019,Location.HOME
8155,Zach LaVine,Ryan Arcidiacono,Lauri Markkanen,Team.CHICAGO_BULLS,1/12/2019,Location.AWAY
8156,Josh Richardson,Justise Winslow,Bam Adebayo,Team.MIAMI_HEAT,1/12/2019,Location.HOME
8157,Kemba Walker,Nicolas Batum,Jeremy Lamb,Team.CHARLOTTE_HORNETS,1/12/2019,Location.AWAY
8158,Aaron Gordon,Evan Fournier,Nikola Vu?evi?,Team.ORLANDO_MAGIC,1/12/2019,Location.HOME
8159,Buddy Hield,De'Aaron Fox,Willie Cauley-Stein,Team.SACRAMENTO_KINGS,1/12/2019,Location.HOME
8160,Paul George,Steven Adams,Russell Westbrook,Team.OKLAHOMA_CITY_THUNDER,1/12/2019,Location.HOME
8161,Jrue Holiday,Julius Randle,Anthony Davis,Team.NEW_ORLEANS_PELICANS,1/12/2019,Location.AWAY
8162,Donovan Mitchell,Rudy Gobert,Joe Ingles,Team.UTAH_JAZZ,1/12/2019,Location.HOME
8163,Shai Gilgeous-Alexander,Patrick Beverley,Montrezl Harrell,Team.LOS_ANGELES_CLIPPERS,1/12/2019,Location.HOME
8164,T.J. Warren,De'Anthony Melton,Josh Jackson,Team.PHOENIX_SUNS,1/12/2019,Location.HOME
8165,DeMar DeRozan,LaMarcus Aldridge,Bryn Forbes,Team.SAN_ANTONIO_SPURS,1/12/2019,Location.AWAY
8166,Nikola Joki?,Jamal Murray,Paul Millsap,Team.DENVER_NUGGETS,1/12/2019,Location.AWAY
8167,Karl-Anthony Towns,Andrew Wiggins,Josh Okogie,Team.MINNESOTA_TIMBERWOLVES,1/12/2019,Location.HOME
8168,Jayson Tatum,Kyrie Irving,Marcus Morris,Team.BOSTON_CELTICS,1/12/2019,Location.AWAY
8169,Mike Conley,Marc Gasol,Garrett Temple,Team.MEMPHIS_GRIZZLIES,1/12/2019,Location.AWAY
8170,Andre Drummond,Blake Griffin,Reggie Jackson,Team.DETROIT_PISTONS,1/12/2019,Location.AWAY
8171,Bradley Beal,Tomá? Satoranský,Jeff Green,Team.WASHINGTON_WIZARDS,1/13/2019,Location.HOME
8172,Ben Simmons,J.J. Redick,Joel Embiid,Team.PHILADELPHIA_76ERS,1/13/2019,Location.AWAY
8173,Kevin Knox,Damyean Dotson,Noah Vonleh,Team.NEW_YORK_KNICKS,1/13/2019,Location.HOME
8174,Aaron Gordon,Evan Fournier,Nikola Vu?evi?,Team.ORLANDO_MAGIC,1/13/2019,Location.HOME
8175,Lonzo Ball,Brandon Ingram,Kyle Kuzma,Team.LOS_ANGELES_LAKERS,1/13/2019,Location.HOME
8176,Luka Don?i?,Dorian Finney-Smith,Dwight Powell,Team.DALLAS_MAVERICKS,1/13/2019,Location.HOME
8177,Pascal Siakam,Kyle Lowry,Kawhi Leonard,Team.TORONTO_RAPTORS,1/13/2019,Location.AWAY
8178,Klay Thompson,Stephen Curry,Kevin Durant,Team.GOLDEN_STATE_WARRIORS,1/13/2019,Location.AWAY
8179,Collin Sexton,Cedi Osman,Jordan Clarkson,Team.CLEVELAND_CAVALIERS,1/13/2019,Location.AWAY
8180,Khris Middleton,Giannis Antetokounmpo,Brook Lopez,Team.MILWAUKEE_BUCKS,1/13/2019,Location.AWAY
8181,Nikola Joki?,Jamal Murray,Paul Millsap,Team.DENVER_NUGGETS,1/13/2019,Location.HOME
8182,James Harden,P.J. Tucker,Clint Capela,Team.HOUSTON_ROCKETS,1/13/2019,Location.AWAY
8183,Trae Young,Kevin Huerter,DeAndre' Bembry,Team.ATLANTA_HAWKS,1/13/2019,Location.HOME
8184,Damian Lillard,CJ McCollum,Al-Farouq Aminu,Team.PORTLAND_TRAIL_BLAZERS,1/13/2019,Location.AWAY
8185,Kemba Walker,Nicolas Batum,Jeremy Lamb,Team.CHARLOTTE_HORNETS,1/14/2019,Location.AWAY
8186,Buddy Hield,De'Aaron Fox,Willie Cauley-Stein,Team.SACRAMENTO_KINGS,1/14/2019,Location.HOME
8187,Jrue Holiday,Julius Randle,Anthony Davis,Team.NEW_ORLEANS_PELICANS,1/14/2019,Location.AWAY
8188,Donovan Mitchell,Rudy Gobert,Joe Ingles,Team.UTAH_JAZZ,1/14/2019,Location.HOME
8189,Shai Gilgeous-Alexander,Patrick Beverley,Montrezl Harrell,Team.LOS_ANGELES_CLIPPERS,1/14/2019,Location.HOME
8190,D'Angelo Russell,Joe Harris,Jarrett Allen,Team.BROOKLYN_NETS,1/14/2019,Location.HOME
8191,DeMar DeRozan,LaMarcus Aldridge,Bryn Forbes,Team.SAN_ANTONIO_SPURS,1/14/2019,Location.HOME
8192,Austin Rivers,Danuel House,James Harden,Team.HOUSTON_ROCKETS,1/14/2019,Location.HOME
8193,Jayson Tatum,Jaylen Brown,Brad Wanamaker,Team.BOSTON_CELTICS,1/14/2019,Location.AWAY
8194,Mike Conley,Marc Gasol,Garrett Temple,Team.MEMPHIS_GRIZZLIES,1/14/2019,Location.AWAY
8195,Andre Drummond,Blake Griffin,Reggie Jackson,Team.DETROIT_PISTONS,1/14/2019,Location.AWAY
8196,Damian Lillard,CJ McCollum,Al-Farouq Aminu,Team.PORTLAND_TRAIL_BLAZERS,1/14/2019,Location.AWAY
8197,Zach LaVine,Ryan Arcidiacono,Lauri Markkanen,Team.CHICAGO_BULLS,1/15/2019,Location.AWAY
8198,Josh Richardson,Justise Winslow,Bam Adebayo,Team.MIAMI_HEAT,1/15/2019,Location.AWAY
8199,Ben Simmons,J.J. Redick,Joel Embiid,Team.PHILADELPHIA_76ERS,1/15/2019,Location.HOME
8200,Brandon Ingram,Lonzo Ball,Kentavious Caldwell-Pope,Team.LOS_ANGELES_LAKERS,1/15/2019,Location.HOME
8201,Klay Thompson,Stephen Curry,Kevin Durant,Team.GOLDEN_STATE_WARRIORS,1/15/2019,Location.AWAY
8202,Paul George,Steven Adams,Russell Westbrook,Team.OKLAHOMA_CITY_THUNDER,1/15/2019,Location.AWAY
8203,Bojan Bogdanovi?,Thaddeus Young,Darren Collison,Team.INDIANA_PACERS,1/15/2019,Location.HOME
8204,Khris Middleton,Giannis Antetokounmpo,Brook Lopez,Team.MILWAUKEE_BUCKS,1/15/2019,Location.HOME
8205,Mikal Bridges,Devin Booker,Deandre Ayton,Team.PHOENIX_SUNS,1/15/2019,Location.AWAY
8206,Nikola Joki?,Jamal Murray,Paul Millsap,Team.DENVER_NUGGETS,1/15/2019,Location.HOME
8207,Karl-Anthony Towns,Andrew Wiggins,Josh Okogie,Team.MINNESOTA_TIMBERWOLVES,1/15/2019,Location.AWAY
8208,Trae Young,Kevin Huerter,DeAndre' Bembry,Team.ATLANTA_HAWKS,1/15/2019,Location.HOME
8209,Aaron Gordon,Evan Fournier,Nikola Vu?evi?,Team.ORLANDO_MAGIC,1/16/2019,Location.AWAY
8210,Luka Don?i?,Dorian Finney-Smith,Dwight Powell,Team.DALLAS_MAVERICKS,1/16/2019,Location.HOME
8211,Pascal Siakam,Kyle Lowry,Kawhi Leonard,Team.TORONTO_RAPTORS,1/16/2019,Location.AWAY
8212,Klay Thompson,Stephen Curry,Kevin Durant,Team.GOLDEN_STATE_WARRIORS,1/16/2019,Location.HOME
8213,Collin Sexton,Cedi Osman,Jordan Clarkson,Team.CLEVELAND_CAVALIERS,1/16/2019,Location.AWAY
8214,Jrue Holiday,Julius Randle,Anthony Davis,Team.NEW_ORLEANS_PELICANS,1/16/2019,Location.AWAY
8215,Donovan Mitchell,Rudy Gobert,Joe Ingles,Team.UTAH_JAZZ,1/16/2019,Location.AWAY
8216,Shai Gilgeous-Alexander,Patrick Beverley,Montrezl Harrell,Team.LOS_ANGELES_CLIPPERS,1/16/2019,Location.HOME
8217,D'Angelo Russell,Joe Harris,Jarrett Allen,Team.BROOKLYN_NETS,1/16/2019,Location.AWAY
8218,Khris Middleton,Giannis Antetokounmpo,Brook Lopez,Team.MILWAUKEE_BUCKS,1/16/2019,Location.AWAY
8219,DeMar DeRozan,LaMarcus Aldridge,Bryn Forbes,Team.SAN_ANTONIO_SPURS,1/16/2019,Location.AWAY
8220,Austin Rivers,James Harden,P.J. Tucker,Team.HOUSTON_ROCKETS,1/16/2019,Location.HOME
8221,Jayson Tatum,Kyrie Irving,Marcus Morris,Team.BOSTON_CELTICS,1/16/2019,Location.HOME
8222,Mike Conley,Marc Gasol,Garrett Temple,Team.MEMPHIS_GRIZZLIES,1/16/2019,Location.HOME
8223,Andre Drummond,Blake Griffin,Reggie Jackson,Team.DETROIT_PISTONS,1/16/2019,Location.HOME
8224,Damian Lillard,CJ McCollum,Al-Farouq Aminu,Team.PORTLAND_TRAIL_BLAZERS,1/16/2019,Location.HOME
8225,Bradley Beal,Tomá? Satoranský,Jeff Green,Team.WASHINGTON_WIZARDS,1/17/2019,Location.HOME
8226,Zach LaVine,Ryan Arcidiacono,Lauri Markkanen,Team.CHICAGO_BULLS,1/17/2019,Location.AWAY
8227,Ben Simmons,J.J. Redick,Joel Embiid,Team.PHILADELPHIA_76ERS,1/17/2019,Location.AWAY
8228,Kemba Walker,Nicolas Batum,Jeremy Lamb,Team.CHARLOTTE_HORNETS,1/17/2019,Location.HOME
8229,Kevin Knox,Damyean Dotson,Noah Vonleh,Team.NEW_YORK_KNICKS,1/17/2019,Location.AWAY
8230,Brandon Ingram,Kyle Kuzma,Josh Hart,Team.LOS_ANGELES_LAKERS,1/17/2019,Location.AWAY
8231,Kyle Lowry,Pascal Siakam,Serge Ibaka,Team.TORONTO_RAPTORS,1/17/2019,Location.HOME
8232,Buddy Hield,De'Aaron Fox,Willie Cauley-Stein,Team.SACRAMENTO_KINGS,1/17/2019,Location.AWAY
8233,Paul George,Steven Adams,Russell Westbrook,Team.OKLAHOMA_CITY_THUNDER,1/17/2019,Location.HOME
8234,Bojan Bogdanovi?,Thaddeus Young,Darren Collison,Team.INDIANA_PACERS,1/17/2019,Location.HOME
8235,Mikal Bridges,Devin Booker,Deandre Ayton,Team.PHOENIX_SUNS,1/17/2019,Location.AWAY
8236,Nikola Joki?,Jamal Murray,Paul Millsap,Team.DENVER_NUGGETS,1/17/2019,Location.HOME
8237,Justise Winslow,Tyler Johnson,James Johnson,Team.MIAMI_HEAT,1/18/2019,Location.AWAY
8238,Aaron Gordon,Evan Fournier,Nikola Vu?evi?,Team.ORLANDO_MAGIC,1/18/2019,Location.HOME
8239,Klay Thompson,Stephen Curry,Kevin Durant,Team.GOLDEN_STATE_WARRIORS,1/18/2019,Location.AWAY
8240,Collin Sexton,Cedi Osman,Jordan Clarkson,Team.CLEVELAND_CAVALIERS,1/18/2019,Location.AWAY
8241,Jrue Holiday,Julius Randle,Anthony Davis,Team.NEW_ORLEANS_PELICANS,1/18/2019,Location.AWAY
8242,Donovan Mitchell,Rudy Gobert,Joe Ingles,Team.UTAH_JAZZ,1/18/2019,Location.HOME
8243,Shai Gilgeous-Alexander,Patrick Beverley,Montrezl Harrell,Team.LOS_ANGELES_CLIPPERS,1/18/2019,Location.HOME
8244,D'Angelo Russell,Joe Harris,Jarrett Allen,Team.BROOKLYN_NETS,1/18/2019,Location.AWAY
8245,LaMarcus Aldridge,Rudy Gay,Marco Belinelli,Team.SAN_ANTONIO_SPURS,1/18/2019,Location.AWAY
8246,Karl-Anthony Towns,Andrew Wiggins,Josh Okogie,Team.MINNESOTA_TIMBERWOLVES,1/18/2019,Location.HOME
8247,Jayson Tatum,Kyrie Irving,Marcus Morris,Team.BOSTON_CELTICS,1/18/2019,Location.HOME
8248,Mike Conley,Marc Gasol,Garrett Temple,Team.MEMPHIS_GRIZZLIES,1/18/2019,Location.AWAY
8249,Blake Griffin,Reggie Jackson,Luke Kennard,Team.DETROIT_PISTONS,1/18/2019,Location.HOME
