,p1,p2,p3,team,date,venue
13049,bogdabo02,sabondo01,bogdabo02,Team.INDIANA_PACERS,11/17/2018,Location.HOME
13050,hardeja01,capelca01,hardeja01,Team.HOUSTON_ROCKETS,11/17/2018,Location.HOME
13051,holidjr01,davisan02,davisan02,Team.NEW_ORLEANS_PELICANS,11/17/2018,Location.HOME
13052,walkeke02,zelleco01,walkeke02,Team.CHARLOTTE_HORNETS,11/17/2018,Location.HOME
13053,youngtr01,lenal01,youngtr01,Team.ATLANTA_HAWKS,11/19/2018,Location.HOME
13054,simmobe01,embiijo01,embiijo01,Team.PHILADELPHIA_76ERS,11/19/2018,Location.HOME
13055,willilo02,harremo01,harremo01,Team.LOS_ANGELES_CLIPPERS,11/19/2018,Location.AWAY
13056,smithde03,jordade01,jordade01,Team.DALLAS_MAVERICKS,11/19/2018,Location.AWAY
13057,murraja01,jokicni01,jokicni01,Team.DENVER_NUGGETS,11/19/2018,Location.AWAY
13058,foxde01,caulewi01,foxde01,Team.SACRAMENTO_KINGS,11/19/2018,Location.HOME
13059,jacksre01,drumman01,drumman01,Team.DETROIT_PISTONS,11/19/2018,Location.HOME
13060,conlemi01,gasolma01,conlemi01,Team.MEMPHIS_GRIZZLIES,11/19/2018,Location.HOME
13061,mitchdo01,goberru01,goberru01,Team.UTAH_JAZZ,11/19/2018,Location.AWAY
13062,bookede01,aytonde01,bookede01,Team.PHOENIX_SUNS,11/19/2018,Location.AWAY
13063,irvinky01,horfoal01,irvinky01,Team.BOSTON_CELTICS,11/19/2018,Location.AWAY
13064,derozde01,aldrila01,aldrila01,Team.SAN_ANTONIO_SPURS,11/19/2018,Location.AWAY
13065,westbru01,adamsst01,georgpa01,Team.OKLAHOMA_CITY_THUNDER,11/19/2018,Location.AWAY
13066,bogdabo02,sabondo01,bogdabo02,Team.INDIANA_PACERS,11/19/2018,Location.HOME
13067,antetgi01,lopezbr01,antetgi01,Team.MILWAUKEE_BUCKS,11/19/2018,Location.HOME
13068,clarkjo01,nancela02,clarkjo01,Team.CLEVELAND_CAVALIERS,11/19/2018,Location.AWAY
13069,holidjr01,davisan02,davisan02,Team.NEW_ORLEANS_PELICANS,11/19/2018,Location.HOME
13070,walkeke02,zelleco01,walkeke02,Team.CHARLOTTE_HORNETS,11/19/2018,Location.HOME
13071,linje01,plumlmi01,linje01,Team.ATLANTA_HAWKS,11/21/2018,Location.HOME
13072,jamesle01,mcgeeja01,jamesle01,Team.LOS_ANGELES_LAKERS,11/21/2018,Location.AWAY
13073,simmobe01,embiijo01,embiijo01,Team.PHILADELPHIA_76ERS,11/21/2018,Location.HOME
13074,doncilu01,jordade01,barneha02,Team.DALLAS_MAVERICKS,11/21/2018,Location.HOME
13075,murraja01,jokicni01,jokicni01,Team.DENVER_NUGGETS,11/21/2018,Location.AWAY
13076,lillada01,nurkiju01,lillada01,Team.PORTLAND_TRAIL_BLAZERS,11/21/2018,Location.AWAY
13077,foxde01,caulewi01,foxde01,Team.SACRAMENTO_KINGS,11/21/2018,Location.AWAY
13078,mudiaem01,robinmi01,robinmi01,Team.NEW_YORK_KNICKS,11/21/2018,Location.AWAY
13079,jacksre01,drumman01,drumman01,Team.DETROIT_PISTONS,11/21/2018,Location.AWAY
13080,lavinza01,cartewe01,parkeja01,Team.CHICAGO_BULLS,11/21/2018,Location.HOME
13081,russeda01,allenja01,russeda01,Team.BROOKLYN_NETS,11/21/2018,Location.AWAY
13082,wiggian01,townska01,townska01,Team.MINNESOTA_TIMBERWOLVES,11/21/2018,Location.HOME
13083,conlemi01,gasolma01,conlemi01,Team.MEMPHIS_GRIZZLIES,11/21/2018,Location.AWAY
13084,mitchdo01,goberru01,goberru01,Team.UTAH_JAZZ,11/21/2018,Location.HOME
13085,bookede01,aytonde01,bookede01,Team.PHOENIX_SUNS,11/21/2018,Location.AWAY
13086,duranke01,looneke01,duranke01,Team.GOLDEN_STATE_WARRIORS,11/21/2018,Location.HOME
13087,lowryky01,valanjo01,lowryky01,Team.TORONTO_RAPTORS,11/21/2018,Location.AWAY
13088,irvinky01,horfoal01,irvinky01,Team.BOSTON_CELTICS,11/21/2018,Location.HOME
13089,derozde01,aldrila01,aldrila01,Team.SAN_ANTONIO_SPURS,11/21/2018,Location.HOME
13090,westbru01,adamsst01,georgpa01,Team.OKLAHOMA_CITY_THUNDER,11/21/2018,Location.AWAY
13091,bogdabo02,sabondo01,bogdabo02,Team.INDIANA_PACERS,11/21/2018,Location.AWAY
13092,antetgi01,lopezbr01,antetgi01,Team.MILWAUKEE_BUCKS,11/21/2018,Location.HOME
13093,clarkjo01,nancela02,clarkjo01,Team.CLEVELAND_CAVALIERS,11/21/2018,Location.HOME
13094,hardeja01,capelca01,hardeja01,Team.HOUSTON_ROCKETS,11/21/2018,Location.HOME
13095,holidjr01,davisan02,davisan02,Team.NEW_ORLEANS_PELICANS,11/21/2018,Location.AWAY
13096,walkeke02,zelleco01,walkeke02,Team.CHARLOTTE_HORNETS,11/21/2018,Location.HOME
13097,jamesle01,mcgeeja01,jamesle01,Team.LOS_ANGELES_LAKERS,12/2/2018,Location.HOME
13098,simmobe01,embiijo01,embiijo01,Team.PHILADELPHIA_76ERS,12/2/2018,Location.HOME
13099,willilo02,harremo01,harremo01,Team.LOS_ANGELES_CLIPPERS,12/2/2018,Location.AWAY
13100,bareajo01,jordade01,jordade01,Team.DALLAS_MAVERICKS,12/2/2018,Location.HOME
13101,lillada01,nurkiju01,lillada01,Team.PORTLAND_TRAIL_BLAZERS,12/2/2018,Location.AWAY
13102,conlemi01,gasolma01,conlemi01,Team.MEMPHIS_GRIZZLIES,12/2/2018,Location.AWAY
13103,mitchdo01,goberru01,goberru01,Team.UTAH_JAZZ,12/2/2018,Location.AWAY
13104,bookede01,aytonde01,bookede01,Team.PHOENIX_SUNS,12/2/2018,Location.AWAY
13105,derozde01,aldrila01,aldrila01,Team.SAN_ANTONIO_SPURS,12/2/2018,Location.HOME
13106,richajo01,whiteha01,whiteha01,Team.MIAMI_HEAT,12/2/2018,Location.HOME
13107,holidjr01,davisan02,davisan02,Team.NEW_ORLEANS_PELICANS,12/2/2018,Location.AWAY
13108,bridgmi02,kaminfr01,kaminfr01,Team.CHARLOTTE_HORNETS,12/2/2018,Location.HOME
13109,jamesle01,mcgeeja01,jamesle01,Team.LOS_ANGELES_LAKERS,12/7/2018,Location.AWAY
13110,butleji01,muscami01,butleji01,Team.PHILADELPHIA_76ERS,12/7/2018,Location.AWAY
13111,murraja01,jokicni01,jokicni01,Team.DENVER_NUGGETS,12/7/2018,Location.AWAY
13112,foxde01,caulewi01,foxde01,Team.SACRAMENTO_KINGS,12/7/2018,Location.AWAY
13113,jacksre01,drumman01,drumman01,Team.DETROIT_PISTONS,12/7/2018,Location.HOME
13114,lavinza01,markkla01,lavinza01,Team.CHICAGO_BULLS,12/7/2018,Location.HOME
13115,russeda01,allenja01,russeda01,Team.BROOKLYN_NETS,12/7/2018,Location.HOME
13116,augusdj01,vucevni01,vucevni01,Team.ORLANDO_MAGIC,12/7/2018,Location.HOME
13117,conlemi01,gasolma01,conlemi01,Team.MEMPHIS_GRIZZLIES,12/7/2018,Location.AWAY
13118,danietr01,aytonde01,aytonde01,Team.PHOENIX_SUNS,12/7/2018,Location.HOME
13119,duranke01,looneke01,duranke01,Team.GOLDEN_STATE_WARRIORS,12/7/2018,Location.AWAY
13120,lowryky01,ibakase01,leonaka01,Team.TORONTO_RAPTORS,12/7/2018,Location.AWAY
13121,derozde01,aldrila01,aldrila01,Team.SAN_ANTONIO_SPURS,12/7/2018,Location.HOME
13122,dragigo01,adebaba01,adebaba01,Team.MIAMI_HEAT,12/7/2018,Location.AWAY
13123,westbru01,adamsst01,georgpa01,Team.OKLAHOMA_CITY_THUNDER,12/7/2018,Location.AWAY
13124,bogdabo02,oquinky01,bogdabo02,Team.INDIANA_PACERS,12/7/2018,Location.AWAY
13125,antetgi01,lopezbr01,antetgi01,Team.MILWAUKEE_BUCKS,12/7/2018,Location.HOME
13126,clarkjo01,nancela02,clarkjo01,Team.CLEVELAND_CAVALIERS,12/7/2018,Location.HOME
13127,holidjr01,davisan02,davisan02,Team.NEW_ORLEANS_PELICANS,12/7/2018,Location.HOME
13128,walkeke02,zelleco01,walkeke02,Team.CHARLOTTE_HORNETS,12/7/2018,Location.HOME
13129,mudiaem01,robinmi01,robinmi01,Team.NEW_YORK_KNICKS,12/9/2018,Location.HOME
13130,jacksre01,drumman01,drumman01,Team.DETROIT_PISTONS,12/9/2018,Location.HOME
13131,mitchdo01,goberru01,goberru01,Team.UTAH_JAZZ,12/9/2018,Location.AWAY
13132,lowryky01,ibakase01,leonaka01,Team.TORONTO_RAPTORS,12/9/2018,Location.HOME
13133,derozde01,aldrila01,aldrila01,Team.SAN_ANTONIO_SPURS,12/9/2018,Location.HOME
13134,antetgi01,lopezbr01,antetgi01,Team.MILWAUKEE_BUCKS,12/9/2018,Location.AWAY
13135,holidjr01,davisan02,davisan02,Team.NEW_ORLEANS_PELICANS,12/9/2018,Location.AWAY
13136,walkeke02,zelleco01,walkeke02,Team.CHARLOTTE_HORNETS,12/9/2018,Location.AWAY
13137,jamesle01,mcgeeja01,jamesle01,Team.LOS_ANGELES_LAKERS,12/10/2018,Location.HOME
13138,simmobe01,embiijo01,embiijo01,Team.PHILADELPHIA_76ERS,12/10/2018,Location.HOME
13139,willilo02,harremo01,harremo01,Team.LOS_ANGELES_CLIPPERS,12/10/2018,Location.AWAY
13140,doncilu01,poweldw01,doncilu01,Team.DALLAS_MAVERICKS,12/10/2018,Location.HOME
13141,murraja01,jokicni01,jokicni01,Team.DENVER_NUGGETS,12/10/2018,Location.HOME
13142,foxde01,caulewi01,foxde01,Team.SACRAMENTO_KINGS,12/10/2018,Location.AWAY
13143,bealbr01,bryanth01,bealbr01,Team.WASHINGTON_WIZARDS,12/10/2018,Location.AWAY
13144,jacksre01,drumman01,drumman01,Team.DETROIT_PISTONS,12/10/2018,Location.AWAY
13145,lavinza01,markkla01,lavinza01,Team.CHICAGO_BULLS,12/10/2018,Location.HOME
13146,augusdj01,vucevni01,vucevni01,Team.ORLANDO_MAGIC,12/10/2018,Location.AWAY
13147,wiggian01,townska01,townska01,Team.MINNESOTA_TIMBERWOLVES,12/10/2018,Location.AWAY
13148,conlemi01,gasolma01,conlemi01,Team.MEMPHIS_GRIZZLIES,12/10/2018,Location.AWAY
13149,mitchdo01,goberru01,goberru01,Team.UTAH_JAZZ,12/10/2018,Location.AWAY
13150,jacksjo02,aytonde01,aytonde01,Team.PHOENIX_SUNS,12/10/2018,Location.HOME
13151,duranke01,looneke01,duranke01,Team.GOLDEN_STATE_WARRIORS,12/10/2018,Location.HOME
13152,roziete01,theisda01,morrima03,Team.BOSTON_CELTICS,12/10/2018,Location.HOME
13153,wadedw01,adebaba01,winslju01,Team.MIAMI_HEAT,12/10/2018,Location.AWAY
13154,westbru01,adamsst01,georgpa01,Team.OKLAHOMA_CITY_THUNDER,12/10/2018,Location.HOME
13155,bogdabo02,sabondo01,bogdabo02,Team.INDIANA_PACERS,12/10/2018,Location.HOME
13156,bledser01,lopezbr01,bledser01,Team.MILWAUKEE_BUCKS,12/10/2018,Location.HOME
13157,clarkjo01,nancela02,clarkjo01,Team.CLEVELAND_CAVALIERS,12/10/2018,Location.AWAY
13158,holidjr01,davisan02,davisan02,Team.NEW_ORLEANS_PELICANS,12/10/2018,Location.AWAY
13159,youngtr01,lenal01,youngtr01,Team.ATLANTA_HAWKS,1/9/2019,Location.AWAY
13160,caldwke01,mcgeeja01,kuzmaky01,Team.LOS_ANGELES_LAKERS,1/9/2019,Location.HOME
13161,simmobe01,embiijo01,embiijo01,Team.PHILADELPHIA_76ERS,1/9/2019,Location.AWAY
13162,doncilu01,poweldw01,doncilu01,Team.DALLAS_MAVERICKS,1/9/2019,Location.HOME
13163,lillada01,nurkiju01,lillada01,Team.PORTLAND_TRAIL_BLAZERS,1/9/2019,Location.HOME
13164,bealbr01,bryanth01,bealbr01,Team.WASHINGTON_WIZARDS,1/9/2019,Location.HOME
13165,jacksre01,drumman01,drumman01,Team.DETROIT_PISTONS,1/9/2019,Location.AWAY
13166,lavinza01,markkla01,lavinza01,Team.CHICAGO_BULLS,1/9/2019,Location.AWAY
13167,russeda01,allenja01,russeda01,Team.BROOKLYN_NETS,1/9/2019,Location.HOME
13168,augusdj01,vucevni01,vucevni01,Team.ORLANDO_MAGIC,1/9/2019,Location.AWAY
13169,conlemi01,gasolma01,conlemi01,Team.MEMPHIS_GRIZZLIES,1/9/2019,Location.HOME
13170,mitchdo01,goberru01,goberru01,Team.UTAH_JAZZ,1/9/2019,Location.HOME
13171,jacksjo02,holmeri01,holmeri01,Team.PHOENIX_SUNS,1/9/2019,Location.AWAY
13172,irvinky01,horfoal01,irvinky01,Team.BOSTON_CELTICS,1/9/2019,Location.HOME
13173,derozde01,aldrila01,aldrila01,Team.SAN_ANTONIO_SPURS,1/9/2019,Location.AWAY
13174,bogdabo02,sabondo01,bogdabo02,Team.INDIANA_PACERS,1/9/2019,Location.AWAY
13175,antetgi01,lopezbr01,antetgi01,Team.MILWAUKEE_BUCKS,1/9/2019,Location.AWAY
13176,dellama01,zizican01,dellama01,Team.CLEVELAND_CAVALIERS,1/9/2019,Location.AWAY
13177,hardeja01,capelca01,hardeja01,Team.HOUSTON_ROCKETS,1/9/2019,Location.HOME
13178,holidjr01,davisan02,davisan02,Team.NEW_ORLEANS_PELICANS,1/9/2019,Location.HOME
13179,willilo02,harremo01,harremo01,Team.LOS_ANGELES_CLIPPERS,1/12/2019,Location.HOME
13180,murraja01,jokicni01,jokicni01,Team.DENVER_NUGGETS,1/12/2019,Location.AWAY
13181,foxde01,caulewi01,foxde01,Team.SACRAMENTO_KINGS,1/12/2019,Location.HOME
13182,jacksre01,drumman01,drumman01,Team.DETROIT_PISTONS,1/12/2019,Location.AWAY
13183,lavinza01,markkla01,lavinza01,Team.CHICAGO_BULLS,1/12/2019,Location.AWAY
13184,augusdj01,vucevni01,vucevni01,Team.ORLANDO_MAGIC,1/12/2019,Location.HOME
13185,wiggian01,townska01,townska01,Team.MINNESOTA_TIMBERWOLVES,1/12/2019,Location.HOME
13186,conlemi01,gasolma01,conlemi01,Team.MEMPHIS_GRIZZLIES,1/12/2019,Location.AWAY
13187,mitchdo01,goberru01,goberru01,Team.UTAH_JAZZ,1/12/2019,Location.HOME
13188,jacksjo02,aytonde01,oubreke01,Team.PHOENIX_SUNS,1/12/2019,Location.HOME
13189,irvinky01,horfoal01,irvinky01,Team.BOSTON_CELTICS,1/12/2019,Location.AWAY
13190,derozde01,aldrila01,aldrila01,Team.SAN_ANTONIO_SPURS,1/12/2019,Location.AWAY
13191,richajo01,adebaba01,winslju01,Team.MIAMI_HEAT,1/12/2019,Location.HOME
13192,westbru01,adamsst01,georgpa01,Team.OKLAHOMA_CITY_THUNDER,1/12/2019,Location.HOME
13193,holidjr01,davisan02,davisan02,Team.NEW_ORLEANS_PELICANS,1/12/2019,Location.AWAY
13194,batumni01,biyombi01,batumni01,Team.CHARLOTTE_HORNETS,1/12/2019,Location.AWAY
13195,willilo02,harremo01,harremo01,Team.LOS_ANGELES_CLIPPERS,1/14/2019,Location.HOME
13196,lillada01,nurkiju01,lillada01,Team.PORTLAND_TRAIL_BLAZERS,1/14/2019,Location.AWAY
13197,foxde01,caulewi01,foxde01,Team.SACRAMENTO_KINGS,1/14/2019,Location.HOME
13198,jacksre01,drumman01,drumman01,Team.DETROIT_PISTONS,1/14/2019,Location.AWAY
13199,russeda01,allenja01,russeda01,Team.BROOKLYN_NETS,1/14/2019,Location.HOME
13200,conlemi01,gasolma01,conlemi01,Team.MEMPHIS_GRIZZLIES,1/14/2019,Location.AWAY
13201,mitchdo01,goberru01,goberru01,Team.UTAH_JAZZ,1/14/2019,Location.HOME
13202,brownja02,theisda01,tatumja01,Team.BOSTON_CELTICS,1/14/2019,Location.AWAY
13203,derozde01,aldrila01,aldrila01,Team.SAN_ANTONIO_SPURS,1/14/2019,Location.HOME
13204,hardeja01,hilarne01,hardeja01,Team.HOUSTON_ROCKETS,1/14/2019,Location.HOME
13205,holidjr01,davisan02,davisan02,Team.NEW_ORLEANS_PELICANS,1/14/2019,Location.AWAY
13206,walkeke02,biyombi01,walkeke02,Team.CHARLOTTE_HORNETS,1/14/2019,Location.AWAY
13207,willilo02,harremo01,harremo01,Team.LOS_ANGELES_CLIPPERS,1/16/2019,Location.HOME
13208,doncilu01,poweldw01,doncilu01,Team.DALLAS_MAVERICKS,1/16/2019,Location.HOME
13209,lillada01,nurkiju01,lillada01,Team.PORTLAND_TRAIL_BLAZERS,1/16/2019,Location.HOME
13210,jacksre01,drumman01,drumman01,Team.DETROIT_PISTONS,1/16/2019,Location.HOME
13211,russeda01,allenja01,russeda01,Team.BROOKLYN_NETS,1/16/2019,Location.AWAY
13212,augusdj01,vucevni01,vucevni01,Team.ORLANDO_MAGIC,1/16/2019,Location.AWAY
13213,conlemi01,gasolma01,conlemi01,Team.MEMPHIS_GRIZZLIES,1/16/2019,Location.HOME
13214,mitchdo01,goberru01,goberru01,Team.UTAH_JAZZ,1/16/2019,Location.AWAY
13215,duranke01,looneke01,duranke01,Team.GOLDEN_STATE_WARRIORS,1/16/2019,Location.HOME
13216,lowryky01,ibakase01,leonaka01,Team.TORONTO_RAPTORS,1/16/2019,Location.AWAY
13217,irvinky01,horfoal01,irvinky01,Team.BOSTON_CELTICS,1/16/2019,Location.HOME
13218,derozde01,aldrila01,aldrila01,Team.SAN_ANTONIO_SPURS,1/16/2019,Location.AWAY
13219,antetgi01,lopezbr01,antetgi01,Team.MILWAUKEE_BUCKS,1/16/2019,Location.AWAY
13220,hoodro01,zizican01,zizican01,Team.CLEVELAND_CAVALIERS,1/16/2019,Location.AWAY
13221,hardeja01,hilarne01,hardeja01,Team.HOUSTON_ROCKETS,1/16/2019,Location.HOME
13222,holidjr01,davisan02,davisan02,Team.NEW_ORLEANS_PELICANS,1/16/2019,Location.AWAY
13223,gilgesh01,harremo01,gilgesh01,Team.LOS_ANGELES_CLIPPERS,1/18/2019,Location.HOME
13224,lillada01,nurkiju01,lillada01,Team.PORTLAND_TRAIL_BLAZERS,1/18/2019,Location.HOME
13225,kennalu01,pachuza01,griffbl01,Team.DETROIT_PISTONS,1/18/2019,Location.HOME
13226,russeda01,allenja01,russeda01,Team.BROOKLYN_NETS,1/18/2019,Location.AWAY
13227,augusdj01,vucevni01,vucevni01,Team.ORLANDO_MAGIC,1/18/2019,Location.HOME
13228,wiggian01,townska01,townska01,Team.MINNESOTA_TIMBERWOLVES,1/18/2019,Location.HOME
13229,conlemi01,gasolma01,conlemi01,Team.MEMPHIS_GRIZZLIES,1/18/2019,Location.AWAY
13230,mitchdo01,goberru01,goberru01,Team.UTAH_JAZZ,1/18/2019,Location.HOME
13231,duranke01,looneke01,duranke01,Team.GOLDEN_STATE_WARRIORS,1/18/2019,Location.AWAY
13232,irvinky01,horfoal01,irvinky01,Team.BOSTON_CELTICS,1/18/2019,Location.HOME
13233,belinma01,aldrila01,aldrila01,Team.SAN_ANTONIO_SPURS,1/18/2019,Location.AWAY
13234,wadedw01,adebaba01,wadedw01,Team.MIAMI_HEAT,1/18/2019,Location.AWAY
13235,payneca01,zizican01,payneca01,Team.CLEVELAND_CAVALIERS,1/18/2019,Location.AWAY
13236,holidjr01,davisan02,davisan02,Team.NEW_ORLEANS_PELICANS,1/18/2019,Location.AWAY
13237,youngtr01,lenal01,youngtr01,Team.ATLANTA_HAWKS,1/21/2019,Location.HOME
13238,carusal01,zubaciv01,beaslmi01,Team.LOS_ANGELES_LAKERS,1/21/2019,Location.HOME
13239,simmobe01,embiijo01,embiijo01,Team.PHILADELPHIA_76ERS,1/21/2019,Location.HOME
13240,doncilu01,poweldw01,doncilu01,Team.DALLAS_MAVERICKS,1/21/2019,Location.AWAY
13241,lillada01,nurkiju01,lillada01,Team.PORTLAND_TRAIL_BLAZERS,1/21/2019,Location.AWAY
13242,foxde01,caulewi01,foxde01,Team.SACRAMENTO_KINGS,1/21/2019,Location.AWAY
13243,mudiaem01,robinmi01,robinmi01,Team.NEW_YORK_KNICKS,1/21/2019,Location.HOME
13244,bealbr01,bryanth01,bealbr01,Team.WASHINGTON_WIZARDS,1/21/2019,Location.HOME
13245,bullore01,pachuza01,griffbl01,Team.DETROIT_PISTONS,1/21/2019,Location.AWAY
13246,lavinza01,markkla01,lavinza01,Team.CHICAGO_BULLS,1/21/2019,Location.AWAY
13247,russeda01,allenja01,russeda01,Team.BROOKLYN_NETS,1/21/2019,Location.HOME
13248,augusdj01,vucevni01,vucevni01,Team.ORLANDO_MAGIC,1/21/2019,Location.AWAY
13249,conlemi01,gasolma01,conlemi01,Team.MEMPHIS_GRIZZLIES,1/21/2019,Location.HOME
13250,mitchdo01,goberru01,goberru01,Team.UTAH_JAZZ,1/21/2019,Location.HOME
13251,duranke01,looneke01,duranke01,Team.GOLDEN_STATE_WARRIORS,1/21/2019,Location.AWAY
13252,irvinky01,horfoal01,irvinky01,Team.BOSTON_CELTICS,1/21/2019,Location.HOME
13253,richajo01,whiteha01,whiteha01,Team.MIAMI_HEAT,1/21/2019,Location.AWAY
13254,westbru01,adamsst01,georgpa01,Team.OKLAHOMA_CITY_THUNDER,1/21/2019,Location.AWAY
13255,antetgi01,lopezbr01,antetgi01,Team.MILWAUKEE_BUCKS,1/21/2019,Location.HOME
13256,sextoco01,zizican01,zizican01,Team.CLEVELAND_CAVALIERS,1/21/2019,Location.HOME
13257,hardeja01,hardeja01,greenge01,Team.HOUSTON_ROCKETS,1/21/2019,Location.AWAY
13258,holidjr01,okafoja01,okafoja01,Team.NEW_ORLEANS_PELICANS,1/21/2019,Location.AWAY
13259,youngtr01,lenal01,youngtr01,Team.ATLANTA_HAWKS,1/23/2019,Location.AWAY
13260,simmobe01,embiijo01,embiijo01,Team.PHILADELPHIA_76ERS,1/23/2019,Location.HOME
13261,willilo02,harremo01,harremo01,Team.LOS_ANGELES_CLIPPERS,1/23/2019,Location.AWAY
13262,murraja01,jokicni01,jokicni01,Team.DENVER_NUGGETS,1/23/2019,Location.AWAY
13263,mudiaem01,robinmi01,robinmi01,Team.NEW_YORK_KNICKS,1/23/2019,Location.HOME
13264,jacksre01,pachuza01,griffbl01,Team.DETROIT_PISTONS,1/23/2019,Location.AWAY
13265,lavinza01,markkla01,lavinza01,Team.CHICAGO_BULLS,1/23/2019,Location.HOME
13266,russeda01,allenja01,russeda01,Team.BROOKLYN_NETS,1/23/2019,Location.HOME
13267,augusdj01,vucevni01,vucevni01,Team.ORLANDO_MAGIC,1/23/2019,Location.AWAY
13268,conlemi01,gasolma01,conlemi01,Team.MEMPHIS_GRIZZLIES,1/23/2019,Location.HOME
13269,mitchdo01,goberru01,goberru01,Team.UTAH_JAZZ,1/23/2019,Location.HOME
13270,lowryky01,ibakase01,ibakase01,Team.TORONTO_RAPTORS,1/23/2019,Location.AWAY
13271,roziete01,theisda01,roziete01,Team.BOSTON_CELTICS,1/23/2019,Location.HOME
13272,derozde01,aldrila01,aldrila01,Team.SAN_ANTONIO_SPURS,1/23/2019,Location.AWAY
13273,richajo01,whiteha01,whiteha01,Team.MIAMI_HEAT,1/23/2019,Location.HOME
13274,bogdabo02,sabondo01,bogdabo02,Team.INDIANA_PACERS,1/23/2019,Location.HOME
13275,burksal01,zizican01,osmande01,Team.CLEVELAND_CAVALIERS,1/23/2019,Location.AWAY
13276,hardeja01,hardeja01,gordoer01,Team.HOUSTON_ROCKETS,1/23/2019,Location.AWAY
13277,holidjr01,okafoja01,holidjr01,Team.NEW_ORLEANS_PELICANS,1/23/2019,Location.HOME
13278,walkeke02,hernawi01,walkeke02,Team.CHARLOTTE_HORNETS,1/23/2019,Location.AWAY
13279,jamesle01,mcgeeja01,jamesle01,Team.LOS_ANGELES_LAKERS,2/21/2019,Location.HOME
13280,butleji01,marjabo01,harrito02,Team.PHILADELPHIA_76ERS,2/21/2019,Location.HOME
13281,lillada01,nurkiju01,lillada01,Team.PORTLAND_TRAIL_BLAZERS,2/21/2019,Location.AWAY
13282,foxde01,caulewi01,foxde01,Team.SACRAMENTO_KINGS,2/21/2019,Location.AWAY
13283,russeda01,allenja01,russeda01,Team.BROOKLYN_NETS,2/21/2019,Location.HOME
13284,bookede01,aytonde01,bookede01,Team.PHOENIX_SUNS,2/21/2019,Location.AWAY
13285,duranke01,looneke01,duranke01,Team.GOLDEN_STATE_WARRIORS,2/21/2019,Location.HOME
13286,irvinky01,horfoal01,irvinky01,Team.BOSTON_CELTICS,2/21/2019,Location.AWAY
13287,richajo01,whiteha01,whiteha01,Team.MIAMI_HEAT,2/21/2019,Location.AWAY
13288,antetgi01,lopezbr01,antetgi01,Team.MILWAUKEE_BUCKS,2/21/2019,Location.HOME
13289,clarkjo01,nancela02,clarkjo01,Team.CLEVELAND_CAVALIERS,2/21/2019,Location.HOME
13290,hardeja01,capelca01,hardeja01,Team.HOUSTON_ROCKETS,2/21/2019,Location.AWAY
13291,youngtr01,lenal01,youngtr01,Team.ATLANTA_HAWKS,2/23/2019,Location.HOME
13292,jamesle01,mcgeeja01,jamesle01,Team.LOS_ANGELES_LAKERS,2/23/2019,Location.AWAY
13293,simmobe01,marjabo01,simmobe01,Team.PHILADELPHIA_76ERS,2/23/2019,Location.HOME
13294,hardati02,poweldw01,hardati02,Team.DALLAS_MAVERICKS,2/23/2019,Location.AWAY
13295,lillada01,nurkiju01,lillada01,Team.PORTLAND_TRAIL_BLAZERS,2/23/2019,Location.AWAY
13296,foxde01,caulewi01,foxde01,Team.SACRAMENTO_KINGS,2/23/2019,Location.AWAY
13297,bealbr01,bryanth01,bealbr01,Team.WASHINGTON_WIZARDS,2/23/2019,Location.HOME
13298,jacksre01,drumman01,drumman01,Team.DETROIT_PISTONS,2/23/2019,Location.AWAY
13299,lavinza01,markkla01,lavinza01,Team.CHICAGO_BULLS,2/23/2019,Location.HOME
13300,russeda01,allenja01,russeda01,Team.BROOKLYN_NETS,2/23/2019,Location.AWAY
13301,rosede01,tollian01,rosede01,Team.MINNESOTA_TIMBERWOLVES,2/23/2019,Location.AWAY
13302,conlemi01,valanjo01,valanjo01,Team.MEMPHIS_GRIZZLIES,2/23/2019,Location.AWAY
13303,mitchdo01,goberru01,goberru01,Team.UTAH_JAZZ,2/23/2019,Location.HOME
13304,bookede01,aytonde01,bookede01,Team.PHOENIX_SUNS,2/23/2019,Location.AWAY
13305,duranke01,couside01,duranke01,Team.GOLDEN_STATE_WARRIORS,2/23/2019,Location.HOME
13306,irvinky01,horfoal01,irvinky01,Team.BOSTON_CELTICS,2/23/2019,Location.AWAY
13307,richajo01,whiteha01,whiteha01,Team.MIAMI_HEAT,2/23/2019,Location.HOME
13308,westbru01,adamsst01,georgpa01,Team.OKLAHOMA_CITY_THUNDER,2/23/2019,Location.HOME
13309,bogdabo02,sabondo01,bogdabo02,Team.INDIANA_PACERS,2/23/2019,Location.AWAY
13310,antetgi01,lopezbr01,antetgi01,Team.MILWAUKEE_BUCKS,2/23/2019,Location.HOME
13311,clarkjo01,nancela02,clarkjo01,Team.CLEVELAND_CAVALIERS,2/23/2019,Location.HOME
13312,paulch01,hilarne01,paulch01,Team.HOUSTON_ROCKETS,2/23/2019,Location.AWAY
13313,holidjr01,randlju01,holidjr01,Team.NEW_ORLEANS_PELICANS,2/23/2019,Location.HOME
13314,walkeke02,zelleco01,walkeke02,Team.CHARLOTTE_HORNETS,2/23/2019,Location.HOME
13315,youngtr01,dedmode01,youngtr01,Team.ATLANTA_HAWKS,2/25/2019,Location.AWAY
13316,jamesle01,mcgeeja01,jamesle01,Team.LOS_ANGELES_LAKERS,2/25/2019,Location.AWAY
